run_tag,route_name,completed,total_time_sec,distance_travelled_m,straight_line_dist_m,path_efficiency,mean_speed_mps,max_speed_mps,mean_abs_cte_m,rms_cte_m,max_abs_cte_m,waypoints_completed,mean_u_ref,mean_left_thrust,mean_right_thrust
route_curves.yaml_20260414_162359,route_curves.yaml_20260414_162359,1,148.800,258.626,180.492,0.6979,1.9787,3.4432,1.8433,2.3934,9.5566,9,3.1937,509.5624,509.5510
