run_tag,route_name,completed,total_time_sec,distance_travelled_m,straight_line_dist_m,path_efficiency,mean_speed_mps,max_speed_mps,mean_abs_cte_m,rms_cte_m,max_abs_cte_m,waypoints_completed,mean_u_ref,mean_left_thrust,mean_right_thrust
route_zigzag.yaml_20260414_124316,route_zigzag.yaml_20260414_124316,1,122.700,168.491,152.280,0.9038,1.5255,2.0206,5.5148,7.3440,17.9812,9,2.5635,270.0092,278.7177
