run_tag,route_name,completed,total_time_sec,distance_travelled_m,straight_line_dist_m,path_efficiency,mean_speed_mps,max_speed_mps,mean_abs_cte_m,rms_cte_m,max_abs_cte_m,waypoints_completed,mean_u_ref,mean_left_thrust,mean_right_thrust
route_curves.yaml_20260414_124025,route_curves.yaml_20260414_124025,1,146.400,225.629,179.612,0.7960,1.7228,2.1514,2.5526,3.1400,9.5714,9,3.1840,327.3164,341.2996
