t,mode_code,shadow_mode,policy_source,x,y,yaw,vx,vy,speed,yaw_rate,psi_ref,u_ref,e_ct,chi_p,dist_to_wp,heading_error,pos_tol,hold_elapsed,hold_required,completed,seg_len,left_raw,right_raw,common_raw,diff_raw,delta_common,delta_diff,left_final,right_final
1.287,0,1,heuristic,0.0023,-0.0219,0.9986,-0.0050,-0.0461,0.0464,-0.0160,1.6898,2.5000,-8.6805,1.3629,27.0331,0.6912,3.0000,0.0000,2.0000,0,16.3315,110.0000,110.0000,110.0000,0.0000,0.0000,0.0000,110.0000,110.0000
1.337,0,1,heuristic,0.0023,-0.0219,0.9986,-0.0050,-0.0461,0.0464,-0.0070,1.6898,2.5000,-8.6803,1.3629,27.0366,0.6912,3.0000,0.0000,2.0000,0,16.3315,136.7603,220.0000,178.3801,41.6199,0.0000,0.0000,136.7603,220.0000
1.387,0,1,heuristic,0.0017,-0.0252,0.9985,-0.0064,-0.0499,0.0503,0.0003,1.6898,2.5000,-8.6803,1.3629,27.0366,0.6912,3.0000,0.0000,2.0000,0,16.3315,99.7450,269.4330,184.5890,84.8440,0.0000,0.0000,99.7450,269.4330
1.437,0,1,heuristic,0.0018,-0.0273,0.9985,-0.0044,-0.0483,0.0485,0.0080,1.6897,2.5000,-8.6804,1.3629,27.0398,0.6912,3.0000,0.0000,2.0000,0,16.3315,60.9366,319.6433,190.2899,129.3533,0.0000,0.0000,60.9366,319.6433
1.487,0,1,heuristic,0.0036,-0.0276,0.9986,0.0033,-0.0400,0.0401,0.0150,1.6897,2.5000,-8.6804,1.3629,27.0398,0.6912,3.0000,0.0000,2.0000,0,16.3315,8.6082,341.9079,175.2580,166.6498,0.0000,0.0000,8.6082,341.9079
1.537,0,1,heuristic,0.0071,-0.0262,0.9989,0.0170,-0.0261,0.0311,0.0175,1.6897,2.5000,-8.6804,1.3629,27.0398,0.6912,3.0000,0.0000,2.0000,0,16.3315,-96.6217,315.4058,109.3921,206.0138,0.0000,0.0000,-96.6217,315.4058
1.587,0,1,heuristic,0.0129,-0.0229,0.9999,0.0360,-0.0083,0.0370,0.0465,1.6897,2.5000,-8.6804,1.3629,27.0398,0.6912,3.0000,0.0000,2.0000,0,16.3315,-115.2309,369.0439,126.9065,242.1374,0.0000,0.0000,-115.2309,369.0439
1.637,0,1,heuristic,0.0202,-0.0187,1.0018,0.0593,0.0111,0.0603,0.0740,1.6897,2.5000,-8.6804,1.3629,27.0398,0.6912,3.0000,0.0000,2.0000,0,16.3315,-36.1927,373.2240,168.5157,204.7084,0.0000,0.0000,-36.1927,373.2240
1.687,0,1,heuristic,0.0202,-0.0187,1.0035,0.0593,0.0111,0.0603,0.0973,1.6897,2.5000,-8.6804,1.3629,27.0398,0.6912,3.0000,0.0000,2.0000,0,16.3315,-105.8801,483.2240,188.6720,294.5521,0.0000,0.0000,-105.8801,483.2240
1.737,0,1,heuristic,0.0299,-0.0124,1.0072,0.0846,0.0329,0.0908,0.1173,1.6897,2.5000,-8.6804,1.3629,27.0398,0.6912,3.0000,0.0000,2.0000,0,16.3315,-95.9429,593.1913,248.6242,344.5671,0.0000,0.0000,-95.9429,593.1913
1.789,0,1,heuristic,0.0411,-0.0043,1.0091,0.1145,0.0602,0.1293,0.1375,1.6897,2.5000,-8.6810,1.3629,27.0419,0.6912,3.0000,0.0000,2.0000,0,16.3315,-142.4738,608.2400,232.8831,375.3569,0.0000,0.0000,-142.4738,608.2400
1.838,0,1,heuristic,0.0411,-0.0043,1.0136,0.1145,0.0602,0.1293,0.1812,1.6913,2.5000,-8.7147,1.3629,27.0238,0.6822,3.0000,0.0000,2.0000,0,16.3315,-142.4738,608.2400,232.8831,375.3569,0.0000,0.0000,-142.4738,608.2400
1.887,0,1,heuristic,0.0560,0.0074,1.0192,0.1487,0.0929,0.1754,0.2090,1.6913,2.5000,-8.7147,1.3629,27.0238,0.6777,3.0000,0.0000,2.0000,0,16.3315,-177.7858,674.2791,248.2467,426.0325,0.0000,0.0000,-177.7858,674.2791
1.937,0,1,heuristic,0.0730,0.0213,1.0224,0.1898,0.1325,0.2315,0.2275,1.6919,2.5000,-8.7268,1.3629,27.0140,0.6727,3.0000,0.0000,2.0000,0,16.3315,-145.6651,691.2857,272.8103,418.4754,0.0000,0.0000,-145.6651,691.2857
1.987,0,1,heuristic,0.0730,0.0213,1.0224,0.1898,0.1325,0.2315,0.2275,1.6926,2.5000,-8.7406,1.3629,27.0022,0.6702,3.0000,0.0000,2.0000,0,16.3315,-156.7384,786.1927,314.7272,471.4656,0.0000,0.0000,-156.7384,786.1927
