t,mode_code,shadow_mode,policy_source,x,y,yaw,vx,vy,speed,yaw_rate,psi_ref,u_ref,e_ct,chi_p,dist_to_wp,heading_error,pos_tol,hold_elapsed,hold_required,completed,seg_len,left_raw,right_raw,common_raw,diff_raw,delta_common,delta_diff,left_final,right_final
1.333,0,1,heuristic,-0.0056,-0.0100,0.9989,-0.0061,-0.0136,0.0149,-0.0040,1.6934,2.5000,-17.8909,1.0058,28.1903,0.6945,3.0000,0.0000,2.0000,0,14.1273,110.0000,110.0000,110.0000,0.0000,0.0000,0.0000,110.0000,110.0000
1.382,0,1,heuristic,-0.0059,-0.0105,0.9988,-0.0062,-0.0130,0.0144,-0.0105,1.6933,2.5000,-17.8909,1.0058,28.1908,0.6945,3.0000,0.0000,2.0000,0,14.1273,168.4141,220.0000,194.2070,25.7930,0.0000,0.0000,168.4141,220.0000
1.433,0,1,heuristic,-0.0062,-0.0108,0.9988,-0.0059,-0.0118,0.0132,0.0043,1.6933,2.5000,-17.8909,1.0058,28.1911,0.6946,3.0000,0.0000,2.0000,0,14.1273,141.4583,260.8727,201.1655,59.7072,0.0000,0.0000,141.4583,260.8727
1.482,0,1,heuristic,-0.0062,-0.0108,0.9987,-0.0048,-0.0092,0.0104,-0.0040,1.6933,2.5000,-17.8908,1.0058,28.1910,0.6946,3.0000,0.0000,2.0000,0,14.1273,109.2058,307.4002,208.3030,99.0972,0.0000,0.0000,109.2058,307.4002
1.533,0,1,heuristic,-0.0059,-0.0103,0.9987,-0.0026,-0.0055,0.0061,0.0047,1.6933,2.5000,-17.8908,1.0058,28.1906,0.6947,3.0000,0.0000,2.0000,0,14.1273,120.0576,362.8948,241.4762,121.4186,0.0000,0.0000,120.0576,362.8948
1.583,0,1,heuristic,-0.0059,-0.0103,0.9987,-0.0026,-0.0055,0.0061,-0.0013,1.6933,2.5000,-17.8908,1.0058,28.1906,0.6947,3.0000,0.0000,2.0000,0,14.1273,29.3592,469.4011,249.3802,220.0209,0.0000,0.0000,29.3592,469.4011
1.633,0,1,heuristic,-0.0052,-0.0095,0.9986,0.0005,-0.0011,0.0012,0.0065,1.6934,2.5000,-17.8910,1.0058,28.1898,0.6948,3.0000,0.0000,2.0000,0,14.1273,9.2125,505.7632,257.4878,248.2754,0.0000,0.0000,9.2125,505.7632
1.683,0,1,heuristic,-0.0044,-0.0085,0.9986,0.0039,0.0032,0.0050,-0.0085,1.6934,2.5000,-17.8911,1.0058,28.1890,0.6948,3.0000,0.0000,2.0000,0,14.1273,-8.5762,553.6690,272.5464,281.1226,0.0000,0.0000,-8.5762,553.6690
1.733,0,1,heuristic,-0.0035,-0.0075,0.9985,0.0066,0.0062,0.0090,-0.0013,1.6934,2.5000,-17.8914,1.0058,28.1881,0.6949,3.0000,0.0000,2.0000,0,14.1273,13.1188,627.5514,320.3351,307.2163,0.0000,0.0000,13.1188,627.5514
1.783,0,1,heuristic,-0.0028,-0.0070,0.9985,0.0081,0.0074,0.0109,-0.0030,1.6935,2.5000,-17.8916,1.0058,28.1877,0.6950,3.0000,0.0000,2.0000,0,14.1273,74.4525,737.5514,406.0019,331.5495,0.0000,0.0000,74.4525,737.5514
1.833,0,1,heuristic,-0.0028,-0.0070,0.9985,0.0081,0.0074,0.0109,-0.0003,1.6935,2.5000,-17.8916,1.0058,28.1877,0.6950,3.0000,0.0000,2.0000,0,14.1273,-9.3986,785.0800,387.8407,397.2393,0.0000,0.0000,-9.3986,785.0800
1.883,0,1,heuristic,-0.0001,-0.0049,0.9990,0.0158,0.0131,0.0205,0.0630,1.6936,2.5000,-17.8928,1.0058,28.1859,0.6946,3.0000,0.0000,2.0000,0,14.1273,-54.9790,759.0109,352.0160,406.9949,0.0000,0.0000,-54.9790,759.0109
