t,mode_code,shadow_mode,policy_source,x,y,yaw,vx,vy,speed,yaw_rate,psi_ref,u_ref,e_ct,chi_p,dist_to_wp,heading_error,pos_tol,hold_elapsed,hold_required,completed,seg_len,left_raw,right_raw,common_raw,diff_raw,delta_common,delta_diff,left_final,right_final
1.233,0,1,heuristic,0.0007,-0.0033,0.9984,0.0030,-0.0013,0.0033,-0.0010,1.6935,2.5000,-17.8921,1.0058,28.1881,0.6951,3.0000,0.0000,2.0000,0,14.1273,110.0000,110.0000,110.0000,0.0000,0.0000,0.0000,110.0000,110.0000
1.283,0,1,heuristic,-0.0001,-0.0044,0.9983,-0.0008,-0.0055,0.0056,-0.0060,1.6935,2.5000,-17.8922,1.0058,28.1891,0.6951,3.0000,0.0000,2.0000,0,14.1273,110.0000,110.0000,110.0000,0.0000,0.0000,0.0000,110.0000,110.0000
1.333,0,1,heuristic,-0.0001,-0.0044,0.9983,-0.0008,-0.0055,0.0056,-0.0043,1.6934,2.5000,-17.8921,1.0058,28.1900,0.6951,3.0000,0.0000,2.0000,0,14.1273,141.4601,260.8718,201.1659,59.7059,0.0000,0.0000,141.4601,260.8718
1.383,0,1,heuristic,-0.0004,-0.0045,0.9982,-0.0018,-0.0048,0.0051,0.0083,1.6934,2.5000,-17.8921,1.0058,28.1900,0.6952,3.0000,0.0000,2.0000,0,14.1273,109.2008,307.4021,208.3014,99.1007,0.0000,0.0000,109.2008,307.4021
1.433,0,1,heuristic,0.0005,-0.0031,0.9983,0.0022,0.0020,0.0030,0.0092,1.6934,2.5000,-17.8919,1.0058,28.1901,0.6952,3.0000,0.0000,2.0000,0,14.1273,109.2008,307.4021,208.3014,99.1007,0.0000,0.0000,109.2008,307.4021
1.483,0,1,heuristic,0.0037,0.0010,0.9988,0.0140,0.0172,0.0222,0.0367,1.6935,2.5000,-17.8919,1.0058,28.1888,0.6952,3.0000,0.0000,2.0000,0,14.1273,120.0488,362.8976,241.4732,121.4244,0.0000,0.0000,120.0488,362.8976
1.533,0,1,heuristic,0.0091,0.0075,0.9996,0.0338,0.0411,0.0532,0.0473,1.6936,2.5000,-17.8924,1.0058,28.1852,0.6948,3.0000,0.0000,2.0000,0,14.1273,29.3533,469.4014,249.3773,220.0241,0.0000,0.0000,29.3533,469.4014
1.583,0,1,heuristic,0.0176,0.0179,1.0011,0.0599,0.0725,0.0941,0.0760,1.6938,2.5000,-17.8935,1.0058,28.1793,0.6942,3.0000,0.0000,2.0000,0,14.1273,9.2393,505.7794,257.5093,248.2701,0.0000,0.0000,9.2393,505.7794
1.633,0,1,heuristic,0.0285,0.0308,1.0029,0.0931,0.1119,0.1456,0.0915,1.6941,2.5000,-17.8952,1.0058,28.1701,0.6931,3.0000,0.0000,2.0000,0,14.1273,13.0876,627.5580,320.3228,307.2352,0.0000,0.0000,13.0876,627.5580
1.683,0,1,heuristic,0.0432,0.0480,1.0055,0.1309,0.1556,0.2033,0.1125,1.6946,2.5000,-17.8974,1.0058,28.1586,0.6916,3.0000,0.0000,2.0000,0,14.1273,74.8049,737.5580,406.1815,331.3766,0.0000,0.0000,74.8049,737.5580
