t,mode_code,shadow_mode,policy_source,x,y,yaw,vx,vy,speed,yaw_rate,psi_ref,u_ref,e_ct,chi_p,dist_to_wp,heading_error,pos_tol,hold_elapsed,hold_required,completed,seg_len,left_raw,right_raw,common_raw,diff_raw,delta_common,delta_diff,left_final,right_final
1.242,0,0,heuristic,0.0278,-0.0758,1.0204,0.0250,-0.1030,0.1060,0.0095,1.6950,2.5000,-18.0147,1.0058,28.3296,0.6746,3.0000,0.0000,2.0000,0,14.1273,110.0000,110.0000,110.0000,0.0000,25.8554,16.1190,119.7365,151.9744
1.293,0,0,heuristic,0.0278,-0.0758,1.0208,0.0250,-0.1030,0.1060,0.0013,1.6950,2.5000,-18.0147,1.0058,28.3296,0.6741,3.0000,0.0000,2.0000,0,14.1273,168.4383,220.0000,194.2192,25.7808,25.8554,16.2165,178.0773,262.0719
1.343,0,0,heuristic,0.0289,-0.0818,1.0214,0.0241,-0.1053,0.1080,0.0123,1.6950,2.5000,-18.0188,1.0058,28.3356,0.6736,3.0000,0.0000,2.0000,0,14.1273,141.4295,260.8868,201.1582,59.7287,25.8338,16.0525,151.2107,302.7731
1.393,0,0,heuristic,0.0302,-0.0865,1.0220,0.0249,-0.1039,0.1069,0.0253,1.6950,2.5000,-18.0225,1.0058,28.3405,0.6730,3.0000,0.0000,2.0000,0,14.1273,109.2882,307.3659,208.3270,99.0389,25.8460,15.8575,119.2767,349.0694
1.442,0,0,heuristic,0.0330,-0.0894,1.0226,0.0306,-0.0942,0.0991,0.0358,1.6951,2.5000,-18.0264,1.0058,28.3437,0.6725,3.0000,0.0000,2.0000,0,14.1273,120.2080,362.8441,241.5261,121.3181,25.9302,15.7016,130.4365,404.4759
1.492,0,0,heuristic,0.0375,-0.0896,1.0235,0.0434,-0.0761,0.0876,0.0452,1.6953,2.5000,-18.0303,1.0058,28.3444,0.6717,3.0000,0.0000,2.0000,0,14.1273,29.4624,469.3965,249.4295,219.9670,26.0542,15.5493,39.9673,511.0000
1.542,0,0,heuristic,0.0448,-0.0868,1.0250,0.0625,-0.0503,0.0802,0.0675,1.6955,2.5000,-18.0349,1.0058,28.3426,0.6705,3.0000,0.0000,2.0000,0,14.1273,10.0995,506.7493,258.4244,248.3249,26.1333,15.2140,21.0189,548.0966
1.593,0,0,heuristic,0.0539,-0.0815,1.0271,0.0880,-0.0182,0.0899,0.0747,1.6959,2.5000,-18.0398,1.0058,28.3385,0.6688,3.0000,0.0000,2.0000,0,14.1273,-8.5244,553.9862,272.7309,281.2553,26.0291,15.0619,2.4428,595.0773
1.643,0,0,heuristic,0.0664,-0.0727,1.0295,0.1186,0.0194,0.1202,0.1090,1.6963,2.5000,-18.0456,1.0058,28.3313,0.6669,3.0000,0.0000,2.0000,0,14.1273,11.8422,628.2223,320.0323,308.1901,25.7022,14.5417,23.0027,668.4663
1.692,0,0,heuristic,0.0810,-0.0614,1.0327,0.1556,0.0627,0.1677,0.1438,1.6969,2.5000,-18.0519,1.0058,28.3219,0.6642,3.0000,0.0000,2.0000,0,14.1273,74.3323,738.2223,406.2773,331.9450,25.1886,13.9922,85.5287,777.4032
