t,mode_code,shadow_mode,policy_source,x,y,yaw,vx,vy,speed,yaw_rate,psi_ref,u_ref,e_ct,chi_p,dist_to_wp,heading_error,pos_tol,hold_elapsed,hold_required,completed,seg_len,left_raw,right_raw,common_raw,diff_raw,delta_common,delta_diff,left_final,right_final
1.678,0,1,heuristic,-0.0098,-0.0159,0.9953,-0.0106,-0.0187,0.0215,0.0043,1.6890,2.5000,-8.6579,1.3629,27.0274,0.6936,3.0000,0.0000,2.0000,0,16.3315,110.0000,110.0000,110.0000,0.0000,0.0000,0.0000,110.0000,110.0000
1.727,0,1,heuristic,-0.0097,-0.0158,0.9952,-0.0080,-0.0147,0.0168,0.0120,1.6890,2.5000,-8.6577,1.3629,27.0278,0.6938,3.0000,0.0000,2.0000,0,16.3315,136.7603,220.0000,178.3801,41.6199,0.0000,0.0000,136.7603,220.0000
1.778,0,1,heuristic,-0.0097,-0.0158,0.9950,-0.0080,-0.0147,0.0168,0.0067,1.6890,2.5000,-8.6578,1.3629,27.0277,0.6939,3.0000,0.0000,2.0000,0,16.3315,99.7450,269.4330,184.5890,84.8440,0.0000,0.0000,99.7450,269.4330
1.827,0,1,heuristic,-0.0090,-0.0146,0.9949,-0.0037,-0.0069,0.0079,0.0043,1.6890,2.5000,-8.6578,1.3629,27.0277,0.6940,3.0000,0.0000,2.0000,0,16.3315,60.9376,319.6481,190.2929,129.3553,0.0000,0.0000,60.9376,319.6481
1.878,0,1,heuristic,-0.0070,-0.0118,0.9949,0.0054,0.0062,0.0082,0.0110,1.6890,2.5000,-8.6583,1.3629,27.0266,0.6942,3.0000,0.0000,2.0000,0,16.3315,8.5993,341.9132,175.2563,166.6569,0.0000,0.0000,8.5993,341.9132
1.927,0,1,heuristic,-0.0030,-0.0069,0.9952,0.0197,0.0238,0.0309,0.0380,1.6891,2.5000,-8.6596,1.3629,27.0240,0.6942,3.0000,0.0000,2.0000,0,16.3315,-96.6343,315.2895,109.3276,205.9619,0.0000,0.0000,-96.6343,315.2895
1.977,0,1,heuristic,0.0026,-0.0007,0.9960,0.0391,0.0449,0.0595,0.0450,1.6893,2.5000,-8.6626,1.3629,27.0196,0.6941,3.0000,0.0000,2.0000,0,16.3315,-115.2152,369.0833,126.9340,242.1493,0.0000,0.0000,-115.2152,369.0833
2.028,0,1,heuristic,0.0105,0.0072,0.9972,0.0617,0.0662,0.0905,0.0508,1.6895,2.5000,-8.6668,1.3629,27.0141,0.6936,3.0000,0.0000,2.0000,0,16.3315,-36.1711,372.9270,168.3779,204.5490,0.0000,0.0000,-36.1711,372.9270
2.077,0,1,heuristic,0.0194,0.0155,0.9992,0.0863,0.0873,0.1228,0.1175,1.6899,2.5000,-8.6729,1.3629,27.0072,0.6926,3.0000,0.0000,2.0000,0,16.3315,-105.6344,482.9270,188.6463,294.2807,0.0000,0.0000,-105.6344,482.9270
2.127,0,1,heuristic,0.0194,0.0155,1.0019,0.0863,0.0873,0.1228,0.1038,1.6902,2.5000,-8.6798,1.3629,27.0001,0.6910,3.0000,0.0000,2.0000,0,16.3315,-149.9430,604.5744,227.3157,377.2587,0.0000,0.0000,-149.9430,604.5744
