t,mode_code,shadow_mode,policy_source,x,y,yaw,vx,vy,speed,yaw_rate,psi_ref,u_ref,e_ct,chi_p,dist_to_wp,heading_error,pos_tol,hold_elapsed,hold_required,completed,seg_len,left_raw,right_raw,common_raw,diff_raw,delta_common,delta_diff,left_final,right_final
1.323,0,0,heuristic,-0.0041,-0.0064,0.9962,-0.0128,-0.0222,0.0257,0.0075,1.7154,2.5000,9.5632,2.0645,27.9535,0.7192,3.0000,0.0000,2.0000,0,23.6757,110.0000,110.0000,110.0000,0.0000,26.7227,27.1214,109.6013,163.8441
1.373,0,0,heuristic,-0.0041,-0.0064,0.9961,-0.0128,-0.0222,0.0257,0.0053,1.7154,2.5000,9.5632,2.0645,27.9535,0.7192,3.0000,0.0000,2.0000,0,23.6757,220.0000,220.0000,220.0000,0.0000,26.7227,27.1537,219.5690,273.8764
1.423,0,0,heuristic,-0.0045,-0.0071,0.9960,-0.0118,-0.0204,0.0236,0.0112,1.7154,2.5000,9.5632,2.0645,27.9535,0.7192,3.0000,0.0000,2.0000,0,23.6757,305.1138,239.4961,272.3049,-32.8088,26.7454,27.0773,304.7818,293.3187
1.473,0,0,heuristic,-0.0039,-0.0062,0.9959,-0.0068,-0.0124,0.0142,0.0060,1.7154,2.5000,9.5629,2.0645,27.9533,0.7194,3.0000,0.0000,2.0000,0,23.6757,332.2009,260.7261,296.4635,-35.7374,26.8467,27.1493,331.8983,314.7221
1.523,0,0,heuristic,-0.0010,-0.0020,0.9960,0.0055,0.0061,0.0082,0.0010,1.7155,2.5000,9.5584,2.0645,27.9496,0.7195,3.0000,0.0000,2.0000,0,23.6757,429.0380,326.0101,377.5241,-51.5139,26.9114,27.2197,428.7297,380.1413
1.573,0,0,heuristic,0.0042,0.0057,0.9960,0.0262,0.0370,0.0454,0.0045,1.7155,2.5000,9.5584,2.0645,27.9496,0.7195,3.0000,0.0000,2.0000,0,23.6757,425.1245,339.0115,382.0680,-43.0565,26.5101,27.1713,424.4633,392.6929
1.623,0,0,heuristic,0.0042,0.0057,0.9960,0.0262,0.0370,0.0454,-0.0030,1.7157,2.5000,9.5502,2.0645,27.9427,0.7197,3.0000,0.0000,2.0000,0,23.6757,503.9718,360.4586,432.2152,-71.7566,26.5101,27.2786,503.2033,414.2474
1.673,0,0,heuristic,0.0133,0.0192,0.9960,0.0558,0.0815,0.0988,0.0053,1.7161,2.5000,9.5358,2.0645,27.9307,0.7201,3.0000,0.0000,2.0000,0,23.6757,530.3835,316.5372,423.4603,-106.9232,25.9335,27.1810,529.1360,369.6516
1.723,0,0,heuristic,0.0254,0.0374,0.9959,0.0952,0.1411,0.1702,-0.0035,1.7166,2.5000,9.5165,2.0645,27.9144,0.7207,3.0000,0.0000,2.0000,0,23.6757,591.9738,300.4456,446.2097,-145.7641,25.1616,27.3172,589.8181,352.9244
1.774,0,0,heuristic,0.0254,0.0374,0.9957,0.0952,0.1411,0.1702,-0.0215,1.7166,2.5000,9.5165,2.0645,27.9144,0.7207,3.0000,0.0000,2.0000,0,23.6757,627.1677,392.6177,509.8927,-117.2750,25.1616,27.5642,624.7651,445.3435
1.823,0,0,heuristic,0.0620,0.0943,0.9950,0.1948,0.2988,0.3567,-0.0418,1.7182,2.5000,9.4573,2.0645,27.8635,0.7232,3.0000,0.0000,2.0000,0,23.6757,613.5058,434.6425,524.0742,-89.4316,23.1480,27.9089,608.7449,485.6995
1.873,0,0,heuristic,0.0620,0.0943,0.9943,0.1948,0.2988,0.3567,-0.0387,1.7182,2.5000,9.4573,2.0645,27.8635,0.7239,3.0000,0.0000,2.0000,0,23.6757,538.0521,480.2608,509.1565,-28.8957,23.1480,27.8894,533.3108,531.2982
