t,mode_code,shadow_mode,policy_source,x,y,yaw,vx,vy,speed,yaw_rate,psi_ref,u_ref,e_ct,chi_p,dist_to_wp,heading_error,pos_tol,hold_elapsed,hold_required,completed,seg_len,left_raw,right_raw,common_raw,diff_raw,delta_common,delta_diff,left_final,right_final
1.727,0,0,learned,-0.0007,0.0012,1.0000,0.0038,0.0073,0.0083,0.0090,1.6935,2.5000,-17.8878,1.0058,28.1803,0.6935,3.0000,0.0000,2.0000,0,14.1273,109.2044,307.3971,208.3007,99.0963,1.9083,-7.6425,118.7552,301.6629
1.733,0,0,learned,-0.0007,0.0012,1.0000,0.0038,0.0073,0.0083,0.0090,1.6935,2.5000,-17.8878,1.0058,28.1803,0.6935,3.0000,0.0000,2.0000,0,14.1273,109.2044,307.3971,208.3007,99.0963,1.9083,-7.6425,118.7552,301.6629
1.775,0,0,learned,-0.0013,0.0003,1.0000,0.0007,0.0024,0.0025,-0.0047,1.6935,2.5000,-17.8877,1.0058,28.1811,0.6935,3.0000,0.0000,2.0000,0,14.1273,29.3624,469.4015,249.3820,220.0195,1.9182,-7.7297,39.0103,463.5900
1.825,0,0,learned,-0.0022,-0.0009,1.0000,-0.0031,-0.0030,0.0043,-0.0027,1.6934,2.5000,-17.8876,1.0058,28.1821,0.6934,3.0000,0.0000,2.0000,0,14.1273,9.2562,505.8025,257.5294,248.2732,1.9184,-7.7508,18.9254,499.9701
1.875,0,0,learned,-0.0032,-0.0021,1.0000,-0.0064,-0.0071,0.0095,0.0185,1.6934,2.5000,-17.8874,1.0058,28.1832,0.6934,3.0000,0.0000,2.0000,0,14.1273,-8.5707,553.6804,272.5548,281.1256,1.9152,-7.7840,1.1285,547.8116
1.926,0,0,learned,-0.0029,-0.0015,1.0002,-0.0038,-0.0033,0.0050,0.0318,1.6934,2.5000,-17.8874,1.0058,28.1827,0.6932,3.0000,0.0000,2.0000,0,14.1273,13.0696,627.5779,320.3238,307.2541,1.9330,-7.8371,22.8396,621.6738
1.976,0,0,learned,-0.0029,-0.0015,1.0008,-0.0038,-0.0033,0.0050,0.0555,1.6934,2.5000,-17.8874,1.0058,28.1827,0.6926,3.0000,0.0000,2.0000,0,14.1273,74.4857,737.5779,406.0318,331.5461,1.9630,-7.9217,84.3705,731.6191
2.025,0,0,learned,0.0004,0.0019,1.0017,0.0097,0.0105,0.0143,0.0820,1.6936,2.5000,-17.8883,1.0058,28.1797,0.6918,3.0000,0.0000,2.0000,0,14.1273,-9.3712,785.3963,388.0125,397.3837,1.9288,-7.9453,0.5029,779.3797
2.076,0,0,learned,0.0069,0.0082,1.0031,0.0347,0.0346,0.0491,0.1128,1.6938,2.5000,-17.8904,1.0058,28.1743,0.6907,3.0000,0.0000,2.0000,0,14.1273,-57.3958,760.8600,351.7321,409.1279,1.8640,-7.9263,-47.6054,754.7977
2.126,0,0,learned,0.0069,0.0082,1.0050,0.0347,0.0346,0.0491,0.1225,1.6938,2.5000,-17.8904,1.0058,28.1743,0.6888,3.0000,0.0000,2.0000,0,14.1273,3.6270,778.0179,390.8225,387.1955,1.8819,-7.9513,13.4602,771.9486
