t,mode_code,shadow_mode,policy_source,x,y,yaw,vx,vy,speed,yaw_rate,psi_ref,u_ref,e_ct,chi_p,dist_to_wp,heading_error,pos_tol,hold_elapsed,hold_required,completed,seg_len,left_raw,right_raw,common_raw,diff_raw,delta_common,delta_diff,left_final,right_final
1.065,0,0,heuristic,0.0042,0.0051,0.9990,-0.0049,-0.0106,0.0117,-0.0030,1.7159,2.5000,9.5423,2.0645,27.9373,0.7169,3.0000,0.0000,2.0000,0,23.6757,110.0000,110.0000,110.0000,0.0000,26.8733,27.1929,109.6804,164.0662
1.114,0,0,heuristic,0.0042,0.0046,0.9989,-0.0042,-0.0106,0.0114,0.0045,1.7159,2.5000,9.5423,2.0645,27.9373,0.7170,3.0000,0.0000,2.0000,0,23.6757,220.0000,220.0000,220.0000,0.0000,26.8772,27.0932,219.7840,273.9704
1.164,0,0,heuristic,0.0040,0.0042,0.9989,-0.0039,-0.0100,0.0108,0.0015,1.7159,2.5000,9.5426,2.0645,27.9378,0.7170,3.0000,0.0000,2.0000,0,23.6757,305.1134,239.4959,272.3047,-32.8088,26.8838,27.1341,304.8631,293.5138
1.215,0,0,heuristic,0.0044,0.0049,0.9989,-0.0014,-0.0047,0.0049,0.0088,1.7159,2.5000,9.5429,2.0645,27.9382,0.7170,3.0000,0.0000,2.0000,0,23.6757,332.1999,260.7248,296.4623,-35.7376,26.9470,27.0360,332.1109,314.7077
1.265,0,0,heuristic,0.0068,0.0087,0.9990,0.0081,0.0105,0.0132,0.0083,1.7159,2.5000,9.5422,2.0645,27.9374,0.7170,3.0000,0.0000,2.0000,0,23.6757,428.9897,326.1364,377.5631,-51.4266,26.8571,27.0404,428.8065,380.0339
1.315,0,0,heuristic,0.0068,0.0087,0.9991,0.0081,0.0105,0.0132,0.0035,1.7161,2.5000,9.5383,2.0645,27.9341,0.7170,3.0000,0.0000,2.0000,0,23.6757,425.0687,339.2332,382.1510,-42.9177,26.8571,27.1044,424.8214,393.1947
1.364,0,0,heuristic,0.0115,0.0158,0.9992,0.0259,0.0381,0.0460,-0.0027,1.7161,2.5000,9.5383,2.0645,27.9341,0.7169,3.0000,0.0000,2.0000,0,23.6757,502.9649,360.4280,431.6965,-71.2684,26.5030,27.1859,502.2820,414.1169
1.415,0,0,heuristic,0.0198,0.0284,0.9992,0.0526,0.0789,0.0949,0.0120,1.7163,2.5000,9.5308,2.0645,27.9278,0.7170,3.0000,0.0000,2.0000,0,23.6757,529.0728,315.3472,422.2100,-106.8628,25.9755,26.9928,528.0555,368.3155
1.465,0,0,heuristic,0.0311,0.0456,0.9992,0.0894,0.1351,0.1620,-0.0043,1.7166,2.5000,9.5176,2.0645,27.9165,0.7174,3.0000,0.0000,2.0000,0,23.6757,592.1840,299.6278,445.9059,-146.2781,25.2507,27.2227,590.2119,352.1012
1.514,0,0,heuristic,0.0311,0.0456,0.9991,0.0894,0.1351,0.1620,-0.0030,1.7171,2.5000,9.4994,2.0645,27.9011,0.7179,3.0000,0.0000,2.0000,0,23.6757,627.6161,392.2921,509.9541,-117.6620,25.2507,27.2248,625.6420,444.7676
1.564,0,0,heuristic,0.0472,0.0706,0.9987,0.1334,0.2039,0.2436,-0.0053,1.7171,2.5000,9.4994,2.0645,27.9011,0.7180,3.0000,0.0000,2.0000,0,23.6757,614.8171,433.7155,524.2663,-90.5508,24.3689,27.2692,611.9167,485.3536
1.615,0,0,heuristic,0.0659,0.1002,0.9979,0.1847,0.2867,0.3410,-0.0358,1.7178,2.5000,9.4734,2.0645,27.8788,0.7192,3.0000,0.0000,2.0000,0,23.6757,539.8690,480.9301,510.3996,-29.4694,23.3171,27.7233,535.4628,531.9704
1.665,0,0,heuristic,0.0897,0.1388,0.9966,0.2393,0.3776,0.4471,-0.0452,1.7186,2.5000,9.4429,2.0645,27.8522,0.7207,3.0000,0.0000,2.0000,0,23.6757,612.0977,519.6179,565.8578,-46.2399,22.1717,27.9189,606.3506,569.7085
1.714,0,0,heuristic,0.1159,0.1814,0.9959,0.3003,0.4799,0.5661,-0.0370,1.7197,2.5000,9.4037,2.0645,27.8176,0.7231,3.0000,0.0000,2.0000,0,23.6757,720.1644,554.9933,637.5788,-82.5855,20.8858,27.8613,713.1889,603.7404
1.764,0,0,heuristic,0.1476,0.2332,0.9936,0.3622,0.5831,0.6864,-0.0355,1.7208,2.5000,9.3604,2.0645,27.7793,0.7249,3.0000,0.0000,2.0000,0,23.6757,797.7498,528.3316,663.0407,-134.7091,19.5865,27.9471,789.3892,575.8652
1.814,0,0,heuristic,0.1812,0.2880,0.9920,0.4298,0.6946,0.8168,-0.0398,1.7222,2.5000,9.3080,2.0645,27.7328,0.7286,3.0000,0.0000,2.0000,0,23.6757,897.2154,523.7649,710.4902,-186.7252,18.1785,28.0991,887.2948,570.0425
1.864,0,0,heuristic,0.1812,0.2880,0.9906,0.4298,0.6946,0.8168,-0.0540,1.7237,2.5000,9.2524,2.0645,27.6838,0.7318,3.0000,0.0000,2.0000,0,23.6757,894.2251,633.7649,763.9950,-130.2301,18.1785,28.3786,884.0250,680.3220
1.915,0,0,heuristic,0.2210,0.3529,0.9881,0.4969,0.8052,0.9462,-0.0558,1.7237,2.5000,9.2524,2.0645,27.6838,0.7331,3.0000,0.0000,2.0000,0,23.6757,895.2174,661.0956,778.1565,-117.0609,16.7809,28.4825,883.5158,706.3591
1.964,0,0,heuristic,0.2623,0.4205,0.9862,0.5695,0.9259,1.0870,-0.0855,1.7255,2.5000,9.1866,2.0645,27.6258,0.7375,3.0000,0.0000,2.0000,0,23.6757,876.3810,665.3855,770.8833,-105.4978,15.2599,28.9946,862.6463,709.6401
2.014,0,0,heuristic,0.3105,0.4994,0.9827,0.6413,1.0443,1.2255,-0.0788,1.7274,2.5000,9.1182,2.0645,27.5654,0.7412,3.0000,0.0000,2.0000,0,23.6757,934.6842,698.6782,816.6812,-118.0030,13.7650,29.0700,919.3792,741.5132
2.064,0,0,heuristic,0.3601,0.5800,0.9796,0.7195,1.1715,1.3748,-0.0978,1.7296,2.5000,9.0383,2.0645,27.4950,0.7468,3.0000,0.0000,2.0000,0,23.6757,972.4540,791.0881,881.7711,-90.6829,12.1523,29.4909,955.1154,832.7313
2.115,0,0,heuristic,0.4170,0.6723,0.9752,0.7944,1.2918,1.5165,-0.0858,1.7318,2.5000,8.9565,2.0645,27.4233,0.7523,3.0000,0.0000,2.0000,0,23.6757,867.6118,789.2878,828.4498,-39.1620,10.6214,29.5339,848.6994,829.4431
2.164,0,0,heuristic,0.4170,0.6723,0.9725,0.7944,1.2918,1.5165,-0.0935,1.7344,2.5000,8.8627,2.0645,27.3415,0.7592,3.0000,0.0000,2.0000,0,23.6757,836.2409,862.7055,849.4732,13.2323,10.6214,29.8035,817.0588,903.1304
2.215,0,0,heuristic,0.4746,0.7652,0.9686,0.8755,1.4205,1.6687,-0.0902,1.7344,2.5000,8.8627,2.0645,27.3415,0.7620,3.0000,0.0000,2.0000,0,23.6757,880.8158,844.9441,862.8800,-17.9358,8.9784,29.8800,859.9142,883.8025
2.265,0,0,heuristic,0.4746,0.7652,0.9657,0.8755,1.4205,1.6687,-0.0927,1.7370,2.5000,8.7679,2.0645,27.2593,0.7684,3.0000,0.0000,2.0000,0,23.6757,933.4736,875.8566,904.6651,-28.8085,8.9784,30.0859,912.3661,914.9209
2.315,0,0,heuristic,0.5397,0.8695,0.9628,0.9510,1.5377,1.8080,-0.0820,1.7370,2.5000,8.7679,2.0645,27.2593,0.7714,3.0000,0.0000,2.0000,0,23.6757,999.8479,878.8713,939.3596,-60.4883,7.4731,30.0309,977.2901,916.3754
2.364,0,0,heuristic,0.6045,0.9723,0.9591,1.0306,1.6585,1.9526,-0.0695,1.7401,2.5000,8.6611,2.0645,27.1673,0.7772,3.0000,0.0000,2.0000,0,23.6757,957.6642,870.6579,914.1611,-43.5032,5.9122,30.0709,933.5055,906.6410
2.415,0,0,heuristic,0.6765,1.0858,0.9555,1.1015,1.7635,2.0793,-0.0810,1.7430,2.5000,8.5554,2.0645,27.0770,0.7840,3.0000,0.0000,2.0000,0,23.6757,984.5490,924.2393,954.3942,-30.1548,4.5439,30.4293,958.6636,959.2125
