t,mode_code,shadow_mode,policy_source,x,y,yaw,vx,vy,speed,yaw_rate,psi_ref,u_ref,e_ct,chi_p,dist_to_wp,heading_error,pos_tol,hold_elapsed,hold_required,completed,seg_len,left_raw,right_raw,common_raw,diff_raw,delta_common,delta_diff,left_final,right_final
1.385,0,1,heuristic,0.0152,-0.0447,1.0096,0.0201,-0.0585,0.0619,0.0097,1.7168,2.5000,9.5370,2.0645,27.9883,0.7074,3.0000,0.0000,2.0000,0,23.6757,110.0000,110.0000,110.0000,0.0000,0.0000,0.0000,110.0000,110.0000
1.435,0,1,heuristic,0.0152,-0.0447,1.0100,0.0201,-0.0585,0.0619,0.0135,1.7168,2.5000,9.5383,2.0645,27.9922,0.7072,3.0000,0.0000,2.0000,0,23.6757,220.0000,220.0000,220.0000,0.0000,0.0000,0.0000,220.0000,220.0000
1.485,0,1,heuristic,0.0161,-0.0485,1.0104,0.0198,-0.0613,0.0644,0.0138,1.7168,2.5000,9.5383,2.0645,27.9922,0.7068,3.0000,0.0000,2.0000,0,23.6757,305.1450,239.4747,272.3099,-32.8351,0.0000,0.0000,305.1450,239.4747
1.535,0,1,heuristic,0.0173,-0.0518,1.0106,0.0208,-0.0628,0.0662,0.0025,1.7168,2.5000,9.5393,2.0645,27.9961,0.7064,3.0000,0.0000,2.0000,0,23.6757,332.4422,260.9398,296.6910,-35.7512,0.0000,0.0000,332.4422,260.9398
1.585,0,1,heuristic,0.0188,-0.0553,1.0111,0.0222,-0.0636,0.0674,0.0055,1.7168,2.5000,9.5398,2.0645,27.9995,0.7063,3.0000,0.0000,2.0000,0,23.6757,429.1896,324.8404,377.0150,-52.1746,0.0000,0.0000,429.1896,324.8404
1.635,0,1,heuristic,0.0188,-0.0553,1.0114,0.0222,-0.0636,0.0674,0.0173,1.7169,2.5000,9.5402,2.0645,28.0032,0.7058,3.0000,0.0000,2.0000,0,23.6757,426.0637,336.2538,381.1588,-44.9050,0.0000,0.0000,426.0637,336.2538
1.685,0,1,heuristic,0.0202,-0.0587,1.0117,0.0237,-0.0651,0.0692,0.0258,1.7169,2.5000,9.5402,2.0645,28.0032,0.7058,3.0000,0.0000,2.0000,0,23.6757,426.0637,336.2538,381.1588,-44.9050,0.0000,0.0000,426.0637,336.2538
1.735,0,1,heuristic,0.0217,-0.0625,1.0122,0.0248,-0.0669,0.0714,-0.0015,1.7169,2.5000,9.5402,2.0645,28.0032,0.7058,3.0000,0.0000,2.0000,0,23.6757,426.0637,336.2538,381.1588,-44.9050,0.0000,0.0000,426.0637,336.2538
1.785,0,1,heuristic,0.0231,-0.0664,1.0127,0.0256,-0.0696,0.0742,0.0023,1.7169,2.5000,9.5402,2.0645,28.0032,0.7058,3.0000,0.0000,2.0000,0,23.6757,426.0637,336.2538,381.1588,-44.9050,0.0000,0.0000,426.0637,336.2538
1.835,0,1,heuristic,0.0245,-0.0706,1.0132,0.0261,-0.0718,0.0764,0.0063,1.7169,2.5000,9.5402,2.0645,28.0032,0.7058,3.0000,0.0000,2.0000,0,23.6757,426.0637,336.2538,381.1588,-44.9050,0.0000,0.0000,426.0637,336.2538
1.885,0,1,heuristic,0.0245,-0.0706,1.0137,0.0261,-0.0718,0.0764,0.0215,1.7169,2.5000,9.5402,2.0645,28.0032,0.7058,3.0000,0.0000,2.0000,0,23.6757,426.0637,336.2538,381.1588,-44.9050,0.0000,0.0000,426.0637,336.2538
1.935,0,1,heuristic,0.0260,-0.0744,1.0140,0.0269,-0.0735,0.0782,0.0083,1.7169,2.5000,9.5402,2.0645,28.0032,0.7058,3.0000,0.0000,2.0000,0,23.6757,426.0637,336.2538,381.1588,-44.9050,0.0000,0.0000,426.0637,336.2538
1.985,0,1,heuristic,0.0277,-0.0783,1.0146,0.0281,-0.0735,0.0787,-0.0043,1.7169,2.5000,9.5402,2.0645,28.0032,0.7055,3.0000,0.0000,2.0000,0,23.6757,500.3897,354.5167,427.4532,-72.9365,0.0000,0.0000,500.3897,354.5167
2.035,0,1,heuristic,0.0295,-0.0816,1.0149,0.0301,-0.0725,0.0785,0.0100,1.7171,2.5000,9.5432,2.0645,28.0272,0.7024,3.0000,0.0000,2.0000,0,23.6757,529.3221,308.9824,419.1523,-110.1699,0.0000,0.0000,529.3221,308.9824
2.085,0,1,heuristic,0.0295,-0.0816,1.0153,0.0301,-0.0725,0.0785,0.0013,1.7171,2.5000,9.5431,2.0645,28.0307,0.7023,3.0000,0.0000,2.0000,0,23.6757,584.6008,296.2556,440.4282,-144.1726,0.0000,0.0000,584.6008,296.2556
2.135,0,1,heuristic,0.0317,-0.0848,1.0157,0.0325,-0.0703,0.0775,0.0208,1.7171,2.5000,9.5431,2.0645,28.0307,0.7018,3.0000,0.0000,2.0000,0,23.6757,621.5260,381.4885,501.5072,-120.0187,0.0000,0.0000,621.5260,381.4885
2.185,0,1,heuristic,0.0317,-0.0848,1.0157,0.0325,-0.0703,0.0775,0.0208,1.7172,2.5000,9.5427,2.0645,28.0342,0.7014,3.0000,0.0000,2.0000,0,23.6757,606.5013,407.3791,506.9402,-99.5611,0.0000,0.0000,606.5013,407.3791
2.235,0,1,heuristic,0.0317,-0.0848,1.0157,0.0325,-0.0703,0.0775,0.0208,1.7172,2.5000,9.5427,2.0645,28.0342,0.7014,3.0000,0.0000,2.0000,0,23.6757,617.9688,493.9169,555.9429,-62.0260,0.0000,0.0000,617.9688,493.9169
2.285,0,1,heuristic,0.0317,-0.0848,1.0157,0.0325,-0.0703,0.0775,0.0208,1.7172,2.5000,9.5427,2.0645,28.0342,0.7014,3.0000,0.0000,2.0000,0,23.6757,723.1181,529.0323,626.0752,-97.0429,0.0000,0.0000,723.1181,529.0323
2.335,0,1,heuristic,0.0317,-0.0848,1.0157,0.0325,-0.0703,0.0775,0.0208,1.7172,2.5000,9.5427,2.0645,28.0342,0.7014,3.0000,0.0000,2.0000,0,23.6757,786.5596,497.8537,642.2066,-144.3529,0.0000,0.0000,786.5596,497.8537
2.385,0,1,heuristic,0.0317,-0.0848,1.0157,0.0325,-0.0703,0.0775,0.0208,1.7172,2.5000,9.5427,2.0645,28.0342,0.7014,3.0000,0.0000,2.0000,0,23.6757,864.2192,461.5741,662.8966,-201.3225,0.0000,0.0000,864.2192,461.5741
2.435,0,1,heuristic,0.0317,-0.0848,1.0157,0.0325,-0.0703,0.0775,0.0208,1.7172,2.5000,9.5427,2.0645,28.0342,0.7014,3.0000,0.0000,2.0000,0,23.6757,833.7620,571.5741,702.6680,-131.0939,0.0000,0.0000,833.7620,571.5741
2.485,0,1,heuristic,0.0339,-0.0877,1.0164,0.0352,-0.0686,0.0771,0.0065,1.7172,2.5000,9.5427,2.0645,28.0342,0.7014,3.0000,0.0000,2.0000,0,23.6757,858.3821,617.7710,738.0765,-120.3055,0.0000,0.0000,858.3821,617.7710
2.535,0,1,heuristic,0.0383,-0.0947,1.0175,0.0383,-0.0692,0.0791,0.0232,1.7172,2.5000,9.5422,2.0645,28.0375,0.7008,3.0000,0.0000,2.0000,0,23.6757,848.3141,603.5348,725.9245,-122.3896,0.0000,0.0000,848.3141,603.5348
2.585,0,1,heuristic,0.0417,-0.1040,1.0184,0.0364,-0.0785,0.0865,-0.0037,1.7174,2.5000,9.5416,2.0645,28.0450,0.6998,3.0000,0.0000,2.0000,0,23.6757,862.6755,611.6314,737.1534,-125.5220,0.0000,0.0000,862.6755,611.6314
2.635,0,1,heuristic,0.0437,-0.1158,1.0197,0.0306,-0.0929,0.0978,0.0025,1.7174,2.5000,9.5431,2.0645,28.0548,0.6990,3.0000,0.0000,2.0000,0,23.6757,914.1836,698.7618,806.4727,-107.7109,0.0000,0.0000,914.1836,698.7618
2.685,0,1,heuristic,0.0475,-0.1237,1.0203,0.0343,-0.0854,0.0920,-0.0105,1.7174,2.5000,9.5468,2.0645,28.0667,0.6978,3.0000,0.0000,2.0000,0,23.6757,843.6110,703.1902,773.4006,-70.2104,0.0000,0.0000,843.6110,703.1902
2.735,0,1,heuristic,0.0557,-0.1161,1.0200,0.0591,-0.0391,0.0709,-0.0140,1.7175,2.5000,9.5473,2.0645,28.0751,0.6972,3.0000,0.0000,2.0000,0,23.6757,810.8199,773.5068,792.1634,-18.6565,0.0000,0.0000,810.8199,773.5068
2.785,0,1,heuristic,0.0691,-0.0993,1.0196,0.1032,0.0390,0.1103,-0.0270,1.7179,2.5000,9.5364,2.0645,28.0687,0.6978,3.0000,0.0000,2.0000,0,23.6757,916.0124,806.7444,861.3784,-54.6340,0.0000,0.0000,916.0124,806.7444
2.835,0,1,heuristic,0.0901,-0.0704,1.0184,0.1631,0.1422,0.2164,-0.0323,1.7184,2.5000,9.5166,2.0645,28.0540,0.6989,3.0000,0.0000,2.0000,0,23.6757,989.6996,822.2233,905.9614,-83.7382,0.0000,0.0000,989.6996,822.2233
2.885,0,1,heuristic,0.1164,-0.0326,1.0170,0.2399,0.2711,0.3621,-0.0338,1.7193,2.5000,9.4845,2.0645,28.0286,0.7009,3.0000,0.0000,2.0000,0,23.6757,988.9960,769.3556,879.1758,-109.8202,0.0000,0.0000,988.9960,769.3556
2.935,0,1,heuristic,0.1164,-0.0326,1.0155,0.2399,0.2711,0.3621,-0.0505,1.7204,2.5000,9.4435,2.0645,27.9951,0.7035,3.0000,0.0000,2.0000,0,23.6757,927.2362,741.3102,834.2732,-92.9630,0.0000,0.0000,927.2362,741.3102
2.985,0,1,heuristic,0.1514,0.0196,1.0143,0.3269,0.4178,0.5305,-0.0665,1.7204,2.5000,9.4435,2.0645,27.9951,0.7049,3.0000,0.0000,2.0000,0,23.6757,965.0694,748.8449,856.9572,-108.1123,0.0000,0.0000,965.0694,748.8449
3.035,0,1,heuristic,0.1906,0.0794,1.0128,0.4246,0.5832,0.7214,-0.0498,1.7220,2.5000,9.3878,2.0645,27.9487,0.7077,3.0000,0.0000,2.0000,0,23.6757,999.9033,695.8563,847.8798,-152.0235,0.0000,0.0000,999.9033,695.8563
3.085,0,1,heuristic,0.2382,0.1534,1.0100,0.5228,0.7515,0.9154,-0.0875,1.7237,2.5000,9.3250,2.0645,27.8956,0.7108,3.0000,0.0000,2.0000,0,23.6757,988.9254,805.8563,897.3909,-91.5345,0.0000,0.0000,988.9254,805.8563
3.135,0,1,heuristic,0.2382,0.1534,1.0081,0.5228,0.7515,0.9154,-0.0850,1.7258,2.5000,9.2480,2.0645,27.8297,0.7157,3.0000,0.0000,2.0000,0,23.6757,996.8350,870.1555,933.4952,-63.3397,0.0000,0.0000,996.8350,870.1555
3.185,0,1,heuristic,0.2881,0.2322,1.0052,0.6262,0.9296,1.1208,-0.0830,1.7258,2.5000,9.2480,2.0645,27.8297,0.7177,3.0000,0.0000,2.0000,0,23.6757,996.8886,862.6555,929.7720,-67.1166,0.0000,0.0000,996.8886,862.6555
3.235,0,1,heuristic,0.3465,0.3252,1.0019,0.7256,1.1011,1.3186,-0.0828,1.7280,2.5000,9.1667,2.0645,27.7596,0.7228,3.0000,0.0000,2.0000,0,23.6757,996.2216,838.1833,917.2024,-79.0192,0.0000,0.0000,996.2216,838.1833
3.285,0,1,heuristic,0.4063,0.4204,0.9985,0.8294,1.2775,1.5232,-0.0907,1.7306,2.5000,9.0712,2.0645,27.6771,0.7287,3.0000,0.0000,2.0000,0,23.6757,997.9729,799.4297,898.7013,-99.2716,0.0000,0.0000,997.9729,799.4297
3.335,0,1,heuristic,0.4063,0.4204,0.9948,0.8294,1.2775,1.5232,-0.1185,1.7333,2.5000,8.9735,2.0645,27.5927,0.7348,3.0000,0.0000,2.0000,0,23.6757,995.9241,827.3875,911.6558,-84.2683,0.0000,0.0000,995.9241,827.3875
3.385,0,1,heuristic,0.4741,0.5285,0.9910,0.9246,1.4377,1.7093,-0.1155,1.7333,2.5000,8.9735,2.0645,27.5927,0.7384,3.0000,0.0000,2.0000,0,23.6757,990.0278,907.1468,948.5873,-41.4405,0.0000,0.0000,990.0278,907.1468
