t,mode_code,shadow_mode,policy_source,x,y,yaw,vx,vy,speed,yaw_rate,psi_ref,u_ref,e_ct,chi_p,dist_to_wp,heading_error,pos_tol,hold_elapsed,hold_required,completed,seg_len,left_raw,right_raw,common_raw,diff_raw,delta_common,delta_diff,left_final,right_final
3.399,0,0,heuristic,0.0003,0.0005,1.0000,0.0042,0.0056,0.0070,0.0090,1.6897,2.5000,-8.6674,1.3629,27.0021,0.6897,3.0000,0.0000,2.0000,0,16.3315,110.0000,110.0000,110.0000,0.0000,33.6553,20.7839,122.8715,164.4392
3.449,0,0,heuristic,0.0003,0.0005,1.0000,0.0042,0.0056,0.0070,0.0115,1.6897,2.5000,-8.6678,1.3629,27.0014,0.6897,3.0000,0.0000,2.0000,0,16.3315,136.7603,220.0000,178.3801,41.6199,33.6553,20.7426,149.6730,274.3979
3.499,0,0,heuristic,0.0011,0.0019,1.0001,0.0063,0.0099,0.0118,0.0008,1.6897,2.5000,-8.6678,1.3629,27.0014,0.6897,3.0000,0.0000,2.0000,0,16.3315,99.7450,269.4330,184.5890,84.8440,33.5912,20.9209,112.4153,323.9451
3.548,0,0,heuristic,0.0029,0.0048,1.0002,0.0126,0.0198,0.0235,0.0115,1.6898,2.5000,-8.6683,1.3629,27.0000,0.6897,3.0000,0.0000,2.0000,0,16.3315,8.6029,341.9118,175.2573,166.6545,33.4327,20.7363,21.2992,396.0808
3.599,0,0,heuristic,0.0068,0.0098,1.0008,0.0250,0.0352,0.0432,0.0450,1.6898,2.5000,-8.6695,1.3629,26.9974,0.6896,3.0000,0.0000,2.0000,0,16.3315,8.6029,341.9118,175.2573,166.6545,33.1673,20.1542,21.6159,395.2333
3.649,0,0,heuristic,0.0125,0.0164,1.0018,0.0441,0.0556,0.0710,0.0573,1.6900,2.5000,-8.6722,1.3629,26.9929,0.6892,3.0000,0.0000,2.0000,0,16.3315,-96.6289,315.3573,109.3642,205.9931,32.7921,19.9157,-83.7526,368.0652
3.699,0,0,heuristic,0.0125,0.0164,1.0034,0.0441,0.0556,0.0710,0.0767,1.6902,2.5000,-8.6765,1.3629,26.9870,0.6885,3.0000,0.0000,2.0000,0,16.3315,-115.2114,369.0725,126.9305,242.1419,32.7921,19.5340,-101.9533,421.3986
3.749,0,0,heuristic,0.0212,0.0253,1.0058,0.0684,0.0787,0.1043,0.1050,1.6902,2.5000,-8.6765,1.3629,26.9870,0.6868,3.0000,0.0000,2.0000,0,16.3315,-36.2427,373.2205,168.4889,204.7316,32.3422,18.9671,-22.8676,424.5297
3.799,0,0,heuristic,0.0314,0.0354,1.0090,0.0974,0.1049,0.1432,0.1315,1.6906,2.5000,-8.6831,1.3629,26.9792,0.6848,3.0000,0.0000,2.0000,0,16.3315,-105.9801,483.2205,188.6202,294.6003,31.8169,18.4104,-92.5736,533.4478
3.849,0,0,heuristic,0.0447,0.0485,1.0131,0.1290,0.1346,0.1864,0.1418,1.6910,2.5000,-8.6911,1.3629,26.9705,0.6820,3.0000,0.0000,2.0000,0,16.3315,-96.1091,593.1870,248.5389,344.6480,31.2332,18.0954,-82.9713,642.5156
