t,mode_code,shadow_mode,policy_source,x,y,yaw,vx,vy,speed,yaw_rate,psi_ref,u_ref,e_ct,chi_p,dist_to_wp,heading_error,pos_tol,hold_elapsed,hold_required,completed,seg_len,left_raw,right_raw,common_raw,diff_raw,delta_common,delta_diff,left_final,right_final
1.240,0,1,heuristic,-0.0117,-0.0186,0.9952,-0.0108,-0.0191,0.0219,0.0073,1.6890,2.5000,-8.6579,1.3629,27.0274,0.6937,3.0000,0.0000,2.0000,0,16.3315,110.0000,110.0000,110.0000,0.0000,0.0000,0.0000,110.0000,110.0000
1.290,0,1,heuristic,-0.0116,-0.0185,0.9951,-0.0082,-0.0150,0.0171,-0.0140,1.6890,2.5000,-8.6577,1.3629,27.0278,0.6938,3.0000,0.0000,2.0000,0,16.3315,136.7603,220.0000,178.3802,41.6198,0.0000,0.0000,136.7603,220.0000
1.340,0,1,heuristic,-0.0109,-0.0174,0.9950,-0.0040,-0.0076,0.0086,0.0020,1.6890,2.5000,-8.6578,1.3629,27.0277,0.6939,3.0000,0.0000,2.0000,0,16.3315,60.9387,319.6536,190.2961,129.3575,0.0000,0.0000,60.9387,319.6536
1.390,0,1,heuristic,-0.0090,-0.0147,0.9949,0.0046,0.0051,0.0069,0.0115,1.6890,2.5000,-8.6582,1.3629,27.0267,0.6941,3.0000,0.0000,2.0000,0,16.3315,8.5892,341.9190,175.2541,166.6649,0.0000,0.0000,8.5892,341.9190
1.440,0,1,heuristic,-0.0090,-0.0147,0.9949,0.0046,0.0051,0.0069,0.0272,1.6891,2.5000,-8.6595,1.3629,27.0242,0.6943,3.0000,0.0000,2.0000,0,16.3315,8.5892,341.9190,175.2541,166.6649,0.0000,0.0000,8.5892,341.9190
1.490,0,1,heuristic,-0.0050,-0.0100,0.9953,0.0190,0.0221,0.0291,0.0520,1.6891,2.5000,-8.6595,1.3629,27.0242,0.6942,3.0000,0.0000,2.0000,0,16.3315,-115.2198,369.0843,126.9322,242.1520,0.0000,0.0000,-115.2198,369.0843
1.540,0,1,heuristic,0.0006,-0.0042,0.9957,0.0386,0.0420,0.0571,0.0503,1.6893,2.5000,-8.6625,1.3629,27.0200,0.6940,3.0000,0.0000,2.0000,0,16.3315,-36.1631,372.9822,168.4096,204.5727,0.0000,0.0000,-36.1631,372.9822
1.590,0,1,heuristic,0.0006,-0.0042,0.9970,0.0386,0.0420,0.0571,0.0785,1.6895,2.5000,-8.6668,1.3629,27.0149,0.6938,3.0000,0.0000,2.0000,0,16.3315,-36.1631,372.9822,168.4096,204.5727,0.0000,0.0000,-36.1631,372.9822
1.640,0,1,heuristic,0.0085,0.0031,0.9989,0.0614,0.0615,0.0869,0.0963,1.6895,2.5000,-8.6668,1.3629,27.0149,0.6926,3.0000,0.0000,2.0000,0,16.3315,-100.0511,592.9273,246.4381,346.4892,0.0000,0.0000,-100.0511,592.9273
1.690,0,1,heuristic,0.0175,0.0111,1.0002,0.0867,0.0827,0.1198,0.1237,1.6898,2.5000,-8.6730,1.3629,27.0086,0.6909,3.0000,0.0000,2.0000,0,16.3315,-149.2778,605.1412,227.9317,377.2095,0.0000,0.0000,-149.2778,605.1412
1.740,0,1,heuristic,0.0175,0.0111,1.0034,0.0867,0.0827,0.1198,0.1547,1.6902,2.5000,-8.6802,1.3629,27.0017,0.6900,3.0000,0.0000,2.0000,0,16.3315,-149.2778,605.1412,227.9317,377.2095,0.0000,0.0000,-149.2778,605.1412
1.790,0,1,heuristic,0.0293,0.0216,1.0077,0.1148,0.1063,0.1564,0.1758,1.6902,2.5000,-8.6802,1.3629,27.0017,0.6868,3.0000,0.0000,2.0000,0,16.3315,-186.3223,668.8310,241.2543,427.5766,0.0000,0.0000,-186.3223,668.8310
1.840,0,1,heuristic,0.0429,0.0336,1.0102,0.1485,0.1351,0.2008,0.2135,1.6907,2.5000,-8.6896,1.3629,26.9928,0.6830,3.0000,0.0000,2.0000,0,16.3315,-156.1009,685.9469,264.9230,421.0239,0.0000,0.0000,-156.1009,685.9469
1.890,0,1,heuristic,0.0429,0.0336,1.0164,0.1485,0.1351,0.2008,0.2355,1.6912,2.5000,-8.7004,1.3629,26.9825,0.6810,3.0000,0.0000,2.0000,0,16.3315,-165.7767,777.8786,306.0510,471.8277,0.0000,0.0000,-165.7767,777.8786
1.940,0,1,heuristic,0.0605,0.0490,1.0261,0.1862,0.1675,0.2505,0.2845,1.6912,2.5000,-8.7004,1.3629,26.9825,0.6749,3.0000,0.0000,2.0000,0,16.3315,-231.8738,750.2561,259.1912,491.0650,0.0000,0.0000,-231.8738,750.2561
1.990,0,1,heuristic,0.0802,0.0665,1.0329,0.2311,0.2068,0.3101,0.3155,1.6920,2.5000,-8.7144,1.3629,26.9693,0.6659,3.0000,0.0000,2.0000,0,16.3315,-207.2603,789.6753,291.2075,498.4678,0.0000,0.0000,-207.2603,789.6753
2.040,0,1,heuristic,0.1050,0.0886,1.0461,0.2805,0.2504,0.3760,0.3708,1.6928,2.5000,-8.7301,1.3629,26.9543,0.6599,3.0000,0.0000,2.0000,0,16.3315,-207.2603,789.6753,291.2075,498.4678,0.0000,0.0000,-207.2603,789.6753
2.090,0,1,heuristic,0.1321,0.1125,1.0551,0.3372,0.3002,0.4514,0.3925,1.6938,2.5000,-8.7498,1.3629,26.9354,0.6476,3.0000,0.0000,2.0000,0,16.3315,-83.1724,957.3090,437.0683,520.2407,0.0000,0.0000,-83.1724,957.3090
2.140,0,1,heuristic,0.1321,0.1125,1.0685,0.3372,0.3002,0.4514,0.4223,1.6949,2.5000,-8.7714,1.3629,26.9150,0.6397,3.0000,0.0000,2.0000,0,16.3315,-84.1298,974.8262,445.3482,529.4780,0.0000,0.0000,-84.1298,974.8262
2.190,0,1,heuristic,0.1647,0.1416,1.0833,0.3952,0.3520,0.5293,0.4505,1.6949,2.5000,-8.7714,1.3629,26.9150,0.6264,3.0000,0.0000,2.0000,0,16.3315,-95.6290,962.7932,433.5821,529.2111,0.0000,0.0000,-95.6290,962.7932
2.240,0,1,heuristic,0.1993,0.1732,1.0953,0.4600,0.4131,0.6183,0.4755,1.6962,2.5000,-8.7973,1.3629,26.8902,0.6129,3.0000,0.0000,2.0000,0,16.3315,14.3710,982.5831,498.4771,484.1061,0.0000,0.0000,14.3710,982.5831
2.290,0,1,heuristic,0.1993,0.1732,1.1080,0.4600,0.4131,0.6183,0.5020,1.6976,2.5000,-8.8245,1.3629,26.8632,0.6023,3.0000,0.0000,2.0000,0,16.3315,14.3710,982.5831,498.4771,484.1061,0.0000,0.0000,14.3710,982.5831
2.340,0,1,heuristic,0.2397,0.2116,1.1215,0.5237,0.4782,0.7092,0.5075,1.6976,2.5000,-8.8245,1.3629,26.8632,0.5897,3.0000,0.0000,2.0000,0,16.3315,63.3495,992.9614,528.1555,464.8059,0.0000,0.0000,63.3495,992.9614
2.390,0,1,heuristic,0.2808,0.2526,1.1355,0.5902,0.5535,0.8092,0.5308,1.6993,2.5000,-8.8562,1.3629,26.8303,0.5778,3.0000,0.0000,2.0000,0,16.3315,72.5633,995.0799,533.8216,461.2583,0.0000,0.0000,72.5633,995.0799
2.440,0,1,heuristic,0.2808,0.2526,1.1552,0.5902,0.5535,0.8092,0.5523,1.7010,2.5000,-8.8880,1.3629,26.7949,0.5655,3.0000,0.0000,2.0000,0,16.3315,110.3056,999.2143,554.7600,444.4543,0.0000,0.0000,110.3056,999.2143
2.490,0,1,heuristic,0.3274,0.3017,1.1758,0.6513,0.6315,0.9072,0.5665,1.7010,2.5000,-8.8880,1.3629,26.7949,0.5458,3.0000,0.0000,2.0000,0,16.3315,118.5101,1000.0000,559.2550,440.7449,0.0000,0.0000,118.5101,1000.0000
2.540,0,1,heuristic,0.3738,0.3530,1.1971,0.7142,0.7189,1.0134,0.5890,1.7030,2.5000,-8.9234,1.3629,26.7524,0.5272,3.0000,0.0000,2.0000,0,16.3315,73.3568,995.5321,534.4444,461.0876,0.0000,0.0000,73.3568,995.5321
2.590,0,1,heuristic,0.4254,0.4131,1.2247,0.7699,0.8065,1.1150,0.5950,1.7050,2.5000,-8.9582,1.3629,26.7077,0.5079,3.0000,0.0000,2.0000,0,16.3315,38.5494,1000.0000,519.2747,480.7253,0.0000,0.0000,38.5494,1000.0000
2.640,0,1,heuristic,0.4761,0.4749,1.2474,0.8273,0.9028,1.2246,0.5877,1.7072,2.5000,-8.9963,1.3629,26.6550,0.4825,3.0000,0.0000,2.0000,0,16.3315,45.4640,966.2868,505.8754,460.4114,0.0000,0.0000,45.4640,966.2868
2.690,0,1,heuristic,0.5320,0.5459,1.2763,0.8769,0.9950,1.3263,0.6150,1.7094,2.5000,-9.0332,1.3629,26.6007,0.4620,3.0000,0.0000,2.0000,0,16.3315,102.4980,925.0505,513.7743,411.2763,0.0000,0.0000,102.4980,925.0505
2.740,0,1,heuristic,0.5863,0.6173,1.3001,0.9278,1.0936,1.4341,0.6322,1.7119,2.5000,-9.0733,1.3629,26.5383,0.4355,3.0000,0.0000,2.0000,0,16.3315,124.8556,999.9741,562.4148,437.5592,0.0000,0.0000,124.8556,999.9741
2.790,0,1,heuristic,0.5863,0.6173,1.3243,0.9278,1.0936,1.4341,0.6288,1.7143,2.5000,-9.1117,1.3629,26.4753,0.4142,3.0000,0.0000,2.0000,0,16.3315,88.9196,999.9999,544.4598,455.5402,0.0000,0.0000,88.9196,999.9999
