t,mode_code,shadow_mode,policy_source,x,y,yaw,vx,vy,speed,yaw_rate,psi_ref,u_ref,e_ct,chi_p,dist_to_wp,heading_error,pos_tol,hold_elapsed,hold_required,completed,seg_len,left_raw,right_raw,common_raw,diff_raw,delta_common,delta_diff,left_final,right_final
1.357,0,0,heuristic,0.0154,0.0199,0.9997,0.0406,0.0523,0.0662,0.0037,1.6939,2.5000,-17.8926,1.0058,28.1762,0.6941,3.0000,0.0000,2.0000,0,14.1273,110.0000,110.0000,110.0000,0.0000,26.2853,16.8058,119.4794,153.0911
1.408,0,0,heuristic,0.0154,0.0199,0.9997,0.0406,0.0523,0.0662,-0.0063,1.6939,2.5000,-17.8932,1.0058,28.1738,0.6942,3.0000,0.0000,2.0000,0,14.1273,168.4118,220.0000,194.2059,25.7941,26.2853,16.9441,177.7530,263.2294
1.457,0,0,heuristic,0.0166,0.0205,0.9997,0.0369,0.0444,0.0577,0.0307,1.6939,2.5000,-17.8932,1.0058,28.1738,0.6942,3.0000,0.0000,2.0000,0,14.1273,141.4610,260.8714,201.1662,59.7052,26.3768,16.4481,151.3896,303.6963
1.508,0,0,heuristic,0.0168,0.0200,0.9997,0.0304,0.0336,0.0453,0.0182,1.6940,2.5000,-17.8938,1.0058,28.1733,0.6943,3.0000,0.0000,2.0000,0,14.1273,109.1979,307.4022,208.3000,99.1022,26.5107,16.6174,119.0912,350.5303
1.558,0,0,heuristic,0.0172,0.0194,0.9998,0.0259,0.0245,0.0357,0.0205,1.6940,2.5000,-17.8943,1.0058,28.1738,0.6943,3.0000,0.0000,2.0000,0,14.1273,120.0454,362.8983,241.4718,121.4264,26.6149,16.5839,130.0764,406.0971
1.608,0,0,heuristic,0.0184,0.0195,1.0001,0.0258,0.0197,0.0325,0.0283,1.6940,2.5000,-17.8949,1.0058,28.1744,0.6942,3.0000,0.0000,2.0000,0,14.1273,29.3510,469.4017,249.3763,220.0253,26.6490,16.4706,39.5294,512.5212
1.658,0,0,heuristic,0.0184,0.0195,1.0007,0.0258,0.0197,0.0325,0.0365,1.6941,2.5000,-17.8960,1.0058,28.1746,0.6940,3.0000,0.0000,2.0000,0,14.1273,9.4343,505.9584,257.6964,248.2620,26.6490,16.3418,19.7416,548.9491
1.708,0,0,heuristic,0.0215,0.0212,1.0021,0.0327,0.0223,0.0396,0.0700,1.6941,2.5000,-17.8960,1.0058,28.1746,0.6933,3.0000,0.0000,2.0000,0,14.1273,-8.5476,553.6868,272.5696,281.1172,26.5724,15.8469,2.1780,596.1061
1.757,0,0,heuristic,0.0273,0.0256,1.0035,0.0501,0.0363,0.0619,0.0830,1.6942,2.5000,-17.8977,1.0058,28.1733,0.6920,3.0000,0.0000,2.0000,0,14.1273,12.8285,627.6670,320.2478,307.4193,26.3315,15.6342,23.5258,669.6327
1.808,0,0,heuristic,0.0376,0.0349,1.0060,0.0798,0.0649,0.1029,0.1103,1.6944,2.5000,-17.9002,1.0058,28.1696,0.6909,3.0000,0.0000,2.0000,0,14.1273,74.5722,737.6670,406.1196,331.5474,25.8888,15.1962,85.2648,778.7521
1.858,0,0,heuristic,0.0519,0.0491,1.0095,0.1236,0.1108,0.1660,0.1623,1.6948,2.5000,-17.9039,1.0058,28.1616,0.6888,3.0000,0.0000,2.0000,0,14.1273,-9.2807,786.5726,388.6459,397.9266,25.2074,14.4013,1.5253,826.1812
1.908,0,0,heuristic,0.0728,0.0710,1.0154,0.1789,0.1732,0.2490,0.2033,1.6954,2.5000,-17.9084,1.0058,28.1493,0.6859,3.0000,0.0000,2.0000,0,14.1273,-59.4666,761.9586,351.2460,410.7126,24.3104,13.6842,-48.8404,799.9532
