t,mode_code,shadow_mode,policy_source,x,y,yaw,vx,vy,speed,yaw_rate,psi_ref,u_ref,e_ct,chi_p,dist_to_wp,heading_error,pos_tol,hold_elapsed,hold_required,completed,seg_len,left_raw,right_raw,common_raw,diff_raw,delta_common,delta_diff,left_final,right_final
1.307,0,1,heuristic,-0.0017,-0.0318,0.9985,-0.0068,-0.0515,0.0519,0.0050,1.6898,2.5000,-8.6803,1.3629,27.0366,0.6912,3.0000,0.0000,2.0000,0,16.3315,110.0000,110.0000,110.0000,0.0000,0.0000,0.0000,110.0000,110.0000
1.357,0,1,heuristic,-0.0021,-0.0349,0.9985,-0.0068,-0.0541,0.0545,0.0045,1.6897,2.5000,-8.6805,1.3629,27.0400,0.6912,3.0000,0.0000,2.0000,0,16.3315,136.7604,220.0000,178.3802,41.6198,0.0000,0.0000,136.7604,220.0000
1.407,0,1,heuristic,-0.0021,-0.0349,0.9985,-0.0068,-0.0541,0.0545,0.0240,1.6897,2.5000,-8.6808,1.3629,27.0430,0.6912,3.0000,0.0000,2.0000,0,16.3315,99.7450,269.4330,184.5890,84.8440,0.0000,0.0000,99.7450,269.4330
1.457,0,1,heuristic,-0.0016,-0.0369,0.9985,-0.0039,-0.0510,0.0512,0.0185,1.6897,2.5000,-8.6808,1.3629,27.0430,0.6912,3.0000,0.0000,2.0000,0,16.3315,60.9345,319.6335,190.2840,129.3495,0.0000,0.0000,60.9345,319.6335
1.507,0,1,heuristic,0.0002,-0.0372,0.9987,0.0045,-0.0420,0.0422,0.0253,1.6897,2.5000,-8.6816,1.3629,27.0451,0.6912,3.0000,0.0000,2.0000,0,16.3315,8.6247,341.8975,175.2611,166.6364,0.0000,0.0000,8.6247,341.8975
1.557,0,1,heuristic,0.0040,-0.0356,0.9993,0.0184,-0.0276,0.0332,0.0527,1.6898,2.5000,-8.6835,1.3629,27.0456,0.6910,3.0000,0.0000,2.0000,0,16.3315,-96.6091,315.4234,109.4072,206.0162,0.0000,0.0000,-96.6091,315.4234
1.607,0,1,heuristic,0.0097,-0.0326,1.0003,0.0382,-0.0093,0.0393,0.0607,1.6899,2.5000,-8.6869,1.3629,27.0445,0.6906,3.0000,0.0000,2.0000,0,16.3315,-115.2171,369.0507,126.9168,242.1339,0.0000,0.0000,-115.2171,369.0507
1.657,0,1,heuristic,0.0177,-0.0279,1.0025,0.0615,0.0106,0.0624,0.0858,1.6902,2.5000,-8.6918,1.3629,27.0421,0.6898,3.0000,0.0000,2.0000,0,16.3315,-36.1888,373.3108,168.5610,204.7498,0.0000,0.0000,-36.1888,373.3108
1.707,0,1,heuristic,0.0272,-0.0217,1.0058,0.0886,0.0340,0.0950,0.1173,1.6905,2.5000,-8.6987,1.3629,27.0384,0.6880,3.0000,0.0000,2.0000,0,16.3315,-36.1888,373.3108,168.5610,204.7498,0.0000,0.0000,-36.1888,373.3108
1.757,0,1,heuristic,0.0272,-0.0217,1.0084,0.0886,0.0340,0.0950,0.1118,1.6908,2.5000,-8.7067,1.3629,27.0335,0.6851,3.0000,0.0000,2.0000,0,16.3315,-95.6465,593.2820,248.8178,344.4642,0.0000,0.0000,-95.6465,593.2820
