t,mode_code,shadow_mode,policy_source,x,y,yaw,vx,vy,speed,yaw_rate,psi_ref,u_ref,e_ct,chi_p,dist_to_wp,heading_error,pos_tol,hold_elapsed,hold_required,completed,seg_len,left_raw,right_raw,common_raw,diff_raw,delta_common,delta_diff,left_final,right_final
3.339,0,0,heuristic,0.0001,-0.0047,0.9978,0.0021,-0.0012,0.0024,-0.0030,1.6934,2.5000,-17.8940,1.0058,28.1923,0.6957,3.0000,0.0000,2.0000,0,14.1273,110.0000,110.0000,110.0000,0.0000,26.9735,16.9458,120.0278,153.9193
3.389,0,0,heuristic,-0.0001,-0.0053,0.9977,0.0009,-0.0031,0.0032,-0.0103,1.6934,2.5000,-17.8941,1.0058,28.1927,0.6957,3.0000,0.0000,2.0000,0,14.1273,168.4123,220.0000,194.2061,25.7939,26.9653,17.0438,178.3338,264.0092
3.439,0,0,heuristic,-0.0001,-0.0053,0.9977,0.0009,-0.0031,0.0032,-0.0023,1.6934,2.5000,-17.8942,1.0058,28.1932,0.6957,3.0000,0.0000,2.0000,0,14.1273,141.4604,260.8716,201.1660,59.7056,26.9653,16.9367,151.4891,304.7736
3.489,0,0,heuristic,-0.0002,-0.0054,0.9977,0.0004,-0.0030,0.0030,0.0027,1.6934,2.5000,-17.8942,1.0058,28.1932,0.6957,3.0000,0.0000,2.0000,0,14.1273,109.1999,307.4033,208.3016,99.1017,26.9677,16.8697,119.2979,351.2407
3.539,0,0,heuristic,0.0008,-0.0040,0.9978,0.0044,0.0035,0.0056,-0.0023,1.6934,2.5000,-17.8942,1.0058,28.1933,0.6957,3.0000,0.0000,2.0000,0,14.1273,120.0457,362.8991,241.4724,121.4267,26.9394,16.9347,130.0504,406.7732
3.589,0,0,heuristic,0.0039,0.0000,0.9980,0.0152,0.0182,0.0237,0.0097,1.6935,2.5000,-17.8942,1.0058,28.1920,0.6957,3.0000,0.0000,2.0000,0,14.1273,29.3510,469.4014,249.3762,220.0252,26.7436,16.7678,39.3268,512.9129
3.639,0,0,heuristic,0.0089,0.0063,0.9985,0.0334,0.0407,0.0527,0.0205,1.6936,2.5000,-17.8947,1.0058,28.1884,0.6956,3.0000,0.0000,2.0000,0,14.1273,9.2834,505.8194,257.5514,248.2680,26.4313,16.6123,19.1024,548.8630
3.689,0,0,heuristic,0.0089,0.0063,0.9993,0.0334,0.0407,0.0527,0.0520,1.6938,2.5000,-17.8956,1.0058,28.1828,0.6953,3.0000,0.0000,2.0000,0,14.1273,-8.5661,553.6645,272.5492,281.1153,26.4313,16.1687,1.6965,596.2645
3.739,0,0,heuristic,0.0171,0.0161,1.0007,0.0582,0.0702,0.0911,0.0705,1.6938,2.5000,-17.8956,1.0058,28.1828,0.6945,3.0000,0.0000,2.0000,0,14.1273,13.0262,627.5820,320.3041,307.2779,26.0157,15.8771,23.1647,669.4748
3.789,0,0,heuristic,0.0278,0.0283,1.0035,0.0908,0.1071,0.1404,0.1153,1.6941,2.5000,-17.8973,1.0058,28.1741,0.6934,3.0000,0.0000,2.0000,0,14.1273,74.6648,737.5820,406.1234,331.4586,25.4838,15.1992,84.9493,778.2651
3.839,0,0,heuristic,0.0424,0.0448,1.0077,0.1291,0.1492,0.1973,0.1325,1.6946,2.5000,-17.8997,1.0058,28.1633,0.6911,3.0000,0.0000,2.0000,0,14.1273,-9.3270,786.6095,388.6412,397.9682,24.8696,14.8506,0.6920,826.3296
3.889,0,0,heuristic,0.0595,0.0640,1.0122,0.1744,0.1992,0.2648,0.1733,1.6951,2.5000,-17.9033,1.0058,28.1487,0.6875,3.0000,0.0000,2.0000,0,14.1273,-59.2347,762.0214,351.3933,410.6281,24.1405,14.1804,-49.2746,800.3423
3.939,0,0,heuristic,0.0817,0.0891,1.0163,0.2250,0.2560,0.3408,0.1993,1.6958,2.5000,-17.9074,1.0058,28.1319,0.6837,3.0000,0.0000,2.0000,0,14.1273,-59.2347,762.0214,351.3933,410.6281,23.3189,13.7228,-49.6387,799.0631
3.989,0,0,heuristic,0.1069,0.1174,1.0247,0.2849,0.3226,0.4304,0.2278,1.6967,2.5000,-17.9127,1.0058,28.1097,0.6804,3.0000,0.0000,2.0000,0,14.1273,56.1952,794.4602,425.3277,369.1325,22.3516,13.1059,65.4410,829.9178
4.039,0,0,heuristic,0.1069,0.1174,1.0329,0.2849,0.3226,0.4304,0.2752,1.6977,2.5000,-17.9189,1.0058,28.0848,0.6730,3.0000,0.0000,2.0000,0,14.1273,15.6604,773.6926,394.6765,379.0161,22.3516,12.2427,25.7693,808.2869
4.089,0,0,heuristic,0.1381,0.1520,1.0425,0.3478,0.3914,0.5236,0.3275,1.6977,2.5000,-17.9189,1.0058,28.0848,0.6648,3.0000,0.0000,2.0000,0,14.1273,48.7329,802.3083,425.5206,376.7877,21.3456,11.2421,58.8364,834.8959
4.139,0,0,heuristic,0.1711,0.1889,1.0563,0.4157,0.4666,0.6249,0.3337,1.6990,2.5000,-17.9266,1.0058,28.0544,0.6565,3.0000,0.0000,2.0000,0,14.1273,48.7329,802.3083,425.5206,376.7877,20.2506,10.7670,58.2165,833.3259
4.189,0,0,heuristic,0.2099,0.2329,1.0718,0.4821,0.5425,0.7258,0.3613,1.7003,2.5000,-17.9348,1.0058,28.0221,0.6440,3.0000,0.0000,2.0000,0,14.1273,77.4708,723.5991,400.5349,323.0642,19.1619,9.9553,86.6773,752.7163
4.239,0,0,heuristic,0.2498,0.2784,1.0785,0.5519,0.6237,0.8328,0.3748,1.7019,2.5000,-17.9440,1.0058,27.9835,0.6301,3.0000,0.0000,2.0000,0,14.1273,156.3874,885.1077,520.7475,364.3602,18.0055,9.6146,164.7782,912.7278
4.289,0,0,heuristic,0.2498,0.2784,1.0926,0.5519,0.6237,0.8328,0.3967,1.7035,2.5000,-17.9534,1.0058,27.9437,0.6251,3.0000,0.0000,2.0000,0,14.1273,156.3874,885.1077,520.7475,364.3602,18.0055,8.9294,165.4634,912.0426
4.339,0,0,heuristic,0.2954,0.3309,1.1115,0.6168,0.7009,0.9336,0.4180,1.7035,2.5000,-17.9534,1.0058,27.9437,0.6110,3.0000,0.0000,2.0000,0,14.1273,69.5740,987.2057,528.3898,458.8158,16.9168,8.0542,78.4366,1000.0000
4.388,0,0,heuristic,0.3407,0.3839,1.1233,0.6823,0.7814,1.0374,0.4113,1.7054,2.5000,-17.9637,1.0058,27.8977,0.5939,3.0000,0.0000,2.0000,0,14.1273,179.5740,1000.0000,589.7870,410.2130,15.7966,7.8348,187.5358,1000.0000
4.439,0,0,heuristic,0.3914,0.4445,1.1397,0.7409,0.8582,1.1338,0.4403,1.7073,2.5000,-17.9737,1.0058,27.8513,0.5840,3.0000,0.0000,2.0000,0,14.1273,227.4846,992.9614,610.2230,382.7384,14.7551,6.9908,235.2489,1000.0000
4.489,0,0,heuristic,0.4415,0.5056,1.1569,0.8014,0.9410,1.2360,0.4595,1.7094,2.5000,-17.9841,1.0058,27.7983,0.5697,3.0000,0.0000,2.0000,0,14.1273,269.6349,995.0708,632.3528,362.7180,13.6507,6.2625,277.0230,1000.0000
4.539,0,0,heuristic,0.4415,0.5056,1.1703,0.8014,0.9410,1.2360,0.4698,1.7115,2.5000,-17.9937,1.0058,27.7448,0.5546,3.0000,0.0000,2.0000,0,14.1273,334.1960,1000.0000,667.0980,332.9020,13.6507,5.7708,342.0760,1000.0000
4.589,0,0,heuristic,0.4970,0.5749,1.1982,0.8544,1.0195,1.3302,0.4975,1.7115,2.5000,-17.9937,1.0058,27.7448,0.5412,3.0000,0.0000,2.0000,0,14.1273,280.0482,999.2021,639.6252,359.5769,12.6340,4.5272,288.1550,1000.0000
4.639,0,0,heuristic,0.5511,0.6448,1.2126,0.9091,1.1068,1.4323,0.4808,1.7138,2.5000,-18.0034,1.0058,27.6840,0.5156,3.0000,0.0000,2.0000,0,14.1273,237.4622,1000.0000,618.7311,381.2689,11.5313,4.3769,244.6166,1000.0000
4.689,0,0,heuristic,0.6104,0.7243,1.2322,0.9553,1.1912,1.5269,0.4960,1.7161,2.5000,-18.0117,1.0058,27.6226,0.5035,3.0000,0.0000,2.0000,0,14.1273,176.1263,999.9933,588.0598,411.9335,10.5091,3.6320,183.0034,1000.0000
4.739,0,0,heuristic,0.6678,0.8040,1.2521,1.0035,1.2852,1.6306,0.5140,1.7187,2.5000,-18.0192,1.0058,27.5526,0.4865,3.0000,0.0000,2.0000,0,14.1273,147.6954,1000.0000,573.8477,426.1523,9.3898,2.8472,154.2380,1000.0000
4.789,0,0,heuristic,0.6678,0.8040,1.2674,1.0035,1.2852,1.6306,0.5062,1.7212,2.5000,-18.0250,1.0058,27.4823,0.4690,3.0000,0.0000,2.0000,0,14.1273,250.6497,954.4556,602.5526,351.9030,9.3898,2.5537,257.4858,966.3991
4.839,0,0,heuristic,0.7303,0.8934,1.2931,1.0431,1.3719,1.7234,0.5500,1.7212,2.5000,-18.0250,1.0058,27.4823,0.4538,3.0000,0.0000,2.0000,0,14.1273,260.8841,967.7334,614.3088,353.4246,8.3871,1.1648,268.1064,977.2853
4.889,0,0,heuristic,0.7905,0.9814,1.3035,1.0853,1.4642,1.8225,0.5175,1.7239,2.5000,-18.0299,1.0058,27.4034,0.4308,3.0000,0.0000,2.0000,0,14.1273,339.7882,1000.0000,669.8941,330.1059,7.3166,1.3606,345.7443,1000.0000
4.939,0,0,heuristic,0.8555,1.0788,1.3302,1.1181,1.5460,1.9080,0.5370,1.7266,2.5000,-18.0336,1.0058,27.3257,0.4230,3.0000,0.0000,2.0000,0,14.1273,395.7024,1000.0000,697.8512,302.1488,6.3939,0.3504,401.7459,1000.0000
4.989,0,0,heuristic,0.9173,1.1744,1.3571,1.1523,1.6352,2.0004,0.5408,1.7295,2.5000,-18.0364,1.0058,27.2396,0.3993,3.0000,0.0000,2.0000,0,14.1273,321.4934,999.9986,660.7460,339.2526,5.3953,-0.4496,327.3383,1000.0000
5.039,0,0,heuristic,0.9173,1.1744,1.3680,1.1523,1.6352,2.0004,0.5627,1.7323,2.5000,-18.0374,1.0058,27.1551,0.3752,3.0000,0.0000,2.0000,0,14.1273,333.9670,1000.0000,666.9835,333.0165,5.3953,-0.9974,340.3597,1000.0000
5.089,0,0,heuristic,0.9833,1.2804,1.3898,1.1755,1.7157,2.0798,0.5333,1.7323,2.5000,-18.0374,1.0058,27.1551,0.3643,3.0000,0.0000,2.0000,0,14.1273,354.3358,998.4270,676.3814,322.0456,4.5387,-1.2823,360.1567,1000.0000
5.139,0,0,heuristic,1.0454,1.3841,1.4117,1.1990,1.8047,2.1667,0.5535,1.7353,2.5000,-18.0364,1.0058,27.0613,0.3455,3.0000,0.0000,2.0000,0,14.1273,340.9299,1000.0000,670.4650,329.5350,3.5993,-2.1424,346.6716,1000.0000
5.189,0,0,heuristic,1.0454,1.3841,1.4336,1.1990,1.8047,2.1667,0.5323,1.7382,2.5000,-18.0333,1.0058,26.9692,0.3265,3.0000,0.0000,2.0000,0,14.1273,266.1336,999.9894,633.0615,366.9279,3.5993,-2.4503,272.1832,1000.0000
5.239,0,0,heuristic,1.1108,1.4978,1.4611,1.2107,1.8811,2.2371,0.5615,1.7382,2.5000,-18.0333,1.0058,26.9692,0.3046,3.0000,0.0000,2.0000,0,14.1273,211.0792,997.3618,604.2205,393.1413,2.8394,-3.7020,217.6206,996.4992
5.289,0,0,heuristic,1.1717,1.6080,1.4721,1.2224,1.9643,2.3136,0.5575,1.7413,2.5000,-18.0276,1.0058,26.8681,0.2802,3.0000,0.0000,2.0000,0,14.1273,321.0778,996.5375,658.8077,337.7299,2.0132,-3.8942,326.9852,994.6565
5.339,0,0,heuristic,1.2354,1.7278,1.4996,1.2230,2.0318,2.3715,0.5623,1.7443,2.5000,-18.0201,1.0058,26.7699,0.2721,3.0000,0.0000,2.0000,0,14.1273,321.0778,996.5375,658.8077,337.7299,1.3876,-4.7237,327.1891,993.2015
5.389,0,0,heuristic,1.2946,1.8424,1.5218,1.2252,2.1033,2.4341,0.5665,1.7474,2.5000,-18.0098,1.0058,26.6632,0.2478,3.0000,0.0000,2.0000,0,14.1273,532.0319,998.1677,765.0998,233.0679,0.7113,-5.3757,538.1189,993.5032
5.439,0,0,heuristic,1.2946,1.8424,1.5442,1.2252,2.1033,2.4341,0.5530,1.7503,2.5000,-17.9984,1.0058,26.5608,0.2285,3.0000,0.0000,2.0000,0,14.1273,537.9349,999.1756,768.5552,230.6203,0.7113,-5.8000,544.4462,994.0868
5.489,0,0,heuristic,1.3564,1.9662,1.5667,1.2178,2.1585,2.4784,0.5463,1.7503,2.5000,-17.9984,1.0058,26.5608,0.2062,3.0000,0.0000,2.0000,0,14.1273,472.2773,994.8121,733.5447,261.2674,0.2335,-6.4106,478.9215,988.6349
5.539,0,0,heuristic,1.4135,2.0850,1.5836,1.2122,2.2220,2.5311,0.5443,1.7535,2.5000,-17.9844,1.0058,26.4502,0.1868,3.0000,0.0000,2.0000,0,14.1273,461.8255,987.5867,724.7061,262.8806,-0.3360,-6.8142,468.3038,980.4365
5.589,0,0,heuristic,1.4724,2.2143,1.6114,1.1963,2.2749,2.5703,0.5438,1.7564,2.5000,-17.9690,1.0058,26.3438,0.1728,3.0000,0.0000,2.0000,0,14.1273,516.2058,996.0751,756.1404,239.9346,-0.7589,-7.5834,523.0303,987.7328
5.639,0,0,heuristic,1.5263,2.3389,1.6335,1.1817,2.3390,2.6205,0.5345,1.7595,2.5000,-17.9495,1.0058,26.2277,0.1481,3.0000,0.0000,2.0000,0,14.1273,508.8111,999.5039,754.1575,245.3464,-1.3016,-8.0497,515.5591,990.1525
5.689,0,0,heuristic,1.5263,2.3389,1.6553,1.1817,2.3390,2.6205,0.5240,1.7625,2.5000,-17.9283,1.0058,26.1156,0.1290,3.0000,0.0000,2.0000,0,14.1273,560.4745,999.9948,780.2347,219.7602,-1.3016,-8.4979,567.6707,990.1953
5.739,0,0,heuristic,1.5817,2.4737,1.6768,1.1581,2.3897,2.6555,0.5108,1.7625,2.5000,-17.9283,1.0058,26.1156,0.1072,3.0000,0.0000,2.0000,0,14.1273,540.3346,999.9936,770.1641,229.8295,-1.6798,-8.9926,547.6475,989.3212
5.789,0,0,heuristic,1.6318,2.6033,1.6981,1.1355,2.4517,2.7019,0.5140,1.7655,2.5000,-17.9029,1.0058,25.9939,0.0887,3.0000,0.0000,2.0000,0,14.1273,541.4450,999.9960,770.7205,229.2755,-2.1805,-9.6051,548.8696,988.2104
5.839,0,0,heuristic,1.6826,2.7436,1.7245,1.1035,2.5011,2.7338,0.4963,1.7684,2.5000,-17.8758,1.0058,25.8766,0.0703,3.0000,0.0000,2.0000,0,14.1273,556.5646,996.6143,776.5895,220.0248,-2.5246,-10.0980,564.1380,983.9916
5.889,0,0,heuristic,1.7279,2.8785,1.7399,1.0717,2.5630,2.7780,0.4865,1.7714,2.5000,-17.8436,1.0058,25.7491,0.0470,3.0000,0.0000,2.0000,0,14.1273,582.4376,998.0217,790.2296,207.7920,-3.0026,-10.3561,589.7911,984.6630
5.939,0,0,heuristic,1.7731,3.0244,1.7656,1.0313,2.6113,2.8076,0.4818,1.7742,2.5000,-17.8096,1.0058,25.6260,0.0343,3.0000,0.0000,2.0000,0,14.1273,591.2742,999.9996,795.6369,204.3627,-3.3221,-11.0051,598.9572,985.6723
5.989,0,0,heuristic,1.8130,3.1643,1.7907,0.9912,2.6719,2.8499,0.4845,1.7771,2.5000,-17.7697,1.0058,25.4924,0.0115,3.0000,0.0000,2.0000,0,14.1273,556.6038,999.0376,777.8207,221.2169,-3.7788,-11.7351,564.5602,983.5237
6.039,0,0,heuristic,1.8130,3.1643,1.8006,0.9912,2.6719,2.8499,0.4748,1.7798,2.5000,-17.7285,1.0058,25.3638,-0.0109,3.0000,0.0000,2.0000,0,14.1273,566.1463,999.9992,783.0728,216.9265,-3.7788,-11.8314,574.1989,984.3890
6.088,0,0,heuristic,1.8522,3.3153,1.8301,0.9436,2.7186,2.8777,0.4740,1.7798,2.5000,-17.7285,1.0058,25.3638,-0.0209,3.0000,0.0000,2.0000,0,14.1273,532.4106,999.9998,766.2052,233.7946,-4.0790,-12.7410,541.0726,983.1798
6.139,0,0,heuristic,1.8862,3.4599,1.8398,0.8966,2.7774,2.9186,0.4735,1.7825,2.5000,-17.6807,1.0058,25.2242,-0.0476,3.0000,0.0000,2.0000,0,14.1273,497.4336,999.9853,748.7095,251.2758,-4.5205,-12.9508,505.8639,982.5140
