t,mode_code,shadow_mode,policy_source,x,y,yaw,vx,vy,speed,yaw_rate,psi_ref,u_ref,e_ct,chi_p,dist_to_wp,heading_error,pos_tol,hold_elapsed,hold_required,completed,seg_len,left_raw,right_raw,common_raw,diff_raw,delta_common,delta_diff,left_final,right_final
2.383,0,0,heuristic,0.0008,-0.0039,0.9936,-0.0044,-0.0163,0.0168,-0.0085,1.6928,2.5000,-17.8914,1.0058,28.2118,0.6990,3.0000,0.0000,2.0000,0,14.1273,110.0000,110.0000,110.0000,0.0000,26.8181,17.1277,119.6904,153.9458
2.433,0,0,heuristic,0.0000,-0.0054,0.9935,-0.0065,-0.0194,0.0204,0.0063,1.6927,2.5000,-17.8917,1.0058,28.2135,0.6991,3.0000,0.0000,2.0000,0,14.1273,168.4112,220.0000,194.2056,25.7944,26.7792,16.9321,178.2582,263.7113
2.483,0,0,heuristic,0.0000,-0.0054,0.9934,-0.0065,-0.0194,0.0204,-0.0115,1.6927,2.5000,-17.8919,1.0058,28.2149,0.6992,3.0000,0.0000,2.0000,0,14.1273,141.4617,260.8710,201.1664,59.7047,26.7792,17.1723,151.0685,304.8225
2.533,0,0,heuristic,0.0002,-0.0054,0.9933,-0.0047,-0.0155,0.0162,0.0150,1.6927,2.5000,-17.8919,1.0058,28.2149,0.6993,3.0000,0.0000,2.0000,0,14.1273,141.4617,260.8710,201.1664,59.7047,26.8247,16.8179,151.4685,304.5136
2.583,0,0,heuristic,0.0024,-0.0028,0.9934,0.0053,-0.0015,0.0056,0.0015,1.6927,2.5000,-17.8920,1.0058,28.2150,0.6993,3.0000,0.0000,2.0000,0,14.1273,120.0265,362.9100,241.4683,121.4418,26.9400,16.9983,129.9683,406.8483
2.633,0,0,heuristic,0.0024,-0.0028,0.9936,0.0053,-0.0015,0.0056,0.0240,1.6928,2.5000,-17.8924,1.0058,28.2126,0.6994,3.0000,0.0000,2.0000,0,14.1273,29.3373,469.4007,249.3690,220.0317,26.9400,16.6915,39.5858,513.0322
2.683,0,0,heuristic,0.0074,0.0031,0.9941,0.0236,0.0216,0.0320,0.0325,1.6928,2.5000,-17.8924,1.0058,28.2126,0.6992,3.0000,0.0000,2.0000,0,14.1273,9.1119,505.6536,257.3827,248.2709,26.6548,16.5616,19.2051,548.8700
2.733,0,0,heuristic,0.0149,0.0118,0.9951,0.0503,0.0535,0.0734,0.0722,1.6930,2.5000,-17.8935,1.0058,28.2074,0.6989,3.0000,0.0000,2.0000,0,14.1273,-8.5827,553.6169,272.5171,281.0998,26.2076,16.0034,1.6215,595.8278
2.783,0,0,heuristic,0.0264,0.0244,0.9963,0.0845,0.0914,0.1245,0.0775,1.6933,2.5000,-17.8952,1.0058,28.1997,0.6982,3.0000,0.0000,2.0000,0,14.1273,-8.5827,553.6169,272.5171,281.0998,25.6557,15.9051,1.1679,595.1776
2.833,0,0,heuristic,0.0405,0.0396,0.9993,0.1264,0.1362,0.1858,0.1265,1.6937,2.5000,-17.8982,1.0058,28.1885,0.6975,3.0000,0.0000,2.0000,0,14.1273,13.2391,627.4695,320.3543,307.1152,24.9934,15.1654,23.0671,667.6283
