t,mode_code,shadow_mode,policy_source,x,y,yaw,vx,vy,speed,yaw_rate,psi_ref,u_ref,e_ct,chi_p,dist_to_wp,heading_error,pos_tol,hold_elapsed,hold_required,completed,seg_len,left_raw,right_raw,common_raw,diff_raw,delta_common,delta_diff,left_final,right_final
1.390,0,0,heuristic,0.0003,0.0025,1.0000,0.0059,0.0109,0.0124,0.0140,1.6935,2.5000,-17.8878,1.0058,28.1800,0.6935,3.0000,0.0000,2.0000,0,14.1273,110.0000,110.0000,110.0000,0.0000,26.8660,16.6495,120.2165,153.5155
1.440,0,0,heuristic,0.0003,0.0025,1.0000,0.0059,0.0109,0.0124,-0.0235,1.6935,2.5000,-17.8878,1.0058,28.1800,0.6935,3.0000,0.0000,2.0000,0,14.1273,168.4140,220.0000,194.2070,25.7930,26.8660,17.1535,178.1266,264.0195
1.490,0,0,heuristic,-0.0005,0.0013,1.0000,0.0008,0.0025,0.0026,0.0027,1.6935,2.5000,-17.8878,1.0058,28.1800,0.6935,3.0000,0.0000,2.0000,0,14.1273,141.4584,260.8726,201.1655,59.7071,26.9714,16.8007,151.6291,304.6447
1.541,0,0,heuristic,-0.0014,0.0001,1.0000,-0.0030,-0.0029,0.0042,-0.0010,1.6935,2.5000,-17.8877,1.0058,28.1811,0.6935,3.0000,0.0000,2.0000,0,14.1273,109.2093,307.4137,208.3115,99.1022,26.9547,16.8500,119.3140,351.2184
1.591,0,0,heuristic,-0.0033,-0.0024,1.0000,-0.0089,-0.0109,0.0141,-0.0095,1.6934,2.5000,-17.8876,1.0058,28.1821,0.6934,3.0000,0.0000,2.0000,0,14.1273,120.0365,362.9093,241.4729,121.4364,26.8481,16.9631,129.9216,406.7205
1.640,0,0,heuristic,-0.0041,-0.0029,1.0000,-0.0081,-0.0082,0.0116,0.0047,1.6934,2.5000,-17.8873,1.0058,28.1844,0.6934,3.0000,0.0000,2.0000,0,14.1273,29.3439,469.3996,249.3717,220.0279,26.8753,16.7687,39.4504,513.0436
1.690,0,0,heuristic,0.0016,0.0052,1.0009,0.0163,0.0253,0.0301,0.0182,1.6933,2.5000,-17.8870,1.0058,28.1848,0.6933,3.0000,0.0000,2.0000,0,14.1273,9.1715,505.7287,257.4501,248.2786,26.6745,16.5578,19.2882,548.9609
1.740,0,0,heuristic,0.0085,0.0139,1.0023,0.0399,0.0538,0.0670,0.0708,1.6936,2.5000,-17.8874,1.0058,28.1775,0.6926,3.0000,0.0000,2.0000,0,14.1273,-8.5811,553.6390,272.5290,281.1101,26.2767,15.8181,1.8775,595.7338
1.791,0,0,heuristic,0.0180,0.0250,1.0041,0.0714,0.0893,0.1143,0.0958,1.6939,2.5000,-17.8886,1.0058,28.1697,0.6916,3.0000,0.0000,2.0000,0,14.1273,13.1363,627.5183,320.3273,307.1910,25.7654,15.4339,23.4678,668.7177
1.840,0,0,heuristic,0.0314,0.0400,1.0076,0.1085,0.1292,0.1687,0.1163,1.6942,2.5000,-17.8907,1.0058,28.1599,0.6902,3.0000,0.0000,2.0000,0,14.1273,74.7157,737.5183,406.1170,331.4013,25.1777,15.0601,84.8333,777.7561
