t,mode_code,shadow_mode,policy_source,x,y,yaw,vx,vy,speed,yaw_rate,psi_ref,u_ref,e_ct,chi_p,dist_to_wp,heading_error,pos_tol,hold_elapsed,hold_required,completed,seg_len,left_raw,right_raw,common_raw,diff_raw,delta_common,delta_diff,left_final,right_final
2.248,0,0,heuristic,-0.0042,-0.0309,0.9975,-0.0127,-0.0755,0.0766,0.0070,1.6893,2.5000,-8.6899,1.3629,27.1040,0.6918,3.0000,0.0000,2.0000,0,16.3315,110.0000,110.0000,110.0000,0.0000,26.1728,16.7189,119.4539,152.8918
2.298,0,0,heuristic,-0.0042,-0.0309,0.9975,-0.0127,-0.0755,0.0766,0.0092,1.6892,2.5000,-8.6899,1.3629,27.1088,0.6917,3.0000,0.0000,2.0000,0,16.3315,136.7603,220.0000,178.3802,41.6198,26.1728,16.6878,146.2454,262.8606
2.348,0,0,heuristic,-0.0050,-0.0358,0.9975,-0.0134,-0.0795,0.0806,0.0025,1.6892,2.5000,-8.6899,1.3629,27.1088,0.6918,3.0000,0.0000,2.0000,0,16.3315,99.7449,269.4330,184.5890,84.8440,26.1295,16.7794,109.0950,312.3419
2.398,0,0,heuristic,-0.0053,-0.0394,0.9975,-0.0118,-0.0786,0.0794,-0.0035,1.6892,2.5000,-8.6901,1.3629,27.1137,0.6917,3.0000,0.0000,2.0000,0,16.3315,60.9354,319.6380,190.2867,129.3513,26.1421,16.8584,70.2191,362.6386
2.448,0,0,heuristic,-0.0038,-0.0408,0.9976,-0.0038,-0.0683,0.0684,0.0267,1.6892,2.5000,-8.6906,1.3629,27.1172,0.6917,3.0000,0.0000,2.0000,0,16.3315,8.6167,341.9024,175.2596,166.6429,26.2610,16.4477,18.4300,384.6110
2.498,0,0,heuristic,-0.0002,-0.0397,0.9978,0.0119,-0.0499,0.0513,0.0248,1.6892,2.5000,-8.6923,1.3629,27.1188,0.6917,3.0000,0.0000,2.0000,0,16.3315,-96.6128,315.4405,109.4138,206.0266,26.4462,16.4688,-86.6354,358.3554
2.548,0,0,heuristic,-0.0002,-0.0397,0.9982,0.0119,-0.0499,0.0513,0.0510,1.6894,2.5000,-8.6956,1.3629,27.1181,0.6916,3.0000,0.0000,2.0000,0,16.3315,-115.2351,369.0325,126.8987,242.1338,26.4462,16.1069,-104.8958,411.5856
2.597,0,0,heuristic,0.0063,-0.0360,0.9992,0.0346,-0.0256,0.0430,0.0750,1.6894,2.5000,-8.6956,1.3629,27.1181,0.6911,3.0000,0.0000,2.0000,0,16.3315,-36.1327,373.2891,168.5782,204.7109,26.5355,15.7527,-25.3498,415.5772
2.648,0,0,heuristic,0.0147,-0.0308,1.0009,0.0625,0.0010,0.0625,0.0948,1.6896,2.5000,-8.7012,1.3629,27.1152,0.6904,3.0000,0.0000,2.0000,0,16.3315,-105.8580,483.2891,188.7156,294.5735,26.3251,15.4427,-94.9755,525.0569
2.698,0,0,heuristic,0.0147,-0.0308,1.0034,0.0625,0.0010,0.0625,0.1138,1.6899,2.5000,-8.7083,1.3629,27.1110,0.6890,3.0000,0.0000,2.0000,0,16.3315,-96.1828,593.2558,248.5365,344.7193,26.3251,15.1204,-84.9780,634.7013
2.748,0,0,heuristic,0.0257,-0.0233,1.0067,0.0926,0.0297,0.0972,0.1505,1.6899,2.5000,-8.7083,1.3629,27.1110,0.6866,3.0000,0.0000,2.0000,0,16.3315,-142.8682,608.3433,232.7376,375.6057,25.9500,14.5232,-131.4413,648.8164
2.798,0,0,heuristic,0.0384,-0.0141,1.0098,0.1268,0.0623,0.1413,0.1648,1.6904,2.5000,-8.7176,1.3629,27.1049,0.6837,3.0000,0.0000,2.0000,0,16.3315,-178.0340,674.2513,248.1087,426.1426,25.4740,14.2475,-166.8074,713.9728
2.848,0,0,heuristic,0.0547,-0.0014,1.0149,0.1643,0.0986,0.1916,0.1928,1.6909,2.5000,-8.7281,1.3629,27.0972,0.6811,3.0000,0.0000,2.0000,0,16.3315,-143.4839,693.3335,274.9248,418.4087,24.9306,13.7272,-132.2804,731.9914
2.898,0,0,heuristic,0.0730,0.0133,1.0230,0.2076,0.1399,0.2504,0.2437,1.6915,2.5000,-8.7414,1.3629,27.0866,0.6766,3.0000,0.0000,2.0000,0,16.3315,-155.0256,785.5120,315.2432,470.2688,24.2959,12.8095,-143.5391,822.6174
2.948,0,0,heuristic,0.0730,0.0133,1.0310,0.2076,0.1399,0.2504,0.2873,1.6923,2.5000,-8.7563,1.3629,27.0743,0.6692,3.0000,0.0000,2.0000,0,16.3315,-218.3926,762.3995,272.0034,490.3961,24.2959,11.9976,-206.0944,798.6930
2.997,0,0,heuristic,0.0959,0.0321,1.0404,0.2541,0.1842,0.3138,0.2958,1.6923,2.5000,-8.7563,1.3629,27.0743,0.6612,3.0000,0.0000,2.0000,0,16.3315,-256.2093,812.6101,278.2004,534.4097,23.6107,11.5899,-244.1885,847.8106
3.048,0,0,heuristic,0.1209,0.0531,1.0485,0.3076,0.2349,0.3870,0.3495,1.6932,2.5000,-8.7748,1.3629,27.0584,0.6527,3.0000,0.0000,2.0000,0,16.3315,-197.3269,792.7626,297.7179,495.0448,22.8205,10.6448,-185.1513,826.2279
3.098,0,0,heuristic,0.1514,0.0788,1.0636,0.3632,0.2871,0.4629,0.4193,1.6942,2.5000,-8.7950,1.3629,27.0406,0.6457,3.0000,0.0000,2.0000,0,16.3315,-95.0793,847.7889,376.3548,471.4341,22.0002,9.2661,-82.3452,879.0552
3.148,0,0,heuristic,0.1835,0.1062,1.0775,0.4244,0.3435,0.5460,0.4340,1.6954,2.5000,-8.8195,1.3629,27.0188,0.6318,3.0000,0.0000,2.0000,0,16.3315,-70.6647,957.7889,443.5621,514.2268,21.1027,8.6737,-58.2356,987.5653
3.198,0,0,heuristic,0.1835,0.1062,1.0889,0.4244,0.3435,0.5460,0.4690,1.6967,2.5000,-8.8453,1.3629,26.9957,0.6193,3.0000,0.0000,2.0000,0,16.3315,-69.3772,974.1912,452.4070,521.7842,21.1027,7.8879,-56.1624,1000.0000
3.248,0,0,heuristic,0.2212,0.1390,1.1094,0.4845,0.4011,0.6289,0.4970,1.6967,2.5000,-8.8453,1.3629,26.9957,0.6079,3.0000,0.0000,2.0000,0,16.3315,-78.7193,963.0702,442.1754,520.8948,20.2076,6.8721,-65.3838,990.1500
3.298,0,0,heuristic,0.2600,0.1742,1.1272,0.5493,0.4677,0.7215,0.5105,1.6983,2.5000,-8.8753,1.3629,26.9679,0.5889,3.0000,0.0000,2.0000,0,16.3315,31.2807,989.2549,510.2678,478.9871,19.2082,6.1811,44.3078,1000.0000
3.348,0,0,heuristic,0.3047,0.2167,1.1463,0.6112,0.5375,0.8139,0.5490,1.6999,2.5000,-8.9061,1.3629,26.9379,0.5726,3.0000,0.0000,2.0000,0,16.3315,78.0141,992.9614,535.4878,457.4736,18.2103,5.1189,91.1055,1000.0000
3.398,0,0,heuristic,0.3494,0.2614,1.1664,0.6753,0.6161,0.9141,0.5485,1.7017,2.5000,-8.9410,1.3629,26.9016,0.5554,3.0000,0.0000,2.0000,0,16.3315,84.5784,995.0955,539.8369,455.2585,17.1274,4.5543,97.1515,1000.0000
3.448,0,0,heuristic,0.3494,0.2614,1.1875,0.6753,0.6161,0.9141,0.5963,1.7036,2.5000,-8.9755,1.3629,26.8632,0.5372,3.0000,0.0000,2.0000,0,16.3315,149.4516,999.6758,574.5637,425.1121,17.1274,3.3120,163.2669,1000.0000
3.498,0,0,heuristic,0.3994,0.3144,1.2151,0.7325,0.6970,1.0111,0.5910,1.7036,2.5000,-8.9755,1.3629,26.8632,0.5161,3.0000,0.0000,2.0000,0,16.3315,77.4528,983.4693,530.4610,453.0082,16.0799,2.5235,91.0092,1000.0000
3.548,0,0,heuristic,0.4487,0.3698,1.2377,0.7917,0.7881,1.1171,0.6035,1.7057,2.5000,-9.0135,1.3629,26.8173,0.4906,3.0000,0.0000,2.0000,0,16.3315,170.0617,1000.0000,585.0308,414.9692,14.9350,1.7133,183.2834,1000.0000
3.598,0,0,heuristic,0.5034,0.4345,1.2609,0.8437,0.8794,1.2186,0.6030,1.7078,2.5000,-9.0504,1.3629,26.7692,0.4701,3.0000,0.0000,2.0000,0,16.3315,132.9161,993.2664,563.0913,430.1752,13.8389,1.0623,145.6927,1000.0000
3.648,0,0,heuristic,0.5569,0.5008,1.2904,0.8976,0.9797,1.3288,0.6150,1.7102,2.5000,-9.0905,1.3629,26.7126,0.4493,3.0000,0.0000,2.0000,0,16.3315,96.3432,1000.0000,548.1716,451.8284,12.6495,0.0544,108.9383,1000.0000
3.698,0,0,heuristic,0.6154,0.5771,1.3144,0.9432,1.0773,1.4319,0.6280,1.7125,2.5000,-9.1291,1.3629,26.6545,0.4221,3.0000,0.0000,2.0000,0,16.3315,108.3758,975.8433,542.1095,433.7338,11.5359,-0.7973,120.7089,986.5819
3.748,0,0,heuristic,0.6719,0.6543,1.3387,0.9899,1.1834,1.5428,0.6232,1.7151,2.5000,-9.1706,1.3629,26.5872,0.4007,3.0000,0.0000,2.0000,0,16.3315,163.0247,942.7693,552.8970,389.8723,10.3373,-1.4110,174.7731,951.6956
3.797,0,0,heuristic,0.6719,0.6543,1.3571,0.9899,1.1834,1.5428,0.6338,1.7176,2.5000,-9.2100,1.3629,26.5191,0.3789,3.0000,0.0000,2.0000,0,16.3315,155.6626,999.9062,577.7844,422.1218,10.3373,-2.0500,168.0499,1000.0000
3.848,0,0,heuristic,0.7328,0.7414,1.3880,1.0263,1.2818,1.6421,0.6412,1.7176,2.5000,-9.2100,1.3629,26.5191,0.3605,3.0000,0.0000,2.0000,0,16.3315,125.6297,999.9999,562.8148,437.1851,9.2653,-3.1134,138.0084,1000.0000
3.897,0,0,heuristic,0.7907,0.8280,1.4004,1.0620,1.3863,1.7464,0.6318,1.7204,2.5000,-9.2516,1.3629,26.4419,0.3324,3.0000,0.0000,2.0000,0,16.3315,145.9250,995.8812,570.9031,424.9781,8.1392,-3.2883,157.3525,1000.0000
3.948,0,0,heuristic,0.7907,0.8280,1.4192,1.0620,1.3863,1.7464,0.6298,1.7230,2.5000,-9.2904,1.3629,26.3650,0.3226,3.0000,0.0000,2.0000,0,16.3315,91.3162,999.9198,545.6180,454.3018,8.1392,-3.7656,103.2211,1000.0000
3.998,0,0,heuristic,0.8520,0.9244,1.4569,1.0856,1.4800,1.8355,0.6598,1.7230,2.5000,-9.2904,1.3629,26.3650,0.3038,3.0000,0.0000,2.0000,0,16.3315,169.1626,998.2775,583.7201,414.5575,7.1769,-5.3447,181.6842,1000.0000
