t,mode_code,shadow_mode,policy_source,x,y,yaw,vx,vy,speed,yaw_rate,psi_ref,u_ref,e_ct,chi_p,dist_to_wp,heading_error,pos_tol,hold_elapsed,hold_required,completed,seg_len,left_raw,right_raw,common_raw,diff_raw,delta_common,delta_diff,left_final,right_final
2.045,0,1,heuristic,-0.0032,-0.0016,1.0000,0.0058,0.0118,0.0131,-0.0195,1.6898,2.5000,-8.6695,1.3629,26.9984,0.6898,3.0000,0.0000,2.0000,0,16.3315,136.7603,220.0000,178.3801,41.6199,0.0000,0.0000,136.7603,220.0000
2.096,0,1,heuristic,-0.0029,-0.0013,1.0000,0.0055,0.0105,0.0118,-0.0073,1.6898,2.5000,-8.6697,1.3629,26.9982,0.6898,3.0000,0.0000,2.0000,0,16.3315,136.7603,220.0000,178.3801,41.6199,0.0000,0.0000,136.7603,220.0000
2.145,0,1,heuristic,-0.0031,-0.0016,1.0000,0.0036,0.0073,0.0081,0.0095,1.6898,2.5000,-8.6695,1.3629,26.9984,0.6898,3.0000,0.0000,2.0000,0,16.3315,99.7450,269.4330,184.5890,84.8440,0.0000,0.0000,99.7450,269.4330
2.195,0,1,heuristic,-0.0030,-0.0011,1.0001,0.0033,0.0079,0.0085,0.0090,1.6898,2.5000,-8.6695,1.3629,26.9979,0.6898,3.0000,0.0000,2.0000,0,16.3315,60.9389,319.6524,190.2956,129.3568,0.0000,0.0000,60.9389,319.6524
2.246,0,1,heuristic,-0.0030,-0.0011,1.0002,0.0033,0.0079,0.0085,0.0275,1.6898,2.5000,-8.6695,1.3629,26.9979,0.6896,3.0000,0.0000,2.0000,0,16.3315,8.5935,341.9175,175.2555,166.6620,0.0000,0.0000,8.5935,341.9175
2.295,0,1,heuristic,-0.0018,0.0009,1.0006,0.0078,0.0143,0.0163,0.0155,1.6899,2.5000,-8.6703,1.3629,26.9961,0.6893,3.0000,0.0000,2.0000,0,16.3315,-96.6348,315.3734,109.3693,206.0041,0.0000,0.0000,-96.6348,315.3734
2.346,0,1,heuristic,0.0015,0.0049,1.0013,0.0187,0.0269,0.0327,0.0403,1.6900,2.5000,-8.6727,1.3629,26.9926,0.6887,3.0000,0.0000,2.0000,0,16.3315,-115.2306,369.0529,126.9111,242.1417,0.0000,0.0000,-115.2306,369.0529
2.395,0,1,heuristic,0.0067,0.0106,1.0022,0.0369,0.0452,0.0584,0.0442,1.6902,2.5000,-8.6767,1.3629,26.9875,0.6881,3.0000,0.0000,2.0000,0,16.3315,-36.2054,373.1114,168.4530,204.6584,0.0000,0.0000,-36.2054,373.1114
2.445,0,1,heuristic,0.0067,0.0106,1.0038,0.0369,0.0452,0.0584,0.0935,1.6902,2.5000,-8.6767,1.3629,26.9875,0.6864,3.0000,0.0000,2.0000,0,16.3315,-105.8257,483.1114,188.6428,294.4686,0.0000,0.0000,-105.8257,483.1114
2.495,0,1,heuristic,0.0148,0.0185,1.0063,0.0605,0.0668,0.0901,0.0998,1.6906,2.5000,-8.6829,1.3629,26.9806,0.6843,3.0000,0.0000,2.0000,0,16.3315,-97.5993,593.0671,247.7339,345.3332,0.0000,0.0000,-97.5993,593.0671
2.545,0,1,heuristic,0.0246,0.0283,1.0086,0.0893,0.0940,0.1296,0.1188,1.6910,2.5000,-8.6905,1.3629,26.9721,0.6824,3.0000,0.0000,2.0000,0,16.3315,-145.1157,607.0277,230.9560,376.0717,0.0000,0.0000,-145.1157,607.0277
2.595,0,1,heuristic,0.0378,0.0415,1.0135,0.1221,0.1259,0.1754,0.1435,1.6915,2.5000,-8.7006,1.3629,26.9606,0.6780,3.0000,0.0000,2.0000,0,16.3315,-181.1294,672.2721,245.5714,426.7007,0.0000,0.0000,-181.1294,672.2721
2.645,0,1,heuristic,0.0530,0.0568,1.0186,0.1613,0.1648,0.2306,0.1880,1.6922,2.5000,-8.7124,1.3629,26.9472,0.6735,3.0000,0.0000,2.0000,0,16.3315,-148.6970,690.2229,270.7629,419.4600,0.0000,0.0000,-148.6970,690.2229
2.695,0,1,heuristic,0.0530,0.0568,1.0233,0.1613,0.1648,0.2306,0.2182,1.6922,2.5000,-8.7124,1.3629,26.9472,0.6689,3.0000,0.0000,2.0000,0,16.3315,-159.4609,783.0225,311.7808,471.2417,0.0000,0.0000,-159.4609,783.0225
2.745,0,1,heuristic,0.0725,0.0762,1.0306,0.2038,0.2061,0.2899,0.2660,1.6930,2.5000,-8.7275,1.3629,26.9303,0.6624,3.0000,0.0000,2.0000,0,16.3315,-224.1774,757.5442,266.6834,490.8608,0.0000,0.0000,-224.1774,757.5442
2.795,0,1,heuristic,0.0938,0.0970,1.0369,0.2518,0.2519,0.3561,0.2805,1.6938,2.5000,-8.7440,1.3629,26.9122,0.6569,3.0000,0.0000,2.0000,0,16.3315,-261.1500,808.5315,273.6908,534.8408,0.0000,0.0000,-261.1500,808.5315
2.845,0,1,heuristic,0.1198,0.1221,1.0493,0.3015,0.2978,0.4238,0.3435,1.6949,2.5000,-8.7643,1.3629,26.8906,0.6456,3.0000,0.0000,2.0000,0,16.3315,-201.5797,791.7676,295.0939,496.6736,0.0000,0.0000,-201.5797,791.7676
2.895,0,1,heuristic,0.1198,0.1221,1.0578,0.3015,0.2978,0.4238,0.3513,1.6949,2.5000,-8.7643,1.3629,26.8906,0.6371,3.0000,0.0000,2.0000,0,16.3315,-101.5602,847.6973,373.0686,474.6288,0.0000,0.0000,-101.5602,847.6973
2.945,0,1,heuristic,0.1472,0.1479,1.0673,0.3555,0.3458,0.4960,0.3897,1.6960,2.5000,-8.7858,1.3629,26.8684,0.6288,3.0000,0.0000,2.0000,0,16.3315,-74.9100,957.6973,441.3937,516.3037,0.0000,0.0000,-74.9100,957.6973
2.996,0,1,heuristic,0.1795,0.1778,1.0885,0.4085,0.3918,0.5660,0.4370,1.6974,2.5000,-8.8112,1.3629,26.8427,0.6089,3.0000,0.0000,2.0000,0,16.3315,-73.0621,972.8653,449.9016,522.9637,0.0000,0.0000,-73.0621,972.8653
3.045,0,1,heuristic,0.2129,0.2092,1.1002,0.4660,0.4442,0.6437,0.4448,1.6988,2.5000,-8.8374,1.3629,26.8159,0.5986,3.0000,0.0000,2.0000,0,16.3315,-91.8043,962.0680,435.1319,526.9361,0.0000,0.0000,-91.8043,962.0680
3.095,0,1,heuristic,0.2129,0.2092,1.1085,0.4660,0.4442,0.6437,0.4602,1.6988,2.5000,-8.8374,1.3629,26.8159,0.5903,3.0000,0.0000,2.0000,0,16.3315,18.1957,987.2719,502.7338,484.5381,0.0000,0.0000,18.1957,987.2719
3.145,0,1,heuristic,0.2129,0.2092,1.1170,0.4660,0.4442,0.6437,0.4888,1.6988,2.5000,-8.8374,1.3629,26.8159,0.5817,3.0000,0.0000,2.0000,0,16.3315,61.4351,992.9614,527.1983,465.7632,0.0000,0.0000,61.4351,992.9614
3.195,0,1,heuristic,0.2518,0.2469,1.1305,0.5226,0.5004,0.7236,0.5212,1.7004,2.5000,-8.8677,1.3629,26.7835,0.5699,3.0000,0.0000,2.0000,0,16.3315,70.9027,995.0797,532.9912,462.0885,0.0000,0.0000,70.9027,995.0797
3.245,0,1,heuristic,0.2915,0.2870,1.1494,0.5834,0.5672,0.8137,0.5308,1.7021,2.5000,-8.8983,1.3629,26.7489,0.5526,3.0000,0.0000,2.0000,0,16.3315,13.9366,983.9040,498.9203,484.9837,0.0000,0.0000,13.9366,983.9040
3.295,0,1,heuristic,0.2915,0.2870,1.1642,0.5834,0.5672,0.8137,0.5398,1.7021,2.5000,-8.8983,1.3629,26.7489,0.5378,3.0000,0.0000,2.0000,0,16.3315,13.9366,983.9040,498.9203,484.9837,0.0000,0.0000,13.9366,983.9040
3.346,0,1,heuristic,0.3367,0.3353,1.1902,0.6405,0.6396,0.9052,0.5683,1.7040,2.5000,-8.9325,1.3629,26.7070,0.5138,3.0000,0.0000,2.0000,0,16.3315,123.9366,1000.0000,561.9683,438.0317,0.0000,0.0000,123.9366,1000.0000
3.395,0,1,heuristic,0.3821,0.3862,1.2062,0.7014,0.7237,1.0078,0.5695,1.7059,2.5000,-8.9664,1.3629,26.6626,0.4997,3.0000,0.0000,2.0000,0,16.3315,88.8783,996.8089,542.8436,453.9653,0.0000,0.0000,88.8783,996.8089
