t,mode_code,shadow_mode,policy_source,x,y,yaw,vx,vy,speed,yaw_rate,psi_ref,u_ref,e_ct,chi_p,dist_to_wp,heading_error,pos_tol,hold_elapsed,hold_required,completed,seg_len,left_raw,right_raw,common_raw,diff_raw,delta_common,delta_diff,left_final,right_final
2.279,0,1,heuristic,0.0063,-0.0333,1.0221,0.0173,-0.0802,0.0820,0.0210,1.7175,2.5000,9.5553,2.0645,28.0956,0.6954,3.0000,0.0000,2.0000,0,23.6757,110.0000,110.0000,110.0000,0.0000,0.0000,0.0000,110.0000,110.0000
2.329,0,1,heuristic,0.0082,-0.0376,1.0225,0.0215,-0.0820,0.0848,0.0043,1.7175,2.5000,9.5557,2.0645,28.1001,0.6951,3.0000,0.0000,2.0000,0,23.6757,220.0000,220.0000,220.0000,0.0000,0.0000,0.0000,220.0000,220.0000
2.379,0,1,heuristic,0.0082,-0.0376,1.0229,0.0215,-0.0820,0.0848,0.0067,1.7175,2.5000,9.5557,2.0645,28.1001,0.6947,3.0000,0.0000,2.0000,0,23.6757,305.2374,239.3993,272.3183,-32.9191,0.0000,0.0000,305.2374,239.3993
2.429,0,1,heuristic,0.0103,-0.0414,1.0233,0.0257,-0.0802,0.0842,0.0092,1.7176,2.5000,9.5556,2.0645,28.1042,0.6943,3.0000,0.0000,2.0000,0,23.6757,333.2148,261.6454,297.4301,-35.7847,0.0000,0.0000,333.2148,261.6454
2.479,0,1,heuristic,0.0135,-0.0432,1.0237,0.0336,-0.0718,0.0793,0.0180,1.7177,2.5000,9.5537,2.0645,28.1065,0.6940,3.0000,0.0000,2.0000,0,23.6757,428.9827,321.2250,375.1038,-53.8788,0.0000,0.0000,428.9827,321.2250
2.529,0,1,heuristic,0.0186,-0.0424,1.0241,0.0466,-0.0543,0.0715,0.0213,1.7179,2.5000,9.5488,2.0645,28.1064,0.6938,3.0000,0.0000,2.0000,0,23.6757,428.4806,327.2436,377.8621,-50.6185,0.0000,0.0000,428.4806,327.2436
2.579,0,1,heuristic,0.0253,-0.0385,1.0243,0.0653,-0.0273,0.0708,-0.0088,1.7181,2.5000,9.5411,2.0645,28.1036,0.6939,3.0000,0.0000,2.0000,0,23.6757,504.8945,343.3757,424.1351,-80.7594,0.0000,0.0000,504.8945,343.3757
2.629,0,1,heuristic,0.0350,-0.0301,1.0243,0.0895,0.0107,0.0902,-0.0185,1.7185,2.5000,9.5285,2.0645,28.0967,0.6942,3.0000,0.0000,2.0000,0,23.6757,535.0826,302.4148,418.7487,-116.3339,0.0000,0.0000,535.0826,302.4148
2.679,0,1,heuristic,0.0468,-0.0175,1.0242,0.1206,0.0611,0.1352,-0.0075,1.7190,2.5000,9.5122,2.0645,28.0859,0.6948,3.0000,0.0000,2.0000,0,23.6757,597.4454,273.7530,435.5992,-161.8462,0.0000,0.0000,597.4454,273.7530
2.729,0,1,heuristic,0.0468,-0.0175,1.0238,0.1206,0.0611,0.1352,-0.0243,1.7190,2.5000,9.5122,2.0645,28.0859,0.6952,3.0000,0.0000,2.0000,0,23.6757,635.9741,377.3891,506.6816,-129.2925,0.0000,0.0000,635.9741,377.3891
2.779,0,1,heuristic,0.0623,0.0019,1.0228,0.1563,0.1232,0.1990,-0.0425,1.7197,2.5000,9.4893,2.0645,28.0691,0.6969,3.0000,0.0000,2.0000,0,23.6757,618.9310,423.6507,521.2909,-97.6402,0.0000,0.0000,618.9310,423.6507
2.829,0,1,heuristic,0.0798,0.0259,1.0215,0.1980,0.1988,0.2806,-0.0703,1.7204,2.5000,9.4625,2.0645,28.0479,0.6989,3.0000,0.0000,2.0000,0,23.6757,553.2608,484.2630,518.7619,-34.4989,0.0000,0.0000,553.2608,484.2630
