t,mode_code,shadow_mode,policy_source,x,y,yaw,vx,vy,speed,yaw_rate,psi_ref,u_ref,e_ct,chi_p,dist_to_wp,heading_error,pos_tol,hold_elapsed,hold_required,completed,seg_len,left_raw,right_raw,common_raw,diff_raw,delta_common,delta_diff,left_final,right_final
3.279,0,0,heuristic,0.0017,-0.0033,0.9977,0.0010,-0.0030,0.0031,-0.0003,1.6934,2.5000,-17.8942,1.0058,28.1932,0.6957,3.0000,0.0000,2.0000,0,14.1273,110.0000,110.0000,110.0000,0.0000,26.9661,16.9098,120.0563,153.8759
3.329,0,0,heuristic,0.0015,-0.0038,0.9977,0.0002,-0.0044,0.0044,-0.0077,1.6934,2.5000,-17.8943,1.0058,28.1937,0.6957,3.0000,0.0000,2.0000,0,14.1273,168.4122,220.0000,194.2061,25.7939,26.9526,17.0113,178.3535,263.9638
3.378,0,0,heuristic,0.0015,-0.0042,0.9977,-0.0001,-0.0049,0.0049,-0.0128,1.6934,2.5000,-17.8945,1.0058,28.1940,0.6958,3.0000,0.0000,2.0000,0,14.1273,141.4605,260.8716,201.1661,59.7055,26.9468,17.0790,151.3283,304.8973
3.429,0,0,heuristic,0.0015,-0.0042,0.9977,-0.0001,-0.0049,0.0049,0.0020,1.6934,2.5000,-17.8945,1.0058,28.1940,0.6958,3.0000,0.0000,2.0000,0,14.1273,109.2002,307.4056,208.3029,99.1027,26.9468,16.8807,119.2662,351.2331
3.478,0,0,heuristic,0.0023,-0.0030,0.9978,0.0030,0.0004,0.0030,0.0220,1.6934,2.5000,-17.8945,1.0058,28.1930,0.6957,3.0000,0.0000,2.0000,0,14.1273,120.0418,362.9016,241.4717,121.4299,26.9671,16.6089,130.4000,406.4776
3.528,0,0,heuristic,0.0049,0.0003,0.9981,0.0132,0.0141,0.0193,0.0283,1.6936,2.5000,-17.8949,1.0058,28.1900,0.6954,3.0000,0.0000,2.0000,0,14.1273,29.3482,469.4012,249.3747,220.0265,26.7913,16.5171,39.6224,512.7096
3.578,0,0,heuristic,0.0101,0.0066,0.9988,0.0308,0.0357,0.0472,0.0415,1.6938,2.5000,-17.8960,1.0058,28.1844,0.6949,3.0000,0.0000,2.0000,0,14.1273,9.2545,505.7922,257.5233,248.2689,26.4903,16.3240,19.4208,548.6066
3.628,0,0,heuristic,0.0178,0.0155,1.0000,0.0564,0.0654,0.0864,0.0515,1.6941,2.5000,-17.8977,1.0058,28.1765,0.6941,3.0000,0.0000,2.0000,0,14.1273,-8.5686,553.6560,272.5437,281.1123,26.0671,16.1631,1.3354,595.8862
3.678,0,0,heuristic,0.0178,0.0155,1.0018,0.0564,0.0654,0.0864,0.0897,1.6941,2.5000,-17.8977,1.0058,28.1765,0.6923,3.0000,0.0000,2.0000,0,14.1273,13.0598,627.5626,320.3112,307.2514,26.0671,15.5923,23.5346,669.2220
3.728,0,0,heuristic,0.0292,0.0282,1.0045,0.0892,0.1011,0.1349,0.1258,1.6945,2.5000,-17.9006,1.0058,28.1654,0.6900,3.0000,0.0000,2.0000,0,14.1273,74.6408,737.5626,406.1017,331.4609,25.5435,15.0389,85.1454,778.1450
3.778,0,0,heuristic,0.0433,0.0435,1.0082,0.1301,0.1447,0.1946,0.1575,1.6951,2.5000,-17.9043,1.0058,28.1519,0.6869,3.0000,0.0000,2.0000,0,14.1273,-9.3457,786.3833,388.5188,397.8645,24.8987,14.5144,1.0386,825.7964
3.829,0,0,heuristic,0.0625,0.0646,1.0130,0.1777,0.1969,0.2652,0.1733,1.6959,2.5000,-17.9092,1.0058,28.1334,0.6828,3.0000,0.0000,2.0000,0,14.1273,-59.2906,761.5936,351.1515,410.4421,24.1359,14.1764,-49.3312,799.9059
3.878,0,0,heuristic,0.0848,0.0893,1.0190,0.2352,0.2606,0.3510,0.2315,1.6968,2.5000,-17.9148,1.0058,28.1116,0.6777,3.0000,0.0000,2.0000,0,14.1273,2.0503,784.4406,393.2454,391.1951,23.2092,13.2339,12.0256,820.8836
3.928,0,0,heuristic,0.0848,0.0893,1.0244,0.2352,0.2606,0.3510,0.2462,1.6968,2.5000,-17.9148,1.0058,28.1116,0.6723,3.0000,0.0000,2.0000,0,14.1273,53.5906,788.6412,421.1159,367.5253,23.2092,12.8675,63.9323,824.7179
3.978,0,0,heuristic,0.1131,0.1208,1.0327,0.2972,0.3297,0.4439,0.2795,1.6979,2.5000,-17.9218,1.0058,28.0839,0.6652,3.0000,0.0000,2.0000,0,14.1273,10.7633,776.9428,393.8531,383.0898,22.2058,12.1975,20.7715,811.3462
4.029,0,0,heuristic,0.1440,0.1555,1.0448,0.3663,0.4082,0.5485,0.3255,1.6992,2.5000,-17.9293,1.0058,28.0535,0.6543,3.0000,0.0000,2.0000,0,14.1273,36.9159,804.9480,420.9319,384.0161,21.0767,11.2409,46.7517,837.2656
