t,mode_code,shadow_mode,policy_source,x,y,yaw,vx,vy,speed,yaw_rate,psi_ref,u_ref,e_ct,chi_p,dist_to_wp,heading_error,pos_tol,hold_elapsed,hold_required,completed,seg_len,left_raw,right_raw,common_raw,diff_raw,delta_common,delta_diff,left_final,right_final
2.348,0,0,learned,0.0000,0.0005,1.0000,0.0041,0.0056,0.0069,0.0077,1.7160,2.5000,9.5396,2.0645,27.9318,0.7160,3.0000,0.0000,2.0000,0,23.6757,110.0000,110.0000,110.0000,0.0000,6.5087,2.9262,113.5825,119.4349
2.354,0,0,learned,0.0000,0.0005,1.0000,0.0041,0.0056,0.0069,0.0077,1.7160,2.5000,9.5396,2.0645,27.9318,0.7160,3.0000,0.0000,2.0000,0,23.6757,110.0000,110.0000,110.0000,0.0000,6.5087,2.9262,113.5825,119.4349
2.402,0,0,learned,0.0004,0.0011,1.0000,0.0038,0.0058,0.0070,0.0103,1.7160,2.5000,9.5384,2.0645,27.9308,0.7160,3.0000,0.0000,2.0000,0,23.6757,305.1161,239.4936,272.3049,-32.8112,6.5079,2.8782,308.7457,248.8797
2.451,0,0,learned,0.0007,0.0021,1.0000,0.0043,0.0088,0.0098,0.0063,1.7160,2.5000,9.5382,2.0645,27.9306,0.7160,3.0000,0.0000,2.0000,0,23.6757,332.2226,260.7453,296.4840,-35.7386,6.5017,2.8786,335.8456,270.1257
2.501,0,0,learned,0.0007,0.0021,1.0000,0.0043,0.0088,0.0098,-0.0035,1.7160,2.5000,9.5375,2.0645,27.9296,0.7160,3.0000,0.0000,2.0000,0,23.6757,428.9513,326.2726,377.6120,-51.3394,6.5015,2.8746,432.5782,335.6486
2.552,0,0,learned,0.0027,0.0058,0.9999,0.0111,0.0213,0.0240,-0.0210,1.7160,2.5000,9.5375,2.0645,27.9296,0.7160,3.0000,0.0000,2.0000,0,23.6757,425.0463,339.4354,382.2408,-42.8055,6.4689,2.8996,428.6156,348.8039
2.601,0,0,learned,0.0069,0.0128,0.9997,0.0265,0.0462,0.0533,-0.0132,1.7161,2.5000,9.5340,2.0645,27.9263,0.7162,3.0000,0.0000,2.0000,0,23.6757,503.4015,360.8893,432.1454,-71.2561,6.4024,2.8757,506.9282,370.1674
2.652,0,0,learned,0.0146,0.0252,0.9993,0.0508,0.0846,0.0986,-0.0205,1.7163,2.5000,9.5269,2.0645,27.9199,0.7166,3.0000,0.0000,2.0000,0,23.6757,528.9600,315.8241,422.3920,-106.5679,6.3002,2.8930,532.3672,325.0173
2.701,0,0,learned,0.0251,0.0421,0.9987,0.0845,0.1382,0.1620,-0.0215,1.7166,2.5000,9.5143,2.0645,27.9088,0.7174,3.0000,0.0000,2.0000,0,23.6757,593.1749,297.5060,445.3405,-147.8344,6.1569,2.8900,596.4418,306.5530
2.751,0,0,learned,0.0251,0.0421,0.9979,0.0845,0.1382,0.1620,-0.0312,1.7171,2.5000,9.4970,2.0645,27.8936,0.7184,3.0000,0.0000,2.0000,0,23.6757,629.3764,394.0712,511.7238,-117.6526,6.1561,2.8802,632.6523,403.1075
