t,mode_code,shadow_mode,policy_source,x,y,yaw,vx,vy,speed,yaw_rate,psi_ref,u_ref,e_ct,chi_p,dist_to_wp,heading_error,pos_tol,hold_elapsed,hold_required,completed,seg_len,left_raw,right_raw,common_raw,diff_raw,delta_common,delta_diff,left_final,right_final
1.383,0,0,heuristic,-0.0031,-0.0201,0.9984,-0.0061,-0.0493,0.0497,-0.0213,1.6897,2.5000,-8.6813,1.3629,27.0464,0.6913,3.0000,0.0000,2.0000,0,16.3315,110.0000,110.0000,110.0000,0.0000,33.0788,21.3549,121.7238,164.4337
1.433,0,0,heuristic,-0.0031,-0.0201,0.9983,-0.0061,-0.0493,0.0497,0.0053,1.6897,2.5000,-8.6818,1.3629,27.0496,0.6913,3.0000,0.0000,2.0000,0,16.3315,136.7603,220.0000,178.3801,41.6199,33.0788,20.9107,148.9284,273.9895
1.483,0,0,heuristic,-0.0030,-0.0255,0.9983,-0.0033,-0.0505,0.0506,-0.0150,1.6897,2.5000,-8.6818,1.3629,27.0496,0.6913,3.0000,0.0000,2.0000,0,16.3315,99.7450,269.4330,184.5890,84.8440,33.0670,21.2515,111.5605,323.7514
1.533,0,0,heuristic,-0.0030,-0.0255,0.9984,-0.0033,-0.0505,0.0506,0.0053,1.6896,2.5000,-8.6830,1.3629,27.0550,0.6913,3.0000,0.0000,2.0000,0,16.3315,60.9376,319.6482,190.2929,129.3553,33.0670,20.9074,73.0972,373.6226
1.583,0,0,heuristic,-0.0009,-0.0255,0.9988,0.0057,-0.0404,0.0408,0.0222,1.6896,2.5000,-8.6830,1.3629,27.0550,0.6913,3.0000,0.0000,2.0000,0,16.3315,8.5996,341.9132,175.2564,166.6568,33.1986,20.6057,21.1925,395.7176
1.633,0,0,heuristic,0.0033,-0.0232,0.9995,0.0222,-0.0226,0.0317,0.0457,1.6897,2.5000,-8.6851,1.3629,27.0553,0.6909,3.0000,0.0000,2.0000,0,16.3315,-96.6271,315.4148,109.3938,206.0210,33.3226,20.1851,-83.4897,368.9225
1.683,0,0,heuristic,0.0107,-0.0179,1.0017,0.0459,0.0022,0.0460,0.0553,1.6899,2.5000,-8.6888,1.3629,27.0534,0.6903,3.0000,0.0000,2.0000,0,16.3315,-115.2361,369.0389,126.9014,242.1375,33.1294,19.9494,-102.0560,422.1178
1.733,0,0,heuristic,0.0203,-0.0106,1.0033,0.0768,0.0322,0.0833,0.0993,1.6902,2.5000,-8.6949,1.3629,27.0491,0.6885,3.0000,0.0000,2.0000,0,16.3315,-36.2147,373.2871,168.5362,204.7509,32.6259,19.1574,-22.7462,425.0705
1.783,0,0,heuristic,0.0331,-0.0005,1.0070,0.1109,0.0649,0.1285,0.1318,1.6906,2.5000,-8.7028,1.3629,27.0430,0.6873,3.0000,0.0000,2.0000,0,16.3315,-105.9804,483.2871,188.6534,294.6338,32.0156,18.4813,-92.4461,533.7840
1.833,0,0,heuristic,0.0475,0.0116,1.0110,0.1486,0.1021,0.1803,0.1640,1.6911,2.5000,-8.7132,1.3629,27.0344,0.6841,3.0000,0.0000,2.0000,0,16.3315,-95.6657,593.2582,248.7963,344.4619,31.3156,17.8056,-82.1557,642.3794
1.883,0,0,heuristic,0.0654,0.0271,1.0172,0.1876,0.1412,0.2348,0.1745,1.6917,2.5000,-8.7248,1.3629,27.0242,0.6807,3.0000,0.0000,2.0000,0,16.3315,-142.2084,608.6796,233.2356,375.4440,30.5796,17.4094,-129.0381,656.6686
