t,mode_code,shadow_mode,policy_source,x,y,yaw,vx,vy,speed,yaw_rate,psi_ref,u_ref,e_ct,chi_p,dist_to_wp,heading_error,pos_tol,hold_elapsed,hold_required,completed,seg_len,left_raw,right_raw,common_raw,diff_raw,delta_common,delta_diff,left_final,right_final
3.185,0,0,heuristic,0.0383,-0.1195,1.0332,0.0293,-0.0802,0.0854,-0.0088,1.7183,2.5000,9.5787,2.0645,28.2248,0.6852,3.0000,0.0000,2.0000,0,23.6757,110.0000,110.0000,110.0000,0.0000,26.0773,26.2751,109.8022,162.3524
3.235,0,0,heuristic,0.0397,-0.1235,1.0335,0.0286,-0.0795,0.0845,-0.0158,1.7183,2.5000,9.5787,2.0645,28.2248,0.6851,3.0000,0.0000,2.0000,0,23.6757,220.0000,220.0000,220.0000,0.0000,26.0877,26.3591,219.7286,272.4468
3.285,0,0,heuristic,0.0409,-0.1272,1.0337,0.0280,-0.0790,0.0838,-0.0050,1.7183,2.5000,9.5794,2.0645,28.2289,0.6848,3.0000,0.0000,2.0000,0,23.6757,305.3634,239.2855,272.3245,-33.0390,26.0951,26.2094,305.2491,291.5900
3.335,0,0,heuristic,0.0427,-0.1298,1.0341,0.0293,-0.0733,0.0790,-0.0047,1.7183,2.5000,9.5801,2.0645,28.2328,0.6846,3.0000,0.0000,2.0000,0,23.6757,334.3094,262.6472,298.4783,-35.8311,26.1472,26.1954,334.2611,314.9898
3.385,0,0,heuristic,0.0460,-0.1297,1.0345,0.0373,-0.0583,0.0692,0.0050,1.7184,2.5000,9.5798,2.0645,28.2356,0.6843,3.0000,0.0000,2.0000,0,23.6757,429.1103,319.6659,374.3881,-54.7222,26.2526,26.0547,429.3083,371.9732
3.435,0,0,heuristic,0.0460,-0.1297,1.0349,0.0373,-0.0583,0.0692,0.0040,1.7185,2.5000,9.5768,2.0645,28.2360,0.6840,3.0000,0.0000,2.0000,0,23.6757,430.7436,321.9331,376.3384,-54.4053,26.2526,26.0594,430.9368,374.2451
3.485,0,0,heuristic,0.0603,-0.1175,1.0354,0.0770,0.0093,0.0776,-0.0045,1.7185,2.5000,9.5768,2.0645,28.2360,0.6836,3.0000,0.0000,2.0000,0,23.6757,510.1350,338.0084,424.0717,-86.0633,26.1623,26.1559,510.1414,390.3266
3.535,0,0,heuristic,0.0603,-0.1175,1.0356,0.0770,0.0093,0.0776,-0.0015,1.7191,2.5000,9.5584,2.0645,28.2260,0.6836,3.0000,0.0000,2.0000,0,23.6757,538.3526,300.1315,419.2420,-119.1106,26.1623,26.1281,538.3869,352.4219
3.585,0,0,heuristic,0.0725,-0.1031,1.0359,0.1083,0.0630,0.1253,0.0020,1.7191,2.5000,9.5584,2.0645,28.2260,0.6835,3.0000,0.0000,2.0000,0,23.6757,595.2809,269.3560,432.3185,-162.9624,25.6471,26.0721,594.8560,321.0752
3.636,0,0,heuristic,0.0871,-0.0837,1.0359,0.1475,0.1312,0.1974,-0.0173,1.7196,2.5000,9.5408,2.0645,28.2136,0.6837,3.0000,0.0000,2.0000,0,23.6757,635.8239,369.5455,502.6847,-133.1392,24.8677,26.3447,634.3469,420.7579
