t,mode_code,shadow_mode,policy_source,x,y,yaw,vx,vy,speed,yaw_rate,psi_ref,u_ref,e_ct,chi_p,dist_to_wp,heading_error,pos_tol,hold_elapsed,hold_required,completed,seg_len,left_raw,right_raw,common_raw,diff_raw,delta_common,delta_diff,left_final,right_final
2.440,0,1,heuristic,0.0032,0.0036,0.9985,0.0094,0.0102,0.0139,0.0108,1.7160,2.5000,9.5397,2.0645,27.9363,0.7175,3.0000,0.0000,2.0000,0,23.6757,220.0000,220.0000,220.0000,0.0000,0.0000,0.0000,220.0000,220.0000
2.490,0,1,heuristic,0.0035,0.0037,0.9984,0.0089,0.0085,0.0123,0.0165,1.7160,2.5000,9.5397,2.0645,27.9363,0.7176,3.0000,0.0000,2.0000,0,23.6757,305.1141,239.4946,272.3044,-32.8097,0.0000,0.0000,305.1141,239.4946
2.539,0,1,heuristic,0.0035,0.0037,0.9984,0.0089,0.0085,0.0123,0.0027,1.7160,2.5000,9.5393,2.0645,27.9363,0.7176,3.0000,0.0000,2.0000,0,23.6757,332.2090,260.7335,296.4712,-35.7377,0.0000,0.0000,332.2090,260.7335
2.590,0,1,heuristic,0.0037,0.0040,0.9984,0.0079,0.0080,0.0112,-0.0008,1.7160,2.5000,9.5393,2.0645,27.9363,0.7176,3.0000,0.0000,2.0000,0,23.6757,428.9227,326.3262,377.6245,-51.2982,0.0000,0.0000,428.9227,326.3262
2.639,0,1,heuristic,0.0052,0.0067,0.9982,0.0121,0.0169,0.0208,-0.0077,1.7161,2.5000,9.5390,2.0645,27.9360,0.7177,3.0000,0.0000,2.0000,0,23.6757,424.9860,339.5508,382.2684,-42.7176,0.0000,0.0000,424.9860,339.5508
2.689,0,1,heuristic,0.0087,0.0127,0.9980,0.0242,0.0384,0.0453,-0.0152,1.7161,2.5000,9.5364,2.0645,27.9336,0.7179,3.0000,0.0000,2.0000,0,23.6757,504.5010,361.7416,433.1213,-71.3797,0.0000,0.0000,504.5010,361.7416
2.740,0,1,heuristic,0.0087,0.0127,0.9976,0.0242,0.0384,0.0453,-0.0073,1.7163,2.5000,9.5305,2.0645,27.9282,0.7183,3.0000,0.0000,2.0000,0,23.6757,529.5755,317.2816,423.4285,-106.1469,0.0000,0.0000,529.5755,317.2816
2.790,0,1,heuristic,0.0154,0.0238,0.9969,0.0451,0.0732,0.0860,-0.0423,1.7163,2.5000,9.5305,2.0645,27.9282,0.7186,3.0000,0.0000,2.0000,0,23.6757,591.6641,301.1359,446.4000,-145.2641,0.0000,0.0000,591.6641,301.1359
2.839,0,1,heuristic,0.0250,0.0394,0.9960,0.0759,0.1239,0.1453,-0.0425,1.7166,2.5000,9.5194,2.0645,27.9182,0.7197,3.0000,0.0000,2.0000,0,23.6757,627.5134,393.7989,510.6561,-116.8572,0.0000,0.0000,627.5134,393.7989
2.889,0,1,heuristic,0.0390,0.0625,0.9948,0.1145,0.1880,0.2201,-0.0478,1.7170,2.5000,9.5035,2.0645,27.9041,0.7210,3.0000,0.0000,2.0000,0,23.6757,613.9454,434.8468,524.3961,-89.5493,0.0000,0.0000,613.9454,434.8468
2.940,0,1,heuristic,0.0558,0.0909,0.9936,0.1619,0.2684,0.3134,-0.0450,1.7176,2.5000,9.4802,2.0645,27.8833,0.7228,3.0000,0.0000,2.0000,0,23.6757,537.9313,480.8638,509.3975,-28.5337,0.0000,0.0000,537.9313,480.8638
2.989,0,1,heuristic,0.0782,0.1287,0.9910,0.2157,0.3601,0.4197,-0.0673,1.7184,2.5000,9.4520,2.0645,27.8577,0.7248,3.0000,0.0000,2.0000,0,23.6757,610.5578,522.0010,566.2794,-44.2784,0.0000,0.0000,610.5578,522.0010
3.039,0,1,heuristic,0.0782,0.1287,0.9887,0.2157,0.3601,0.4197,-0.0703,1.7193,2.5000,9.4143,2.0645,27.8236,0.7283,3.0000,0.0000,2.0000,0,23.6757,718.1214,559.5443,638.8328,-79.2886,0.0000,0.0000,718.1214,559.5443
3.090,0,1,heuristic,0.1035,0.1711,0.9861,0.2777,0.4649,0.5416,-0.0993,1.7193,2.5000,9.4143,2.0645,27.8236,0.7307,3.0000,0.0000,2.0000,0,23.6757,795.2502,536.2189,665.7345,-129.5156,0.0000,0.0000,795.2502,536.2189
3.140,0,1,heuristic,0.1349,0.2236,0.9833,0.3430,0.5737,0.6685,-0.0725,1.7205,2.5000,9.3720,2.0645,27.7854,0.7344,3.0000,0.0000,2.0000,0,23.6757,795.2502,536.2189,665.7345,-129.5156,0.0000,0.0000,795.2502,536.2189
3.190,0,1,heuristic,0.1687,0.2799,0.9811,0.4154,0.6937,0.8086,-0.0732,1.7219,2.5000,9.3195,2.0645,27.7382,0.7386,3.0000,0.0000,2.0000,0,23.6757,891.7009,523.3484,707.5247,-184.1763,0.0000,0.0000,891.7009,523.3484
3.240,0,1,heuristic,0.2089,0.3469,0.9770,0.4871,0.8126,0.9474,-0.1148,1.7234,2.5000,9.2630,2.0645,27.6877,0.7423,3.0000,0.0000,2.0000,0,23.6757,885.7047,633.3484,759.5266,-126.1781,0.0000,0.0000,885.7047,633.3484
3.289,0,1,heuristic,0.2506,0.4162,0.9723,0.5631,0.9391,1.0950,-0.1175,1.7252,2.5000,9.1958,2.0645,27.6276,0.7482,3.0000,0.0000,2.0000,0,23.6757,888.0036,660.0538,774.0287,-113.9749,0.0000,0.0000,888.0036,660.0538
3.340,0,1,heuristic,0.2506,0.4162,0.9702,0.5631,0.9391,1.0950,-0.1205,1.7271,2.5000,9.1263,2.0645,27.5656,0.7548,3.0000,0.0000,2.0000,0,23.6757,868.8193,661.8075,765.3134,-103.5059,0.0000,0.0000,868.8193,661.8075
3.390,0,1,heuristic,0.2989,0.4964,0.9633,0.6364,1.0595,1.2360,-0.1345,1.7271,2.5000,9.1263,2.0645,27.5656,0.7569,3.0000,0.0000,2.0000,0,23.6757,918.2191,694.0945,806.1568,-112.0623,0.0000,0.0000,918.2191,694.0945
3.440,0,1,heuristic,0.3482,0.5775,0.9595,0.7144,1.1856,1.3842,-0.1457,1.7293,2.5000,9.0457,2.0645,27.4940,0.7660,3.0000,0.0000,2.0000,0,23.6757,959.6641,787.0486,873.3564,-86.3077,0.0000,0.0000,959.6641,787.0486
3.490,0,1,heuristic,0.4044,0.6692,0.9529,0.7876,1.3013,1.5210,-0.1465,1.7315,2.5000,8.9639,2.0645,27.4217,0.7720,3.0000,0.0000,2.0000,0,23.6757,856.9805,796.1827,826.5816,-30.3989,0.0000,0.0000,856.9805,796.1827
3.540,0,1,heuristic,0.4608,0.7608,0.9473,0.8654,1.4224,1.6650,-0.1413,1.7341,2.5000,8.8710,2.0645,27.3403,0.7811,3.0000,0.0000,2.0000,0,23.6757,842.0936,878.5520,860.3228,18.2292,0.0000,0.0000,842.0936,878.5520
3.589,0,1,heuristic,0.4608,0.7608,0.9430,0.8654,1.4224,1.6650,-0.1487,1.7367,2.5000,8.7778,2.0645,27.2592,0.7893,3.0000,0.0000,2.0000,0,23.6757,933.4054,890.7080,912.0567,-21.3487,0.0000,0.0000,933.4054,890.7080
3.640,0,1,heuristic,0.5246,0.8630,0.9359,0.9374,1.5310,1.7951,-0.1230,1.7367,2.5000,8.7778,2.0645,27.2592,0.7936,3.0000,0.0000,2.0000,0,23.6757,999.7989,898.8236,949.3113,-50.4876,0.0000,0.0000,999.7989,898.8236
3.690,0,1,heuristic,0.5879,0.9634,0.9303,1.0140,1.6433,1.9310,-0.1365,1.7396,2.5000,8.6733,2.0645,27.1691,0.8037,3.0000,0.0000,2.0000,0,23.6757,948.5112,901.2073,924.8593,-23.6520,0.0000,0.0000,948.5112,901.2073
3.740,0,1,heuristic,0.6588,1.0746,0.9247,1.0836,1.7421,2.0516,-0.1445,1.7425,2.5000,8.5699,2.0645,27.0808,0.8123,3.0000,0.0000,2.0000,0,23.6757,980.9995,939.4406,960.2201,-20.7794,0.0000,0.0000,980.9995,939.4406
3.789,0,1,heuristic,0.7285,1.1831,0.9180,1.1576,1.8460,2.1789,-0.1118,1.7458,2.5000,8.4549,2.0645,26.9835,0.8211,3.0000,0.0000,2.0000,0,23.6757,999.8764,888.8168,944.3466,-55.5298,0.0000,0.0000,999.8764,888.8168
3.839,0,1,heuristic,0.8056,1.3018,0.9127,1.2223,1.9334,2.2873,-0.1338,1.7491,2.5000,8.3420,2.0645,26.8889,0.8311,3.0000,0.0000,2.0000,0,23.6757,999.8224,996.1317,997.9771,-1.8454,0.0000,0.0000,999.8224,996.1317
3.889,0,1,heuristic,0.8056,1.3018,0.9075,1.2223,1.9334,2.2873,-0.1340,1.7527,2.5000,8.2179,2.0645,26.7859,0.8400,3.0000,0.0000,2.0000,0,23.6757,992.8702,990.3568,991.6135,-1.2567,0.0000,0.0000,992.8702,990.3568
3.940,0,1,heuristic,0.8807,1.4166,0.9024,1.2908,2.0249,2.4013,-0.1165,1.7527,2.5000,8.2179,2.0645,26.7859,0.8452,3.0000,0.0000,2.0000,0,23.6757,944.4995,997.2037,970.8516,26.3521,0.0000,0.0000,944.4995,997.2037
3.990,0,1,heuristic,0.9632,1.5413,0.8987,1.3501,2.0997,2.4963,-0.1288,1.7562,2.5000,8.0974,2.0645,26.6868,0.8539,3.0000,0.0000,2.0000,0,23.6757,944.4995,997.2037,970.8516,26.3521,0.0000,0.0000,944.4995,997.2037
4.039,0,1,heuristic,1.0434,1.6612,0.8927,1.4143,2.1794,2.5981,-0.1253,1.7602,2.5000,7.9656,2.0645,26.5796,0.8615,3.0000,0.0000,2.0000,0,23.6757,996.8481,997.3331,997.0906,0.2425,0.0000,0.0000,996.8481,997.3331
4.090,0,1,heuristic,1.1309,1.7906,0.8881,1.4681,2.2408,2.6789,-0.1008,1.7640,2.5000,7.8381,2.0645,26.4772,0.8713,3.0000,0.0000,2.0000,0,23.6757,994.6144,999.2340,996.9242,2.3098,0.0000,0.0000,994.6144,999.2340
4.139,0,1,heuristic,1.2155,1.9143,0.8828,1.5270,2.3082,2.7676,-0.0945,1.7682,2.5000,7.6998,2.0645,26.3673,0.8800,3.0000,0.0000,2.0000,0,23.6757,993.6704,999.0163,996.3434,2.6730,0.0000,0.0000,993.6704,999.0163
4.190,0,1,heuristic,1.2155,1.9143,0.8798,1.5270,2.3082,2.7676,-0.0940,1.7723,2.5000,7.5666,2.0645,26.2628,0.8894,3.0000,0.0000,2.0000,0,23.6757,993.6704,999.0163,996.3434,2.6730,0.0000,0.0000,993.6704,999.0163
4.239,0,1,heuristic,1.3074,2.0474,0.8769,1.5748,2.3588,2.8362,-0.0840,1.7723,2.5000,7.5666,2.0645,26.2628,0.8925,3.0000,0.0000,2.0000,0,23.6757,961.5946,996.9978,979.2962,17.7016,0.0000,0.0000,961.5946,996.9978
