t,mode_code,shadow_mode,policy_source,x,y,yaw,vx,vy,speed,yaw_rate,psi_ref,u_ref,e_ct,chi_p,dist_to_wp,heading_error,pos_tol,hold_elapsed,hold_required,completed,seg_len,left_raw,right_raw,common_raw,diff_raw,delta_common,delta_diff,left_final,right_final
1.281,0,0,heuristic,-0.0089,-0.0105,1.0000,-0.0060,-0.0038,0.0071,-0.0118,1.7161,2.5000,9.5356,2.0645,27.9301,0.7161,3.0000,0.0000,2.0000,0,23.6757,110.0000,110.0000,110.0000,0.0000,26.9233,27.2836,109.6396,164.2069
1.331,0,0,heuristic,-0.0089,-0.0105,1.0000,-0.0060,-0.0038,0.0071,-0.0095,1.7161,2.5000,9.5356,2.0645,27.9301,0.7161,3.0000,0.0000,2.0000,0,23.6757,220.0000,220.0000,220.0000,0.0000,26.9233,27.2534,219.6699,274.1767
1.381,0,0,heuristic,-0.0098,-0.0116,1.0000,-0.0086,-0.0075,0.0114,-0.0065,1.7161,2.5000,9.5369,2.0645,27.9310,0.7161,3.0000,0.0000,2.0000,0,23.6757,305.1128,239.4962,272.3045,-32.8083,26.8768,27.2119,304.7777,293.5849
1.432,0,0,heuristic,-0.0104,-0.0124,1.0000,-0.0092,-0.0090,0.0129,-0.0020,1.7160,2.5000,9.5378,2.0645,27.9317,0.7160,3.0000,0.0000,2.0000,0,23.6757,332.1968,260.7229,296.4599,-35.7370,26.8610,27.1506,331.9073,314.7345
1.481,0,0,heuristic,-0.0107,-0.0128,1.0000,-0.0088,-0.0090,0.0126,-0.0077,1.7160,2.5000,9.5383,2.0645,27.9320,0.7160,3.0000,0.0000,2.0000,0,23.6757,428.9946,326.1098,377.5522,-51.4424,26.8643,27.2275,428.6314,380.2015
1.531,0,0,heuristic,-0.0107,-0.0128,1.0000,-0.0088,-0.0090,0.0126,-0.0045,1.7160,2.5000,9.5383,2.0645,27.9320,0.7160,3.0000,0.0000,2.0000,0,23.6757,425.0714,339.1906,382.1310,-42.9404,26.8643,27.1838,424.7519,393.2387
1.581,0,0,heuristic,-0.0109,-0.0131,1.0000,-0.0078,-0.0085,0.0115,0.0003,1.7160,2.5000,9.5387,2.0645,27.9323,0.7160,3.0000,0.0000,2.0000,0,23.6757,502.9484,360.1039,431.5261,-71.4223,26.8759,27.1197,502.7047,414.0994
1.631,0,0,heuristic,-0.0111,-0.0135,1.0000,-0.0069,-0.0081,0.0106,-0.0112,1.7160,2.5000,9.5390,2.0645,27.9326,0.7160,3.0000,0.0000,2.0000,0,23.6757,529.2415,315.2450,422.2433,-106.9983,26.8851,27.2740,528.8527,369.4041
1.682,0,0,heuristic,-0.0114,-0.0138,1.0000,-0.0066,-0.0080,0.0103,-0.0118,1.7160,2.5000,9.5394,2.0645,27.9330,0.7160,3.0000,0.0000,2.0000,0,23.6757,586.3779,303.1166,444.7473,-141.6307,26.8883,27.2804,585.9859,357.2853
1.731,0,0,heuristic,-0.0117,-0.0143,1.0000,-0.0067,-0.0081,0.0105,-0.0025,1.7160,2.5000,9.5399,2.0645,27.9333,0.7160,3.0000,0.0000,2.0000,0,23.6757,622.4812,388.6288,505.5550,-116.9262,26.8863,27.1556,622.2119,442.6706
1.781,0,0,heuristic,-0.0117,-0.0143,1.0000,-0.0067,-0.0081,0.0105,-0.0077,1.7160,2.5000,9.5399,2.0645,27.9333,0.7160,3.0000,0.0000,2.0000,0,23.6757,607.6154,420.1909,513.9031,-93.7122,26.8863,27.2262,607.2755,474.3033
1.831,0,0,heuristic,-0.0121,-0.0146,1.0000,-0.0070,-0.0079,0.0105,-0.0085,1.7160,2.5000,9.5404,2.0645,27.9336,0.7160,3.0000,0.0000,2.0000,0,23.6757,536.5437,461.4669,499.0053,-37.5384,26.8861,27.2357,536.1941,515.5888
1.881,0,0,heuristic,-0.0124,-0.0148,1.0000,-0.0069,-0.0069,0.0097,-0.0015,1.7160,2.5000,9.5408,2.0645,27.9337,0.7160,3.0000,0.0000,2.0000,0,23.6757,611.1086,502.3756,556.7421,-54.3665,26.8949,27.1413,610.8623,556.4118
1.931,0,0,heuristic,-0.0125,-0.0145,1.0000,-0.0059,-0.0045,0.0074,-0.0285,1.7160,2.5000,9.5407,2.0645,27.9334,0.7159,3.0000,0.0000,2.0000,0,23.6757,716.3825,540.7561,628.5693,-87.8132,26.9197,27.5041,715.7982,595.1798
1.981,0,0,heuristic,-0.0123,-0.0138,1.0000,-0.0039,-0.0008,0.0040,-0.0085,1.7160,2.5000,9.5403,2.0645,27.9328,0.7160,3.0000,0.0000,2.0000,0,23.6757,784.8386,516.5341,650.6864,-134.1522,26.9566,27.2356,784.5597,570.7263
2.031,0,0,heuristic,-0.0123,-0.0138,1.0000,-0.0039,-0.0008,0.0040,-0.0100,1.7160,2.5000,9.5403,2.0645,27.9328,0.7160,3.0000,0.0000,2.0000,0,23.6757,867.4007,475.3480,671.3743,-196.0264,26.9566,27.2557,867.1016,529.5603
2.082,0,0,heuristic,-0.0118,-0.0127,1.0000,-0.0011,0.0036,0.0038,-0.0198,1.7160,2.5000,9.5393,2.0645,27.9318,0.7160,3.0000,0.0000,2.0000,0,23.6757,831.6058,585.3480,708.4769,-123.1289,26.9588,27.3875,831.1772,639.6943
2.132,0,0,heuristic,-0.0111,-0.0115,1.0000,0.0020,0.0079,0.0082,-0.0050,1.7160,2.5000,9.5381,2.0645,27.9307,0.7160,3.0000,0.0000,2.0000,0,23.6757,839.7621,636.2151,737.9886,-101.7735,26.9115,27.1902,839.4834,690.3168
2.181,0,0,heuristic,-0.0104,-0.0103,1.0000,0.0045,0.0109,0.0118,-0.0208,1.7160,2.5000,9.5369,2.0645,27.9296,0.7160,3.0000,0.0000,2.0000,0,23.6757,840.4405,624.4900,732.4652,-107.9752,26.8726,27.4029,839.9102,678.7654
2.231,0,0,heuristic,-0.0098,-0.0095,1.0000,0.0059,0.0120,0.0133,-0.0047,1.7161,2.5000,9.5360,2.0645,27.9289,0.7161,3.0000,0.0000,2.0000,0,23.6757,846.4314,625.5242,735.9778,-110.4536,26.8561,27.1885,846.0989,679.5689
2.281,0,0,heuristic,-0.0098,-0.0095,1.0000,0.0059,0.0120,0.0133,-0.0185,1.7161,2.5000,9.5360,2.0645,27.9289,0.7161,3.0000,0.0000,2.0000,0,23.6757,890.1814,694.2865,792.2339,-97.9474,26.8561,27.3748,889.6627,748.5173
2.331,0,0,heuristic,-0.0072,-0.0047,0.9997,0.0150,0.0284,0.0321,-0.0343,1.7162,2.5000,9.5313,2.0645,27.9245,0.7164,3.0000,0.0000,2.0000,0,23.6757,822.5905,692.8323,757.7114,-64.8791,26.6536,27.5967,821.6474,747.0827
2.382,0,0,heuristic,-0.0001,0.0075,0.9994,0.0412,0.0732,0.0840,-0.0325,1.7165,2.5000,9.5194,2.0645,27.9135,0.7171,3.0000,0.0000,2.0000,0,23.6757,810.3103,799.4049,804.8576,-5.4527,26.0928,27.5926,808.8104,853.0902
2.431,0,0,heuristic,0.0131,0.0297,0.9986,0.0839,0.1440,0.1667,-0.0362,1.7171,2.5000,9.4972,2.0645,27.8935,0.7184,3.0000,0.0000,2.0000,0,23.6757,810.3103,799.4049,804.8576,-5.4527,25.1997,27.6857,807.8243,852.2903
2.481,0,0,heuristic,0.0315,0.0597,0.9979,0.1439,0.2402,0.2800,-0.0358,1.7179,2.5000,9.4668,2.0645,27.8665,0.7200,3.0000,0.0000,2.0000,0,23.6757,914.0654,831.4174,872.7414,-41.3240,23.9756,27.7286,910.3124,883.1216
2.531,0,0,heuristic,0.0315,0.0597,0.9970,0.1439,0.2402,0.2800,-0.0253,1.7179,2.5000,9.4668,2.0645,27.8665,0.7209,3.0000,0.0000,2.0000,0,23.6757,997.5770,809.3526,903.4648,-94.1122,23.9756,27.6128,993.9398,860.9410
2.581,0,0,heuristic,0.0582,0.1022,0.9961,0.2177,0.3558,0.4171,-0.0353,1.7191,2.5000,9.4231,2.0645,27.8283,0.7230,3.0000,0.0000,2.0000,0,23.6757,936.1394,774.5481,855.3438,-80.7957,22.4950,27.8139,930.8205,824.8570
2.631,0,0,heuristic,0.0902,0.1530,0.9955,0.3076,0.4961,0.5837,-0.0318,1.7205,2.5000,9.3709,2.0645,27.7829,0.7250,3.0000,0.0000,2.0000,0,23.6757,959.2591,781.4177,870.3384,-88.9207,20.6957,27.8291,952.1257,829.9425
2.681,0,0,heuristic,0.1319,0.2191,0.9943,0.4062,0.6511,0.7675,-0.0283,1.7223,2.5000,9.3029,2.0645,27.7238,0.7280,3.0000,0.0000,2.0000,0,23.6757,999.9879,739.6067,869.7973,-130.1906,18.7115,27.8751,990.8243,786.1933
2.731,0,0,heuristic,0.1777,0.2920,0.9929,0.5158,0.8245,0.9726,-0.0553,1.7244,2.5000,9.2280,2.0645,27.6587,0.7315,3.0000,0.0000,2.0000,0,23.6757,996.9245,849.6067,923.2656,-73.6589,16.4963,28.3441,985.0767,894.4472
2.782,0,0,heuristic,0.2328,0.3801,0.9911,0.6249,0.9986,1.1780,-0.0715,1.7268,2.5000,9.1377,2.0645,27.5801,0.7357,3.0000,0.0000,2.0000,0,23.6757,999.6408,932.6524,966.1466,-33.4942,14.2781,28.6932,985.2257,975.6238
2.831,0,0,heuristic,0.2903,0.4720,0.9899,0.7391,1.1818,1.3939,-0.0548,1.7294,2.5000,9.0436,2.0645,27.4984,0.7395,3.0000,0.0000,2.0000,0,23.6757,996.9309,896.1481,946.5395,-50.3914,11.9462,28.5859,980.2911,936.6802
2.881,0,0,heuristic,0.3567,0.5781,0.9876,0.8470,1.3535,1.5967,-0.0555,1.7324,2.5000,8.9347,2.0645,27.4042,0.7448,3.0000,0.0000,2.0000,0,23.6757,999.0008,882.0524,940.5266,-58.4742,9.7559,28.7596,979.9971,920.5679
2.931,0,0,heuristic,0.4237,0.6845,0.9852,0.9564,1.5260,1.8010,-0.0530,1.7355,2.5000,8.8254,2.0645,27.3101,0.7503,3.0000,0.0000,2.0000,0,23.6757,998.1136,877.2133,937.6634,-60.4501,7.5494,28.8943,976.7687,913.6571
2.981,0,0,heuristic,0.4237,0.6845,0.9837,0.9564,1.5260,1.8010,-0.0732,1.7355,2.5000,8.8254,2.0645,27.3101,0.7518,3.0000,0.0000,2.0000,0,23.6757,993.8461,891.1377,942.4919,-51.3542,7.5494,29.2131,972.1824,927.9003
3.031,0,0,heuristic,0.4983,0.8027,0.9811,1.0523,1.6755,1.9785,-0.0650,1.7389,2.5000,8.7036,2.0645,27.2059,0.7577,3.0000,0.0000,2.0000,0,23.6757,988.3173,962.5611,975.4392,-12.8781,5.6319,29.2859,964.6633,997.4789
3.082,0,0,heuristic,0.5712,0.9177,0.9801,1.1456,1.8196,2.1502,-0.0527,1.7422,2.5000,8.5849,2.0645,27.1049,0.7621,3.0000,0.0000,2.0000,0,23.6757,989.0111,983.4960,986.2536,-2.7576,3.7778,29.2561,963.5328,1000.0000
3.132,0,0,heuristic,0.6508,1.0427,0.9775,1.2226,1.9367,2.2903,-0.0563,1.7459,2.5000,8.4556,2.0645,26.9954,0.7684,3.0000,0.0000,2.0000,0,23.6757,998.9702,977.7082,988.3392,-10.6310,2.2649,29.4967,971.7383,1000.0000
3.181,0,0,heuristic,0.7276,1.1627,0.9750,1.2979,2.0492,2.4257,-0.0377,1.7495,2.5000,8.3311,2.0645,26.8908,0.7745,3.0000,0.0000,2.0000,0,23.6757,999.0982,978.3501,988.7242,-10.3740,0.8027,29.4346,970.4663,1000.0000
3.231,0,0,heuristic,0.7276,1.1627,0.9736,1.2979,2.0492,2.4257,-0.0328,1.7495,2.5000,8.3311,2.0645,26.8908,0.7759,3.0000,0.0000,2.0000,0,23.6757,993.5360,987.6745,990.6052,-2.9308,0.8027,29.4116,964.9271,1000.0000
3.281,0,0,heuristic,0.8105,1.2918,0.9718,1.3573,2.1358,2.5306,-0.0530,1.7534,2.5000,8.1969,2.0645,26.7787,0.7816,3.0000,0.0000,2.0000,0,23.6757,993.7842,990.9778,992.3810,-1.4032,-0.3309,29.8576,963.5958,1000.0000
3.331,0,0,heuristic,0.8897,1.4148,0.9706,1.4160,2.2211,2.6340,-0.0360,1.7572,2.5000,8.0689,2.0645,26.6724,0.7866,3.0000,0.0000,2.0000,0,23.6757,996.7895,991.2715,994.0305,-2.7590,-1.4477,29.7815,965.5603,1000.0000
3.382,0,0,heuristic,0.8897,1.4148,0.9690,1.4160,2.2211,2.6340,-0.0398,1.7572,2.5000,8.0689,2.0645,26.6724,0.7881,3.0000,0.0000,2.0000,0,23.6757,995.2740,991.1182,993.1961,-2.0779,-1.4477,29.8802,963.9462,1000.0000
3.431,0,0,heuristic,1.0558,1.6715,0.9670,1.5053,2.3477,2.7889,-0.0405,1.7652,2.5000,7.8010,2.0645,26.4517,0.7982,3.0000,0.0000,2.0000,0,23.6757,996.7664,986.3649,991.5656,-5.2007,-3.1200,30.1946,963.4518,1000.0000
3.481,0,0,heuristic,1.0558,1.6715,0.9661,1.5053,2.3477,2.7889,-0.0450,1.7652,2.5000,7.8010,2.0645,26.4517,0.7991,3.0000,0.0000,2.0000,0,23.6757,999.3622,994.7287,997.0455,-2.3167,-3.1200,30.2839,965.9583,1000.0000
3.531,0,0,heuristic,1.1425,1.8052,0.9647,1.5380,2.3925,2.8442,-0.0278,1.7694,2.5000,7.6612,2.0645,26.3375,0.8047,3.0000,0.0000,2.0000,0,23.6757,996.4359,998.5445,997.4902,1.0543,-3.7171,30.2212,962.4976,1000.0000
3.581,0,0,heuristic,1.2251,1.9321,0.9637,1.5745,2.4428,2.9063,-0.0262,1.7734,2.5000,7.5284,2.0645,26.2296,0.8097,3.0000,0.0000,2.0000,0,23.6757,998.3207,997.5817,997.9512,-0.3695,-4.3880,30.3518,963.5809,1000.0000
3.631,0,0,heuristic,1.3137,2.0678,0.9629,1.6002,2.4760,2.9480,-0.0187,1.7778,2.5000,7.3861,2.0645,26.1148,0.8149,3.0000,0.0000,2.0000,0,23.6757,998.1825,995.9787,997.0806,-1.1019,-4.8388,30.4074,962.9363,1000.0000
