t,mode_code,shadow_mode,policy_source,x,y,yaw,vx,vy,speed,yaw_rate,psi_ref,u_ref,e_ct,chi_p,dist_to_wp,heading_error,pos_tol,hold_elapsed,hold_required,completed,seg_len,left_raw,right_raw,common_raw,diff_raw,delta_common,delta_diff,left_final,right_final
2.388,0,0,heuristic,0.0011,-0.0026,0.9939,0.0017,-0.0070,0.0073,0.0053,1.7153,2.5000,9.5657,2.0645,27.9585,0.7215,3.0000,0.0000,2.0000,0,23.6757,110.0000,110.0000,110.0000,0.0000,33.6520,34.0283,109.6238,177.6803
2.438,0,0,heuristic,0.0003,-0.0042,0.9937,-0.0018,-0.0124,0.0126,0.0005,1.7153,2.5000,9.5671,2.0645,27.9600,0.7216,3.0000,0.0000,2.0000,0,23.6757,220.0000,220.0000,220.0000,0.0000,33.5804,34.1117,219.4687,287.6921
2.488,0,0,heuristic,-0.0003,-0.0054,0.9937,-0.0039,-0.0143,0.0148,0.0047,1.7153,2.5000,9.5683,2.0645,27.9611,0.7216,3.0000,0.0000,2.0000,0,23.6757,305.1095,239.4978,272.3037,-32.8059,33.5498,34.0428,304.6166,307.0904
2.539,0,0,heuristic,0.0006,-0.0043,0.9936,0.0007,-0.0071,0.0072,-0.0073,1.7153,2.5000,9.5670,2.0645,27.9602,0.7217,3.0000,0.0000,2.0000,0,23.6757,332.1765,260.7076,296.4420,-35.7345,33.6532,34.2460,331.5837,328.6068
2.588,0,0,heuristic,0.0043,0.0004,0.9938,0.0147,0.0126,0.0194,0.0040,1.7155,2.5000,9.5614,2.0645,27.9560,0.7217,3.0000,0.0000,2.0000,0,23.6757,428.9751,326.1477,377.5614,-51.4137,33.4878,34.0583,428.4046,393.6939
2.638,0,0,heuristic,0.0108,0.0091,0.9940,0.0387,0.0463,0.0603,0.0088,1.7157,2.5000,9.5516,2.0645,27.9483,0.7218,3.0000,0.0000,2.0000,0,23.6757,424.9896,339.3015,382.1455,-42.8441,32.9355,33.9816,423.9436,406.2185
2.689,0,0,heuristic,0.0108,0.0091,0.9941,0.0387,0.0463,0.0603,0.0040,1.7157,2.5000,9.5516,2.0645,27.9483,0.7216,3.0000,0.0000,2.0000,0,23.6757,504.7864,361.4446,433.1155,-71.6709,32.9355,34.0552,503.6668,428.4353
2.738,0,0,heuristic,0.0214,0.0239,0.9942,0.0720,0.0939,0.1183,0.0030,1.7162,2.5000,9.5352,2.0645,27.9352,0.7219,3.0000,0.0000,2.0000,0,23.6757,530.4951,317.7358,424.1154,-106.3796,32.1525,34.0843,528.5633,383.9726
2.788,0,0,heuristic,0.0351,0.0434,0.9943,0.1145,0.1565,0.1939,-0.0073,1.7168,2.5000,9.5140,2.0645,27.9179,0.7224,3.0000,0.0000,2.0000,0,23.6757,593.9280,296.3656,445.1468,-148.7812,31.1323,34.2760,590.7843,361.7739
2.838,0,0,heuristic,0.0536,0.0707,0.9942,0.1628,0.2302,0.2819,-0.0023,1.7176,2.5000,9.4847,2.0645,27.8936,0.7234,3.0000,0.0000,2.0000,0,23.6757,630.7423,396.4766,513.6094,-117.1328,29.9442,34.2288,626.4577,460.6495
2.888,0,0,heuristic,0.0744,0.1025,0.9936,0.2170,0.3165,0.3837,-0.0220,1.7185,2.5000,9.4514,2.0645,27.8652,0.7249,3.0000,0.0000,2.0000,0,23.6757,620.5135,438.7581,529.6358,-90.8777,28.5703,34.6183,614.4655,501.9467
2.938,0,0,heuristic,0.1001,0.1430,0.9925,0.2725,0.4088,0.4913,-0.0465,1.7196,2.5000,9.4095,2.0645,27.8290,0.7271,3.0000,0.0000,2.0000,0,23.6757,545.3918,491.2915,518.3417,-27.0501,27.1171,35.1166,537.3923,553.5252
2.988,0,0,heuristic,0.1280,0.1874,0.9912,0.3340,0.5123,0.6115,-0.0305,1.7208,2.5000,9.3639,2.0645,27.7892,0.7296,3.0000,0.0000,2.0000,0,23.6757,616.5695,523.4415,570.0055,-46.5640,25.4943,34.9434,607.1205,583.8791
3.038,0,0,heuristic,0.1615,0.2412,0.9890,0.3962,0.6167,0.7330,-0.0418,1.7223,2.5000,9.3089,2.0645,27.7411,0.7333,3.0000,0.0000,2.0000,0,23.6757,717.2368,565.8730,641.5549,-75.6819,23.8549,35.2756,705.8162,625.0035
3.088,0,0,heuristic,0.1969,0.2975,0.9875,0.4643,0.7280,0.8634,-0.0345,1.7239,2.5000,9.2511,2.0645,27.6908,0.7364,3.0000,0.0000,2.0000,0,23.6757,799.2924,538.8531,669.0727,-130.2196,22.0936,35.2752,786.1108,596.2220
3.138,0,0,heuristic,0.2387,0.3637,0.9854,0.5323,0.8368,0.9917,-0.0430,1.7257,2.5000,9.1829,2.0645,27.6318,0.7404,3.0000,0.0000,2.0000,0,23.6757,899.1578,538.3031,718.7305,-180.4274,20.3616,35.5699,883.9495,594.2346
3.188,0,0,heuristic,0.2820,0.4319,0.9836,0.6063,0.9537,1.1301,-0.0483,1.7277,2.5000,9.1124,2.0645,27.5711,0.7441,3.0000,0.0000,2.0000,0,23.6757,898.6011,648.3031,773.4521,-125.1490,18.4931,35.8027,881.2915,702.5989
3.239,0,0,heuristic,0.3320,0.5107,0.9815,0.6772,1.0661,1.2630,-0.0535,1.7299,2.5000,9.0311,2.0645,27.5012,0.7484,3.0000,0.0000,2.0000,0,23.6757,903.8075,667.8583,785.8329,-117.9746,16.6994,36.0577,884.4492,720.6154
3.288,0,0,heuristic,0.3827,0.5908,0.9785,0.7532,1.1865,1.4053,-0.0815,1.7322,2.5000,8.9485,2.0645,27.4302,0.7538,3.0000,0.0000,2.0000,0,23.6757,893.4860,675.7051,784.5955,-108.8904,14.7779,36.7349,871.5290,727.2179
3.338,0,0,heuristic,0.4403,0.6816,0.9749,0.8239,1.2987,1.5380,-0.0922,1.7348,2.5000,8.8547,2.0645,27.3499,0.7599,3.0000,0.0000,2.0000,0,23.6757,952.0169,713.4100,832.7134,-119.3035,12.9871,37.1542,927.8498,763.5513
3.388,0,0,heuristic,0.4975,0.7721,0.9709,0.8977,1.4158,1.6764,-0.0745,1.7374,2.5000,8.7614,2.0645,27.2701,0.7665,3.0000,0.0000,2.0000,0,23.6757,995.0203,812.2944,903.6573,-91.3629,11.1182,37.1100,969.0285,860.5225
3.438,0,0,heuristic,0.5613,0.8731,0.9666,0.9635,1.5210,1.8005,-0.0813,1.7404,2.5000,8.6574,2.0645,27.1812,0.7738,3.0000,0.0000,2.0000,0,23.6757,886.5432,804.1228,845.3330,-41.2102,9.4430,37.5044,858.4818,851.0702
3.488,0,0,heuristic,0.6243,0.9727,0.9620,1.0333,1.6321,1.9317,-0.1070,1.7433,2.5000,8.5547,2.0645,27.0937,0.7813,3.0000,0.0000,2.0000,0,23.6757,879.7314,860.9481,870.3397,-9.3916,7.6719,38.2280,849.1753,906.8480
3.538,0,0,heuristic,0.6940,1.0826,0.9572,1.0948,1.7283,2.0459,-0.1008,1.7465,2.5000,8.4412,2.0645,26.9976,0.7893,3.0000,0.0000,2.0000,0,23.6757,879.7314,860.9481,870.3397,-9.3916,6.1307,38.4325,847.4296,905.5112
3.588,0,0,heuristic,0.7623,1.1894,0.9526,1.1605,1.8277,2.1650,-0.0708,1.7497,2.5000,8.3305,2.0645,26.9045,0.7971,3.0000,0.0000,2.0000,0,23.6757,949.2574,917.8590,933.5582,-15.6992,4.5230,38.2311,915.5493,960.6131
3.638,0,0,heuristic,0.8376,1.3060,0.9482,1.2178,1.9105,2.2656,-0.0668,1.7533,2.5000,8.2090,2.0645,26.8033,0.8051,3.0000,0.0000,2.0000,0,23.6757,999.9848,899.4075,949.6962,-50.2887,3.1641,38.4698,964.6792,941.0414
3.688,0,0,heuristic,0.9112,1.4189,0.9441,1.2809,1.9989,2.3741,-0.0435,1.7567,2.5000,8.0906,2.0645,26.7058,0.8126,3.0000,0.0000,2.0000,0,23.6757,977.9479,901.1708,939.5594,-38.3886,1.6992,38.3691,941.2781,941.2391
3.738,0,0,heuristic,0.9921,1.5420,0.9403,1.3359,2.0725,2.4658,-0.0690,1.7606,2.5000,7.9611,2.0645,26.6000,0.8203,3.0000,0.0000,2.0000,0,23.6757,977.9479,901.1708,939.5594,-38.3886,0.4618,39.0907,939.3191,940.7234
3.788,0,0,heuristic,0.9921,1.5420,0.9374,1.3359,2.0725,2.4658,-0.0710,1.7606,2.5000,7.9611,2.0645,26.6000,0.8232,3.0000,0.0000,2.0000,0,23.6757,999.9609,859.4856,929.7232,-70.2377,0.4618,39.2365,961.1862,899.1840
3.838,0,0,heuristic,1.0706,1.6606,0.9340,1.3960,2.1522,2.5653,-0.0542,1.7643,2.5000,7.8357,2.0645,26.4985,0.8303,3.0000,0.0000,2.0000,0,23.6757,999.9451,967.4417,983.6934,-16.2517,-0.8817,39.2296,959.8338,1000.0000
3.888,0,0,heuristic,1.1561,1.7889,0.9307,1.4454,2.2151,2.6450,-0.0710,1.7684,2.5000,7.6997,2.0645,26.3893,0.8377,3.0000,0.0000,2.0000,0,23.6757,993.3445,970.8206,982.0825,-11.2620,-1.9570,39.7937,951.5938,1000.0000
3.938,0,0,heuristic,1.2382,1.9116,0.9288,1.4983,2.2835,2.7311,-0.0537,1.7724,2.5000,7.5692,2.0645,26.2853,0.8436,3.0000,0.0000,2.0000,0,23.6757,891.6073,995.6652,943.6362,52.0289,-3.1203,39.7273,848.7597,1000.0000
3.988,0,0,heuristic,1.3268,2.0437,0.9257,1.5397,2.3348,2.7968,-0.0250,1.7767,2.5000,7.4285,2.0645,26.1739,0.8510,3.0000,0.0000,2.0000,0,23.6757,948.7725,999.7304,974.2515,25.4790,-4.0063,39.5249,905.2413,1000.0000
4.038,0,0,heuristic,1.4116,2.1693,0.9241,1.5849,2.3912,2.8688,-0.0405,1.7809,2.5000,7.2944,2.0645,26.0685,0.8569,3.0000,0.0000,2.0000,0,23.6757,998.2178,997.8153,998.0166,-0.2013,-4.9786,40.0059,953.2334,1000.0000
4.089,0,0,heuristic,1.4116,2.1693,0.9225,1.5849,2.3912,2.8688,-0.0067,1.7809,2.5000,7.2944,2.0645,26.0685,0.8584,3.0000,0.0000,2.0000,0,23.6757,987.3537,998.6970,993.0253,5.6716,-4.9786,39.4997,942.8755,1000.0000
4.138,0,0,heuristic,1.5025,2.3033,0.9202,1.6175,2.4284,2.9178,-0.0325,1.7854,2.5000,7.1508,2.0645,25.9567,0.8652,3.0000,0.0000,2.0000,0,23.6757,960.0924,998.9495,979.5209,19.4285,-5.6398,40.1882,914.2643,1000.0000
4.188,0,0,heuristic,1.5890,2.4303,0.9194,1.6544,2.4717,2.9743,-0.0148,1.7897,2.5000,7.0145,2.0645,25.8513,0.8704,3.0000,0.0000,2.0000,0,23.6757,916.3642,994.8862,955.6252,39.2610,-6.4027,40.0812,869.8804,1000.0000
4.238,0,0,heuristic,1.6815,2.5653,0.9175,1.6792,2.4969,3.0090,-0.0103,1.7944,2.5000,6.8691,2.0645,25.7398,0.8769,3.0000,0.0000,2.0000,0,23.6757,900.9819,997.2142,949.0981,48.1162,-6.8717,40.2480,853.8621,1000.0000
4.288,0,0,heuristic,1.7692,2.6926,0.9160,1.7089,2.5277,3.0512,-0.0100,1.7988,2.5000,6.7315,2.0645,25.6354,0.8828,3.0000,0.0000,2.0000,0,23.6757,904.1421,984.3892,944.2656,40.1235,-7.4409,40.4634,856.2379,1000.0000
4.338,0,0,heuristic,1.7692,2.6926,0.9153,1.7089,2.5277,3.0512,-0.0205,1.7988,2.5000,6.7315,2.0645,25.6354,0.8835,3.0000,0.0000,2.0000,0,23.6757,882.2607,995.1041,938.6824,56.4217,-7.4409,40.6667,834.1531,1000.0000
4.388,0,0,heuristic,1.8628,2.8273,0.9147,1.7271,2.5404,3.0719,0.0075,1.8036,2.5000,6.5852,2.0645,25.5256,0.8889,3.0000,0.0000,2.0000,0,23.6757,874.4306,995.4021,934.9164,60.4858,-7.7200,40.3945,826.3160,1000.0000
