t,mode_code,shadow_mode,policy_source,x,y,yaw,vx,vy,speed,yaw_rate,psi_ref,u_ref,e_ct,chi_p,dist_to_wp,heading_error,pos_tol,hold_elapsed,hold_required,completed,seg_len,left_raw,right_raw,common_raw,diff_raw,delta_common,delta_diff,left_final,right_final
3.440,0,1,heuristic,-0.0033,-0.0043,1.0000,-0.0037,-0.0047,0.0059,-0.0155,1.6897,2.5000,-8.6669,1.3629,27.0029,0.6897,3.0000,0.0000,2.0000,0,16.3315,110.0000,110.0000,110.0000,0.0000,0.0000,0.0000,110.0000,110.0000
3.490,0,1,heuristic,-0.0033,-0.0043,1.0000,-0.0037,-0.0047,0.0059,0.0148,1.6897,2.5000,-8.6669,1.3629,27.0029,0.6897,3.0000,0.0000,2.0000,0,16.3315,136.7603,220.0000,178.3802,41.6198,0.0000,0.0000,136.7603,220.0000
3.540,0,1,heuristic,-0.0026,-0.0034,1.0000,-0.0004,-0.0002,0.0005,-0.0020,1.6897,2.5000,-8.6669,1.3629,27.0029,0.6897,3.0000,0.0000,2.0000,0,16.3315,99.7450,269.4330,184.5890,84.8440,0.0000,0.0000,99.7450,269.4330
3.590,0,1,heuristic,-0.0016,-0.0016,1.0000,0.0039,0.0075,0.0084,0.0023,1.6897,2.5000,-8.6673,1.3629,27.0020,0.6897,3.0000,0.0000,2.0000,0,16.3315,60.9382,319.6494,190.2938,129.3556,0.0000,0.0000,60.9382,319.6494
3.640,0,1,heuristic,0.0008,0.0020,1.0002,0.0124,0.0199,0.0235,0.0325,1.6897,2.5000,-8.6680,1.3629,27.0003,0.6897,3.0000,0.0000,2.0000,0,16.3315,8.5987,341.9144,175.2565,166.6579,0.0000,0.0000,8.5987,341.9144
3.690,0,1,heuristic,0.0047,0.0071,1.0008,0.0261,0.0368,0.0451,0.0403,1.6899,2.5000,-8.6696,1.3629,26.9970,0.6896,3.0000,0.0000,2.0000,0,16.3315,-96.6305,315.3795,109.3745,206.0050,0.0000,0.0000,-96.6305,315.3795
3.740,0,1,heuristic,0.0108,0.0141,1.0017,0.0444,0.0567,0.0720,0.0535,1.6900,2.5000,-8.6723,1.3629,26.9925,0.6892,3.0000,0.0000,2.0000,0,16.3315,-115.2191,369.0618,126.9213,242.1405,0.0000,0.0000,-115.2191,369.0618
3.790,0,1,heuristic,0.0185,0.0221,1.0036,0.0674,0.0786,0.1035,0.0777,1.6903,2.5000,-8.6769,1.3629,26.9862,0.6886,3.0000,0.0000,2.0000,0,16.3315,-36.2489,373.2005,168.4758,204.7247,0.0000,0.0000,-36.2489,373.2005
3.840,0,1,heuristic,0.0185,0.0221,1.0059,0.0674,0.0786,0.1035,0.1143,1.6906,2.5000,-8.6827,1.3629,26.9792,0.6870,3.0000,0.0000,2.0000,0,16.3315,-105.9543,483.2005,188.6231,294.5774,0.0000,0.0000,-105.9543,483.2005
3.890,0,1,heuristic,0.0395,0.0431,1.0108,0.1201,0.1268,0.1747,0.1335,1.6906,2.5000,-8.6827,1.3629,26.9792,0.6847,3.0000,0.0000,2.0000,0,16.3315,-95.9981,593.1665,248.5842,344.5823,0.0000,0.0000,-95.9981,593.1665
