t,mode_code,shadow_mode,policy_source,x,y,yaw,vx,vy,speed,yaw_rate,psi_ref,u_ref,e_ct,chi_p,dist_to_wp,heading_error,pos_tol,hold_elapsed,hold_required,completed,seg_len,left_raw,right_raw,common_raw,diff_raw,delta_common,delta_diff,left_final,right_final
2.289,0,0,heuristic,-0.0037,-0.0340,0.9973,-0.0031,-0.0648,0.0649,-0.0080,1.6928,2.5000,-17.9550,1.0058,28.3096,0.6955,3.0000,0.0000,2.0000,0,14.1273,110.0000,110.0000,110.0000,0.0000,32.8737,21.2587,121.6149,164.1324
2.339,0,0,heuristic,-0.0033,-0.0368,0.9973,-0.0007,-0.0638,0.0638,-0.0190,1.6928,2.5000,-17.9569,1.0058,28.3125,0.6955,3.0000,0.0000,2.0000,0,14.1273,168.4153,220.0000,194.2077,25.7923,32.8893,21.4445,179.8601,274.3338
2.389,0,0,heuristic,-0.0033,-0.0368,0.9973,-0.0007,-0.0638,0.0638,0.0063,1.6928,2.5000,-17.9569,1.0058,28.3125,0.6955,3.0000,0.0000,2.0000,0,14.1273,141.4568,260.8734,201.1651,59.7083,32.8893,21.0211,153.3250,314.7838
2.439,0,0,heuristic,-0.0029,-0.0398,0.9973,0.0009,-0.0623,0.0623,-0.0005,1.6928,2.5000,-17.9588,1.0058,28.3155,0.6955,3.0000,0.0000,2.0000,0,14.1273,109.2091,307.3952,208.3021,99.0930,32.9091,21.1345,120.9838,361.4387
2.489,0,0,heuristic,-0.0020,-0.0414,0.9974,0.0046,-0.0566,0.0568,0.0020,1.6929,2.5000,-17.9604,1.0058,28.3172,0.6955,3.0000,0.0000,2.0000,0,14.1273,120.0704,362.8887,241.4795,121.4091,32.9834,21.0905,131.9633,416.9626
2.539,0,0,heuristic,0.0008,-0.0410,0.9977,0.0143,-0.0436,0.0459,0.0215,1.6930,2.5000,-17.9625,1.0058,28.3171,0.6952,3.0000,0.0000,2.0000,0,14.1273,29.3683,469.4012,249.3847,220.0165,33.1306,20.7534,41.7454,523.2852
2.589,0,0,heuristic,0.0054,-0.0383,0.9985,0.0308,-0.0237,0.0389,0.0340,1.6931,2.5000,-17.9650,1.0058,28.3150,0.6946,3.0000,0.0000,2.0000,0,14.1273,9.1588,505.7192,257.4390,248.2802,33.2255,20.5191,21.8652,559.4638
2.639,0,0,heuristic,0.0131,-0.0325,0.9996,0.0541,0.0034,0.0542,0.0648,1.6934,2.5000,-17.9684,1.0058,28.3102,0.6938,3.0000,0.0000,2.0000,0,14.1273,-8.5844,553.6763,272.5459,281.1303,33.0189,19.9706,4.4639,606.6658
2.689,0,0,heuristic,0.0232,-0.0239,1.0024,0.0856,0.0385,0.0939,0.0958,1.6938,2.5000,-17.9724,1.0058,28.3029,0.6914,3.0000,0.0000,2.0000,0,14.1273,13.1969,627.5303,320.3636,307.1667,32.4827,19.3551,26.3245,679.3681
2.739,0,0,heuristic,0.0376,-0.0110,1.0062,0.1237,0.0802,0.1474,0.1308,1.6944,2.5000,-17.9776,1.0058,28.2919,0.6882,3.0000,0.0000,2.0000,0,14.1273,74.8122,737.5303,406.1712,331.3591,31.7598,18.6417,87.9303,787.9319
2.789,0,0,heuristic,0.0545,0.0047,1.0103,0.1694,0.1299,0.2135,0.1698,1.6950,2.5000,-17.9835,1.0058,28.2784,0.6847,3.0000,0.0000,2.0000,0,14.1273,-9.3282,787.0171,388.8445,398.1727,30.8678,17.8528,3.6868,835.7378
2.839,0,0,heuristic,0.0763,0.0260,1.0169,0.2193,0.1857,0.2874,0.1990,1.6959,2.5000,-17.9905,1.0058,28.2600,0.6790,3.0000,0.0000,2.0000,0,14.1273,-58.8472,762.7360,351.9444,410.7916,29.8705,17.1387,-46.1153,809.7452
2.889,0,0,heuristic,0.1008,0.0508,1.0234,0.2774,0.2520,0.3747,0.2315,1.6969,2.5000,-17.9978,1.0058,28.2384,0.6735,3.0000,0.0000,2.0000,0,14.1273,3.2014,791.5524,397.3769,394.1755,28.6912,16.3756,15.5170,836.6192
2.939,0,0,heuristic,0.1313,0.0822,1.0355,0.3392,0.3223,0.4679,0.2645,1.6981,2.5000,-18.0068,1.0058,28.2111,0.6626,3.0000,0.0000,2.0000,0,14.1273,58.0153,795.9098,426.9625,368.9472,27.4327,15.3969,70.0511,838.7394
2.989,0,0,heuristic,0.1638,0.1159,1.0452,0.4072,0.3983,0.5696,0.3232,1.6994,2.5000,-18.0163,1.0058,28.1819,0.6542,3.0000,0.0000,2.0000,0,14.1273,17.2763,770.3617,393.8190,376.5427,26.0609,14.0831,29.2542,810.5057
3.039,0,0,heuristic,0.2022,0.1563,1.0591,0.4733,0.4740,0.6698,0.3390,1.7009,2.5000,-18.0271,1.0058,28.1468,0.6418,3.0000,0.0000,2.0000,0,14.1273,53.7438,799.1428,426.4433,372.6995,24.7071,13.3349,65.1159,837.1847
3.089,0,0,heuristic,0.2418,0.1987,1.0748,0.5434,0.5558,0.7773,0.3578,1.7025,2.5000,-18.0378,1.0058,28.1099,0.6277,3.0000,0.0000,2.0000,0,14.1273,82.3889,722.2242,402.3066,319.9177,23.2568,12.4704,93.1753,757.9515
3.139,0,0,heuristic,0.2871,0.2480,1.0958,0.6091,0.6342,0.8793,0.4113,1.7043,2.5000,-18.0497,1.0058,28.0670,0.6085,3.0000,0.0000,2.0000,0,14.1273,147.0223,774.7206,460.8715,313.8492,21.8793,10.8236,158.0780,807.4235
3.189,0,0,heuristic,0.3326,0.2983,1.1110,0.6769,0.7170,0.9860,0.4328,1.7062,2.5000,-18.0612,1.0058,28.0233,0.5952,3.0000,0.0000,2.0000,0,14.1273,161.0299,884.7206,522.8753,361.8454,20.4385,9.9427,171.5257,915.1019
3.239,0,0,heuristic,0.3834,0.3557,1.1311,0.7369,0.7945,1.0836,0.4178,1.7083,2.5000,-18.0733,1.0058,27.9733,0.5772,3.0000,0.0000,2.0000,0,14.1273,95.5908,993.8401,544.7155,449.1246,19.1211,9.4915,105.2205,1000.0000
3.289,0,0,heuristic,0.4333,0.4138,1.1520,0.7975,0.8774,1.1857,0.4285,1.7103,2.5000,-18.0844,1.0058,27.9227,0.5583,3.0000,0.0000,2.0000,0,14.1273,72.0305,986.9495,529.4900,457.4595,17.7433,8.5740,81.1999,1000.0000
3.339,0,0,heuristic,0.4333,0.4138,1.1695,0.7975,0.8774,1.1857,0.4577,1.7103,2.5000,-18.0844,1.0058,27.9227,0.5409,3.0000,0.0000,2.0000,0,14.1273,182.0305,1000.0000,591.0153,408.9847,17.7433,7.4030,192.3708,1000.0000
3.389,0,0,heuristic,0.4885,0.4800,1.1922,0.8502,0.9566,1.2798,0.4948,1.7126,2.5000,-18.0955,1.0058,27.8649,0.5204,3.0000,0.0000,2.0000,0,14.1273,232.1475,992.9620,612.5548,380.4073,16.4732,5.9855,242.6353,1000.0000
3.439,0,0,heuristic,0.5424,0.5464,1.2062,0.9048,1.0422,1.3802,0.5128,1.7149,2.5000,-18.1055,1.0058,27.8068,0.5087,3.0000,0.0000,2.0000,0,14.1273,275.9748,995.0708,635.5228,359.5480,15.1175,5.2239,285.8684,1000.0000
3.489,0,0,heuristic,0.6015,0.6214,1.2256,0.9512,1.1221,1.4710,0.5152,1.7174,2.5000,-18.1153,1.0058,27.7411,0.4918,3.0000,0.0000,2.0000,0,14.1273,343.3642,1000.0000,671.6821,328.3179,13.8914,4.5242,352.7314,1000.0000
3.539,0,0,heuristic,0.6587,0.6963,1.2455,0.9992,1.2098,1.5691,0.5292,1.7198,2.5000,-18.1235,1.0058,27.6755,0.4743,3.0000,0.0000,2.0000,0,14.1273,282.6628,998.0581,640.3604,357.6977,12.5677,3.6072,291.6234,1000.0000
3.589,0,0,heuristic,0.6587,0.6963,1.2659,0.9992,1.2098,1.5691,0.5275,1.7198,2.5000,-18.1235,1.0058,27.6755,0.4539,3.0000,0.0000,2.0000,0,14.1273,246.5436,1000.0000,623.2718,376.7282,12.5677,2.8419,256.2695,1000.0000
3.639,0,0,heuristic,0.7208,0.7806,1.2918,1.0383,1.2919,1.6575,0.5370,1.7225,2.5000,-18.1308,1.0058,27.6015,0.4306,3.0000,0.0000,2.0000,0,14.1273,182.2860,999.9966,591.1413,408.8553,11.3744,1.7735,191.8869,1000.0000
3.689,0,0,heuristic,0.7805,0.8646,1.3075,1.0795,1.3835,1.7548,0.5252,1.7251,2.5000,-18.1363,1.0058,27.5276,0.4176,3.0000,0.0000,2.0000,0,14.1273,175.7940,1000.0000,587.8970,412.1030,10.0600,1.4619,184.3921,1000.0000
3.739,0,0,heuristic,0.8450,0.9582,1.3287,1.1117,1.4670,1.8406,0.5435,1.7279,2.5000,-18.1406,1.0058,27.4451,0.3993,3.0000,0.0000,2.0000,0,14.1273,285.7940,965.3894,625.5917,339.7977,8.9016,0.4404,294.2552,974.7314
3.789,0,0,heuristic,0.9067,1.0502,1.3501,1.1463,1.5568,1.9333,0.5457,1.7307,2.5000,-18.1435,1.0058,27.3640,0.3806,3.0000,0.0000,2.0000,0,14.1273,265.7639,977.0824,621.4231,355.6593,7.6507,-0.3267,273.7412,984.4064
3.839,0,0,heuristic,0.9067,1.0502,1.3719,1.1463,1.5568,1.9333,0.5607,1.7307,2.5000,-18.1435,1.0058,27.3640,0.3588,3.0000,0.0000,2.0000,0,14.1273,347.6335,1000.0000,673.8167,326.1833,7.6507,-1.4274,356.7115,1000.0000
3.889,0,0,heuristic,1.0354,1.2510,1.4050,1.1978,1.7224,2.0979,0.5653,1.7365,2.5000,-18.1447,1.0058,27.1867,0.3315,3.0000,0.0000,2.0000,0,14.1273,431.5651,999.9995,715.7823,284.2172,5.4279,-2.5660,439.5589,1000.0000
3.939,0,0,heuristic,1.0354,1.2510,1.4218,1.1978,1.7224,2.0979,0.5747,1.7365,2.5000,-18.1447,1.0058,27.1867,0.3148,3.0000,0.0000,2.0000,0,14.1273,341.4655,999.9994,670.7325,329.2669,5.4279,-3.3795,350.2729,1000.0000
3.989,0,0,heuristic,1.1016,1.3606,1.4441,1.2129,1.7996,2.1701,0.5600,1.7396,2.5000,-18.1419,1.0058,27.0896,0.2955,3.0000,0.0000,2.0000,0,14.1273,344.1661,1000.0000,672.0831,327.9169,4.4531,-3.8828,352.5020,1000.0000
4.039,0,0,heuristic,1.1635,1.4680,1.4664,1.2281,1.8871,2.2515,0.5625,1.7425,2.5000,-18.1367,1.0058,26.9943,0.2761,3.0000,0.0000,2.0000,0,14.1273,381.9443,998.4460,690.1951,308.2509,3.3549,-4.6819,389.9811,997.1191
4.089,0,0,heuristic,1.2282,1.5860,1.4942,1.2314,1.9635,2.3177,0.5567,1.7457,2.5000,-18.1282,1.0058,26.8892,0.2514,3.0000,0.0000,2.0000,0,14.1273,392.1025,1000.0000,696.0513,303.9487,2.4616,-5.5477,400.1118,996.9139
4.139,0,0,heuristic,1.2882,1.7003,1.5165,1.2351,2.0471,2.3908,0.5510,1.7486,2.5000,-18.1176,1.0058,26.7872,0.2321,3.0000,0.0000,2.0000,0,14.1273,322.4294,999.9901,661.2097,338.7803,1.4739,-6.2045,330.1078,995.2594
4.189,0,0,heuristic,1.2882,1.7003,1.5387,1.2351,2.0471,2.3908,0.5540,1.7486,2.5000,-18.1176,1.0058,26.7872,0.2099,3.0000,0.0000,2.0000,0,14.1273,238.2850,998.1147,618.1998,379.9149,1.4739,-7.1223,246.8811,992.4663
4.239,0,0,heuristic,1.3506,1.8247,1.5665,1.2279,2.1161,2.4466,0.5560,1.7517,2.5000,-18.1037,1.0058,26.6759,0.1852,3.0000,0.0000,2.0000,0,14.1273,348.2849,996.5835,672.4342,324.1493,0.7214,-8.1180,357.1243,989.1869
4.289,0,0,heuristic,1.4081,1.9445,1.5887,1.2219,2.1920,2.5096,0.5467,1.7547,2.5000,-18.0881,1.0058,26.5686,0.1660,3.0000,0.0000,2.0000,0,14.1273,458.2849,999.3386,728.8118,270.5268,-0.1296,-8.7116,466.8669,990.4975
