t,mode_code,shadow_mode,policy_source,x,y,yaw,vx,vy,speed,yaw_rate,psi_ref,u_ref,e_ct,chi_p,dist_to_wp,heading_error,pos_tol,hold_elapsed,hold_required,completed,seg_len,left_raw,right_raw,common_raw,diff_raw,delta_common,delta_diff,left_final,right_final
1.244,0,1,heuristic,0.0264,-0.0372,1.0116,0.0241,-0.0635,0.0679,0.0027,1.6907,2.5000,-8.7163,1.3629,27.0720,0.6796,3.0000,0.0000,2.0000,0,16.3315,110.0000,110.0000,110.0000,0.0000,0.0000,0.0000,110.0000,110.0000
1.293,0,1,heuristic,0.0264,-0.0372,1.0120,0.0241,-0.0635,0.0679,0.0090,1.6908,2.5000,-8.7184,1.3629,27.0756,0.6792,3.0000,0.0000,2.0000,0,16.3315,136.7611,220.0000,178.3805,41.6195,0.0000,0.0000,136.7611,220.0000
1.344,0,1,heuristic,0.0279,-0.0409,1.0126,0.0251,-0.0650,0.0697,-0.0033,1.6908,2.5000,-8.7184,1.3629,27.0756,0.6788,3.0000,0.0000,2.0000,0,16.3315,99.7455,269.4330,184.5892,84.8437,0.0000,0.0000,99.7455,269.4330
1.393,0,1,heuristic,0.0298,-0.0436,1.0129,0.0277,-0.0633,0.0691,0.0090,1.6908,2.5000,-8.7206,1.3629,27.0795,0.6783,3.0000,0.0000,2.0000,0,16.3315,60.9324,319.6183,190.2754,129.3430,0.0000,0.0000,60.9324,319.6183
1.443,0,1,heuristic,0.0331,-0.0448,1.0138,0.0351,-0.0551,0.0653,0.0280,1.6909,2.5000,-8.7230,1.3629,27.0824,0.6780,3.0000,0.0000,2.0000,0,16.3315,8.6529,341.8812,175.2670,166.6141,0.0000,0.0000,8.6529,341.8812
1.494,0,1,heuristic,0.0381,-0.0439,1.0143,0.0489,-0.0404,0.0635,0.0302,1.6910,2.5000,-8.7265,1.3629,27.0839,0.6771,3.0000,0.0000,2.0000,0,16.3315,-96.5631,315.8341,109.6355,206.1986,0.0000,0.0000,-96.5631,315.8341
1.543,0,1,heuristic,0.0459,-0.0407,1.0159,0.0691,-0.0200,0.0719,0.0607,1.6912,2.5000,-8.7312,1.3629,27.0836,0.6769,3.0000,0.0000,2.0000,0,16.3315,-115.2568,368.9317,126.8375,242.0942,0.0000,0.0000,-115.2568,368.9317
1.593,0,1,heuristic,0.0554,-0.0359,1.0183,0.0948,0.0039,0.0949,0.0865,1.6915,2.5000,-8.7382,1.3629,27.0814,0.6756,3.0000,0.0000,2.0000,0,16.3315,-36.3190,373.8404,168.7607,205.0797,0.0000,0.0000,-36.3190,373.8404
1.643,0,1,heuristic,0.0554,-0.0359,1.0203,0.0948,0.0039,0.0949,0.1198,1.6918,2.5000,-8.7465,1.3629,27.0778,0.6735,3.0000,0.0000,2.0000,0,16.3315,-106.2721,483.8404,188.7841,295.0562,0.0000,0.0000,-106.2721,483.8404
1.693,0,1,heuristic,0.0676,-0.0288,1.0246,0.1229,0.0305,0.1266,0.1418,1.6918,2.5000,-8.7465,1.3629,27.0778,0.6715,3.0000,0.0000,2.0000,0,16.3315,-93.6683,593.8404,250.0860,343.7544,0.0000,0.0000,-93.6683,593.8404
1.743,0,1,heuristic,0.0812,-0.0199,1.0290,0.1548,0.0614,0.1665,0.1703,1.6923,2.5000,-8.7570,1.3629,27.0722,0.6677,3.0000,0.0000,2.0000,0,16.3315,-139.9325,611.5705,235.8190,375.7515,0.0000,0.0000,-139.9325,611.5705
1.793,0,1,heuristic,0.0981,-0.0080,1.0344,0.1890,0.0950,0.2116,0.1825,1.6929,2.5000,-8.7684,1.3629,27.0650,0.6638,3.0000,0.0000,2.0000,0,16.3315,-172.1405,676.9867,252.4231,424.5636,0.0000,0.0000,-172.1405,676.9867
1.843,0,1,heuristic,0.1166,0.0055,1.0410,0.2282,0.1320,0.2637,0.2255,1.6935,2.5000,-8.7826,1.3629,27.0553,0.6591,3.0000,0.0000,2.0000,0,16.3315,-119.5600,707.5228,293.9814,413.5414,0.0000,0.0000,-119.5600,707.5228
1.894,0,1,heuristic,0.1390,0.0218,1.0531,0.2687,0.1686,0.3172,0.2725,1.6943,2.5000,-8.7979,1.3629,27.0442,0.6533,3.0000,0.0000,2.0000,0,16.3315,-134.4626,785.1823,325.3599,459.8225,0.0000,0.0000,-134.4626,785.1823
1.943,0,1,heuristic,0.1628,0.0394,1.0628,0.3141,0.2079,0.3767,0.3180,1.6952,2.5000,-8.8164,1.3629,27.0307,0.6421,3.0000,0.0000,2.0000,0,16.3315,-191.5464,780.8275,294.6405,486.1869,0.0000,0.0000,-191.5464,780.8275
1.994,0,1,heuristic,0.1628,0.0394,1.0739,0.3141,0.2079,0.3767,0.3198,1.6961,2.5000,-8.8361,1.3629,27.0163,0.6333,3.0000,0.0000,2.0000,0,16.3315,-234.8249,826.2854,295.7303,530.5552,0.0000,0.0000,-234.8249,826.2854
2.044,0,1,heuristic,0.1912,0.0606,1.0863,0.3607,0.2479,0.4377,0.3785,1.6961,2.5000,-8.8361,1.3629,27.0163,0.6223,3.0000,0.0000,2.0000,0,16.3315,-183.1015,794.0439,305.4712,488.5727,0.0000,0.0000,-183.1015,794.0439
2.093,0,1,heuristic,0.2210,0.0830,1.1001,0.4125,0.2917,0.5052,0.4145,1.6973,2.5000,-8.8595,1.3629,26.9988,0.6110,3.0000,0.0000,2.0000,0,16.3315,-73.1015,849.5061,388.2023,461.3038,0.0000,0.0000,-73.1015,849.5061
2.143,0,1,heuristic,0.2558,0.1097,1.1193,0.4638,0.3361,0.5728,0.4582,1.6985,2.5000,-8.8840,1.3629,26.9804,0.5984,3.0000,0.0000,2.0000,0,16.3315,-36.5477,959.5061,461.4792,498.0269,0.0000,0.0000,-36.5477,959.5061
2.194,0,1,heuristic,0.2914,0.1384,1.1317,0.5196,0.3883,0.6487,0.4665,1.6999,2.5000,-8.9125,1.3629,26.9583,0.5805,3.0000,0.0000,2.0000,0,16.3315,-36.5099,982.3658,472.9279,509.4379,0.0000,0.0000,-36.5099,982.3658
2.244,0,1,heuristic,0.3326,0.1740,1.1540,0.5739,0.4476,0.7278,0.4983,1.7013,2.5000,-8.9415,1.3629,26.9345,0.5696,3.0000,0.0000,2.0000,0,16.3315,-46.5988,965.2718,459.3365,505.9353,0.0000,0.0000,-46.5988,965.2718
2.294,0,1,heuristic,0.3744,0.2129,1.1779,0.6334,0.5202,0.8196,0.5390,1.7030,2.5000,-8.9744,1.3629,26.9046,0.5490,3.0000,0.0000,2.0000,0,16.3315,63.4012,996.9827,530.1920,466.7907,0.0000,0.0000,63.4012,996.9827
2.344,0,1,heuristic,0.3744,0.2129,1.1981,0.6334,0.5202,0.8196,0.5607,1.7047,2.5000,-9.0073,1.3629,26.8716,0.5269,3.0000,0.0000,2.0000,0,16.3315,114.7765,992.9614,553.8690,439.0924,0.0000,0.0000,114.7765,992.9614
2.394,0,1,heuristic,0.4217,0.2601,1.2140,0.6888,0.5977,0.9120,0.5523,1.7047,2.5000,-9.0073,1.3629,26.8716,0.5066,3.0000,0.0000,2.0000,0,16.3315,115.3041,995.0930,555.1986,439.8945,0.0000,0.0000,115.3041,995.0930
2.443,0,1,heuristic,0.4687,0.3104,1.2302,0.7465,0.6879,1.0152,0.5713,1.7067,2.5000,-9.0439,1.3629,26.8312,0.4927,3.0000,0.0000,2.0000,0,16.3315,204.5066,999.8523,602.1794,397.6729,0.0000,0.0000,204.5066,999.8523
2.494,0,1,heuristic,0.4687,0.3104,1.2524,0.7465,0.6879,1.0152,0.5833,1.7087,2.5000,-9.0794,1.3629,26.7877,0.4786,3.0000,0.0000,2.0000,0,16.3315,140.1725,982.8754,561.5239,421.3514,0.0000,0.0000,140.1725,982.8754
2.543,0,1,heuristic,0.5209,0.3703,1.2751,0.7981,0.7806,1.1163,0.5743,1.7087,2.5000,-9.0794,1.3629,26.7877,0.4563,3.0000,0.0000,2.0000,0,16.3315,224.1243,1000.0000,612.0622,387.9378,0.0000,0.0000,224.1243,1000.0000
