t,mode_code,shadow_mode,policy_source,x,y,yaw,vx,vy,speed,yaw_rate,psi_ref,u_ref,e_ct,chi_p,dist_to_wp,heading_error,pos_tol,hold_elapsed,hold_required,completed,seg_len,left_raw,right_raw,common_raw,diff_raw,delta_common,delta_diff,left_final,right_final
2.361,0,0,learned,0.0078,-0.0306,1.0203,0.0172,-0.0805,0.0824,-0.0063,1.7174,2.5000,9.5492,2.0645,28.0732,0.6971,3.0000,0.0000,2.0000,0,23.6757,110.0000,110.0000,110.0000,0.0000,6.3387,2.8852,113.4535,119.2238
2.366,0,0,learned,0.0078,-0.0306,1.0203,0.0172,-0.0805,0.0824,-0.0063,1.7174,2.5000,9.5492,2.0645,28.0732,0.6971,3.0000,0.0000,2.0000,0,23.6757,110.0000,110.0000,110.0000,0.0000,6.3387,2.8852,113.4535,119.2238
2.400,0,0,learned,0.0097,-0.0425,1.0211,0.0178,-0.0943,0.0960,0.0140,1.7174,2.5000,9.5532,2.0645,28.0853,0.6964,3.0000,0.0000,2.0000,0,23.6757,305.1958,239.4350,272.3154,-32.8804,6.3087,2.8070,308.6976,248.5507
2.449,0,0,learned,0.0110,-0.0474,1.0215,0.0196,-0.0959,0.0979,0.0230,1.7175,2.5000,9.5544,2.0645,28.0903,0.6960,3.0000,0.0000,2.0000,0,23.6757,332.8588,261.3182,297.0885,-35.7703,6.3032,2.7837,336.3783,270.4052
2.500,0,0,learned,0.0110,-0.0474,1.0219,0.0196,-0.0959,0.0979,-0.0037,1.7175,2.5000,9.5544,2.0645,28.0903,0.6956,3.0000,0.0000,2.0000,0,23.6757,428.2085,317.9159,373.0622,-55.1463,6.3031,2.8102,431.7013,327.0293
2.550,0,0,learned,0.0137,-0.0502,1.0222,0.0259,-0.0874,0.0912,-0.0057,1.7175,2.5000,9.5534,2.0645,28.0934,0.6953,3.0000,0.0000,2.0000,0,23.6757,428.7982,320.7349,374.7666,-54.0316,6.3128,2.8081,432.3029,329.8559
2.600,0,0,learned,0.0183,-0.0494,1.0225,0.0400,-0.0666,0.0777,-0.0118,1.7177,2.5000,9.5489,2.0645,28.0933,0.6952,3.0000,0.0000,2.0000,0,23.6757,513.1758,337.0737,425.1247,-88.0510,6.3330,2.8026,516.7062,346.2093
2.649,0,0,learned,0.0260,-0.0440,1.0226,0.0617,-0.0326,0.0697,-0.0125,1.7180,2.5000,9.5396,2.0645,28.0891,0.6954,3.0000,0.0000,2.0000,0,23.6757,544.9530,304.8813,424.9172,-120.0359,6.3393,2.7986,548.4937,314.0191
2.699,0,0,learned,0.0360,-0.0343,1.0225,0.0912,0.0143,0.0923,-0.0037,1.7184,2.5000,9.5261,2.0645,28.0810,0.6959,3.0000,0.0000,2.0000,0,23.6757,592.2889,274.7200,433.5045,-158.7845,6.2805,2.7781,595.7913,283.7786
2.750,0,0,learned,0.0498,-0.0184,1.0221,0.1260,0.0729,0.1456,-0.0390,1.7190,2.5000,9.5064,2.0645,28.0672,0.6969,3.0000,0.0000,2.0000,0,23.6757,631.7390,368.9187,500.3289,-131.4102,6.1543,2.8026,635.0908,377.8755
2.800,0,0,learned,0.0498,-0.0184,1.0214,0.1260,0.0729,0.1456,-0.0465,1.7190,2.5000,9.5064,2.0645,28.0672,0.6976,3.0000,0.0000,2.0000,0,23.6757,600.8787,411.3857,506.1322,-94.7465,6.1527,2.8066,604.2248,420.3450
2.855,0,0,learned,0.0657,0.0022,1.0202,0.1668,0.1442,0.2205,-0.0570,1.7197,2.5000,9.4827,2.0645,28.0492,0.6995,3.0000,0.0000,2.0000,0,23.6757,536.7133,456.5596,496.6365,-40.0768,5.9793,2.8070,539.8856,465.3459
2.899,0,0,learned,0.0858,0.0308,1.0180,0.2108,0.2252,0.3084,-0.0555,1.7205,2.5000,9.4515,2.0645,28.0239,0.7025,3.0000,0.0000,2.0000,0,23.6757,616.2760,501.3339,558.8050,-57.4711,5.7787,2.7853,619.2695,509.8979
2.949,0,0,learned,0.1081,0.0642,1.0164,0.2616,0.3193,0.4127,-0.0535,1.7215,2.5000,9.4160,2.0645,27.9943,0.7050,3.0000,0.0000,2.0000,0,23.6757,723.5313,545.9018,634.7166,-88.8148,5.5420,2.7623,726.3111,554.2061
3.000,0,0,learned,0.1357,0.1067,1.0134,0.3155,0.4188,0.5243,-0.0690,1.7227,2.5000,9.3715,2.0645,27.9564,0.7092,3.0000,0.0000,2.0000,0,23.6757,793.9658,526.6791,660.3224,-133.6434,5.2912,2.7849,796.4721,534.7552
3.049,0,0,learned,0.1657,0.1535,1.0108,0.3772,0.5300,0.6505,-0.0762,1.7240,2.5000,9.3230,2.0645,27.9148,0.7132,3.0000,0.0000,2.0000,0,23.6757,889.0223,507.6991,698.3607,-190.6616,5.0080,2.7928,891.2375,515.5000
3.099,0,0,learned,0.1657,0.1535,1.0086,0.3772,0.5300,0.6505,-0.0833,1.7240,2.5000,9.3230,2.0645,27.9148,0.7154,3.0000,0.0000,2.0000,0,23.6757,878.9293,617.6991,748.3142,-130.6151,5.0023,2.7832,881.1485,625.4847
