t,mode_code,shadow_mode,policy_source,x,y,yaw,vx,vy,speed,yaw_rate,psi_ref,u_ref,e_ct,chi_p,dist_to_wp,heading_error,pos_tol,hold_elapsed,hold_required,completed,seg_len,left_raw,right_raw,common_raw,diff_raw,delta_common,delta_diff,left_final,right_final
1.738,0,0,heuristic,-0.0117,-0.0187,0.9952,-0.0082,-0.0150,0.0171,-0.0132,1.6927,2.5000,-17.8890,1.0058,28.2094,0.6976,3.0000,0.0000,2.0000,0,14.1273,110.0000,110.0000,110.0000,0.0000,26.8152,17.1421,119.6730,153.9573
1.787,0,0,heuristic,-0.0117,-0.0187,0.9950,-0.0082,-0.0150,0.0171,-0.0040,1.6927,2.5000,-17.8890,1.0058,28.2094,0.6977,3.0000,0.0000,2.0000,0,14.1273,141.4605,260.8716,201.1661,59.7055,26.8152,17.0220,151.2537,304.7087
1.838,0,0,heuristic,-0.0112,-0.0183,0.9949,-0.0047,-0.0101,0.0111,-0.0088,1.6927,2.5000,-17.8892,1.0058,28.2090,0.6979,3.0000,0.0000,2.0000,0,14.1273,109.2001,307.4051,208.3026,99.1025,26.8796,17.0913,118.9883,351.3760
1.887,0,0,heuristic,-0.0102,-0.0167,0.9948,0.0006,-0.0017,0.0018,-0.0125,1.6928,2.5000,-17.8892,1.0058,28.2076,0.6980,3.0000,0.0000,2.0000,0,14.1273,120.0426,362.9011,241.4718,121.4293,26.9804,17.1450,129.8779,407.0265
1.938,0,0,heuristic,-0.0074,-0.0132,0.9950,0.0112,0.0123,0.0166,0.0110,1.6929,2.5000,-17.8897,1.0058,28.2044,0.6979,3.0000,0.0000,2.0000,0,14.1273,29.3488,469.4012,249.3750,220.0262,26.8203,16.8266,39.3424,513.0481
1.988,0,0,heuristic,-0.0028,-0.0078,0.9952,0.0283,0.0322,0.0429,0.0283,1.6931,2.5000,-17.8907,1.0058,28.1997,0.6979,3.0000,0.0000,2.0000,0,14.1273,9.1670,505.7095,257.4383,248.2713,26.5368,16.5938,19.1100,548.8402
2.038,0,0,heuristic,-0.0028,-0.0078,0.9960,0.0283,0.0322,0.0429,0.0508,1.6931,2.5000,-17.8907,1.0058,28.1997,0.6971,3.0000,0.0000,2.0000,0,14.1273,-8.5786,553.6437,272.5326,281.1111,26.5368,16.2663,1.6919,596.4468
2.088,0,0,heuristic,0.0048,0.0003,0.9980,0.0519,0.0569,0.0770,0.0887,1.6934,2.5000,-17.8928,1.0058,28.1925,0.6954,3.0000,0.0000,2.0000,0,14.1273,13.1796,627.5124,320.3460,307.1664,26.1685,15.7027,23.6453,669.3836
2.137,0,0,heuristic,0.0147,0.0103,0.9998,0.0825,0.0871,0.1200,0.1207,1.6938,2.5000,-17.8958,1.0058,28.1838,0.6939,3.0000,0.0000,2.0000,0,14.1273,13.1796,627.5124,320.3460,307.1664,25.7042,15.2280,23.6558,668.4446
2.188,0,0,heuristic,0.0284,0.0239,1.0042,0.1186,0.1222,0.1703,0.1517,1.6943,2.5000,-17.9000,1.0058,28.1720,0.6901,3.0000,0.0000,2.0000,0,14.1273,74.7215,737.5124,406.1169,331.3955,25.1611,14.6931,85.1895,777.3666
2.238,0,0,heuristic,0.0446,0.0403,1.0076,0.1624,0.1660,0.2323,0.1723,1.6950,2.5000,-17.9049,1.0058,28.1577,0.6874,3.0000,0.0000,2.0000,0,14.1273,-9.3679,786.5467,388.5894,397.9573,24.4916,14.3320,0.7918,825.3703
2.288,0,0,heuristic,0.0446,0.0403,1.0131,0.1624,0.1660,0.2323,0.1960,1.6950,2.5000,-17.9049,1.0058,28.1577,0.6819,3.0000,0.0000,2.0000,0,14.1273,-59.5055,761.6860,351.0903,410.5958,24.4916,13.8400,-48.8539,800.0177
2.338,0,0,heuristic,0.0659,0.0626,1.0181,0.2121,0.2185,0.3045,0.2185,1.6958,2.5000,-17.9110,1.0058,28.1383,0.6778,3.0000,0.0000,2.0000,0,14.1273,1.7703,785.4289,393.5996,391.8293,23.7114,13.4094,12.0722,822.5497
2.388,0,0,heuristic,0.0905,0.0884,1.0257,0.2721,0.2823,0.3921,0.2495,1.6968,2.5000,-17.9180,1.0058,28.1158,0.6710,3.0000,0.0000,2.0000,0,14.1273,54.5200,789.7710,422.1455,367.6255,22.7657,12.7834,64.5023,825.3202
2.438,0,0,heuristic,0.1213,0.1212,1.0347,0.3360,0.3519,0.4865,0.3010,1.6980,2.5000,-17.9264,1.0058,28.0871,0.6633,3.0000,0.0000,2.0000,0,14.1273,11.9862,779.4422,395.7142,383.7280,21.7454,11.8488,21.8827,813.0365
2.488,0,0,heuristic,0.1213,0.1212,1.0450,0.3360,0.3519,0.4865,0.3257,1.6980,2.5000,-17.9264,1.0058,28.0871,0.6530,3.0000,0.0000,2.0000,0,14.1273,38.8242,807.1041,422.9642,384.1399,21.7454,11.1955,49.3741,840.0450
2.537,0,0,heuristic,0.1545,0.1573,1.0565,0.4071,0.4321,0.5937,0.3468,1.6994,2.5000,-17.9351,1.0058,28.0555,0.6429,3.0000,0.0000,2.0000,0,14.1273,132.9622,778.5225,455.7423,322.7801,20.5879,10.5972,142.9529,809.7076
2.588,0,0,heuristic,0.1941,0.2012,1.0691,0.4783,0.5144,0.7024,0.3850,1.7010,2.5000,-17.9451,1.0058,28.0171,0.6319,3.0000,0.0000,2.0000,0,14.1273,132.9622,778.5225,455.7423,322.7801,19.4142,9.7405,142.6359,807.6771
