t,mode_code,shadow_mode,policy_source,x,y,yaw,vx,vy,speed,yaw_rate,psi_ref,u_ref,e_ct,chi_p,dist_to_wp,heading_error,pos_tol,hold_elapsed,hold_required,completed,seg_len,left_raw,right_raw,common_raw,diff_raw,delta_common,delta_diff,left_final,right_final
1.333,0,0,heuristic,-0.0009,-0.0052,0.9982,-0.0073,-0.0152,0.0169,0.0060,1.6933,2.5000,-17.8924,1.0058,28.1938,0.6952,3.0000,0.0000,2.0000,0,14.1273,110.0000,110.0000,110.0000,0.0000,33.5217,21.0112,122.5105,164.5329
1.383,0,0,heuristic,-0.0011,-0.0057,0.9981,-0.0064,-0.0141,0.0155,-0.0010,1.6933,2.5000,-17.8926,1.0058,28.1943,0.6952,3.0000,0.0000,2.0000,0,14.1273,168.4136,220.0000,194.2068,25.7932,33.5412,21.1296,180.8252,274.6707
1.433,0,0,heuristic,-0.0011,-0.0057,0.9981,-0.0064,-0.0141,0.0155,-0.0063,1.6933,2.5000,-17.8926,1.0058,28.1943,0.6952,3.0000,0.0000,2.0000,0,14.1273,141.4589,260.8724,201.1656,59.7068,33.5412,21.2188,153.7812,315.6324
1.483,0,0,heuristic,-0.0006,-0.0049,0.9981,-0.0031,-0.0084,0.0089,0.0033,1.6933,2.5000,-17.8926,1.0058,28.1936,0.6952,3.0000,0.0000,2.0000,0,14.1273,109.2027,307.3953,208.2990,99.0963,33.6293,21.0594,121.7727,362.0839
1.533,0,0,heuristic,0.0015,-0.0020,0.9982,0.0062,0.0054,0.0082,0.0185,1.6934,2.5000,-17.8928,1.0058,28.1910,0.6952,3.0000,0.0000,2.0000,0,14.1273,120.0634,362.8898,241.4766,121.4132,33.6397,20.8015,132.9016,417.3310
1.583,0,0,heuristic,0.0061,0.0039,0.9987,0.0224,0.0269,0.0350,0.0395,1.6936,2.5000,-17.8935,1.0058,28.1857,0.6949,3.0000,0.0000,2.0000,0,14.1273,29.3636,469.4018,249.3827,220.0191,33.2774,20.4376,42.2034,523.1168
1.633,0,0,heuristic,0.0127,0.0120,0.9992,0.0454,0.0555,0.0717,0.0375,1.6939,2.5000,-17.8947,1.0058,28.1784,0.6946,3.0000,0.0000,2.0000,0,14.1273,9.2860,505.8279,257.5569,248.2710,32.7818,20.4610,21.6068,559.0707
1.683,0,0,heuristic,0.0225,0.0238,1.0011,0.0742,0.0896,0.1163,0.0622,1.6943,2.5000,-17.8967,1.0058,28.1680,0.6931,3.0000,0.0000,2.0000,0,14.1273,-8.5678,553.6859,272.5590,281.1269,32.1795,19.9868,3.6248,605.8523
1.733,0,0,heuristic,0.0347,0.0377,1.0040,0.1101,0.1298,0.1702,0.1028,1.6948,2.5000,-17.8995,1.0058,28.1556,0.6908,3.0000,0.0000,2.0000,0,14.1273,13.0362,627.5958,320.3160,307.2798,31.4528,19.2157,25.2733,678.2643
1.783,0,0,heuristic,0.0509,0.0559,1.0072,0.1504,0.1738,0.2298,0.1462,1.6954,2.5000,-17.9035,1.0058,28.1396,0.6882,3.0000,0.0000,2.0000,0,14.1273,74.6982,737.5958,406.1470,331.4488,30.6477,18.3836,86.9623,786.6271
