t,mode_code,shadow_mode,policy_source,x,y,yaw,vx,vy,speed,yaw_rate,psi_ref,u_ref,e_ct,chi_p,dist_to_wp,heading_error,pos_tol,hold_elapsed,hold_required,completed,seg_len,left_raw,right_raw,common_raw,diff_raw,delta_common,delta_diff,left_final,right_final
1.342,0,0,heuristic,-0.0069,-0.0077,1.0000,-0.0064,-0.0054,0.0084,0.0015,1.6934,2.5000,-17.8881,1.0058,28.1848,0.6934,3.0000,0.0000,2.0000,0,14.1273,110.0000,110.0000,110.0000,0.0000,33.6367,21.0170,122.6197,164.6538
1.392,0,0,heuristic,-0.0067,-0.0070,1.0000,-0.0043,-0.0015,0.0046,-0.0065,1.6934,2.5000,-17.8879,1.0058,28.1842,0.6934,3.0000,0.0000,2.0000,0,14.1273,168.4136,220.0000,194.2068,25.7932,33.6881,21.1518,180.9499,274.8398
1.442,0,0,heuristic,-0.0067,-0.0070,1.0000,-0.0043,-0.0015,0.0046,-0.0045,1.6934,2.5000,-17.8879,1.0058,28.1842,0.6934,3.0000,0.0000,2.0000,0,14.1273,141.4589,260.8724,201.1656,59.7068,33.6881,21.1179,154.0290,315.6783
1.491,0,0,heuristic,-0.0058,-0.0050,1.0001,-0.0001,0.0067,0.0067,0.0008,1.6934,2.5000,-17.8875,1.0058,28.1822,0.6934,3.0000,0.0000,2.0000,0,14.1273,141.4589,260.8724,201.1656,59.7068,33.6593,21.0284,154.0897,315.5601
1.542,0,0,heuristic,-0.0034,-0.0010,1.0002,0.0102,0.0220,0.0242,0.0053,1.6935,2.5000,-17.8875,1.0058,28.1786,0.6934,3.0000,0.0000,2.0000,0,14.1273,109.2037,307.3989,208.3013,99.0976,33.4230,20.9540,121.6726,361.7759
1.592,0,0,heuristic,0.0015,0.0058,1.0005,0.0267,0.0436,0.0511,0.0173,1.6937,2.5000,-17.8879,1.0058,28.1725,0.6932,3.0000,0.0000,2.0000,0,14.1273,120.0578,362.8936,241.4757,121.4179,33.0604,20.7449,132.3733,416.6989
1.642,0,0,heuristic,0.0015,0.0058,1.0011,0.0267,0.0436,0.0511,0.0260,1.6937,2.5000,-17.8879,1.0058,28.1725,0.6926,3.0000,0.0000,2.0000,0,14.1273,9.4715,506.0041,257.7378,248.2663,33.0604,20.5746,21.9573,559.6391
1.692,0,0,heuristic,0.0081,0.0144,1.0018,0.0488,0.0707,0.0859,0.0362,1.6940,2.5000,-17.8889,1.0058,28.1647,0.6922,3.0000,0.0000,2.0000,0,14.1273,-8.5486,553.7068,272.5791,281.1277,32.5902,20.3870,3.6546,606.6839
1.742,0,0,heuristic,0.0175,0.0261,1.0039,0.0753,0.1018,0.1266,0.0745,1.6944,2.5000,-17.8906,1.0058,28.1542,0.6905,3.0000,0.0000,2.0000,0,14.1273,12.7744,627.7024,320.2384,307.4640,32.0407,19.6761,25.1390,679.4193
1.792,0,0,heuristic,0.0290,0.0398,1.0056,0.1082,0.1383,0.1756,0.1042,1.6949,2.5000,-17.8930,1.0058,28.1421,0.6893,3.0000,0.0000,2.0000,0,14.1273,74.6054,737.7024,406.1539,331.5485,31.3793,19.1297,86.8550,788.2114
