t,mode_code,shadow_mode,policy_source,x,y,yaw,vx,vy,speed,yaw_rate,psi_ref,u_ref,e_ct,chi_p,dist_to_wp,heading_error,pos_tol,hold_elapsed,hold_required,completed,seg_len,left_raw,right_raw,common_raw,diff_raw,delta_common,delta_diff,left_final,right_final
3.244,0,0,heuristic,0.0101,-0.0158,1.0379,0.0228,-0.0359,0.0425,0.0047,1.6930,2.5000,-8.8624,1.3629,27.3409,0.6553,3.0000,0.0000,2.0000,0,16.3315,110.0000,110.0000,110.0000,0.0000,33.1762,19.5034,123.6728,162.6796
3.293,0,0,heuristic,0.0116,-0.0180,1.0381,0.0239,-0.0369,0.0439,-0.0055,1.6930,2.5000,-8.8624,1.3629,27.3409,0.6551,3.0000,0.0000,2.0000,0,16.3315,136.7654,220.0000,178.3827,41.6173,33.1568,19.6666,150.2557,272.8234
3.344,0,0,heuristic,0.0130,-0.0198,1.0383,0.0248,-0.0372,0.0447,0.0125,1.6931,2.5000,-8.8643,1.3629,27.3432,0.6550,3.0000,0.0000,2.0000,0,16.3315,99.7499,269.4322,184.5911,84.8412,33.1464,19.3602,113.5361,321.9389
3.394,0,0,heuristic,0.0152,-0.0202,1.0385,0.0283,-0.0313,0.0422,0.0148,1.6931,2.5000,-8.8660,1.3629,27.3452,0.6549,3.0000,0.0000,2.0000,0,16.3315,60.9029,319.4782,190.1906,129.2877,33.1797,19.3140,74.7686,371.9719
3.443,0,0,heuristic,0.0189,-0.0184,1.0389,0.0382,-0.0175,0.0420,0.0208,1.6932,2.5000,-8.8683,1.3629,27.3459,0.6547,3.0000,0.0000,2.0000,0,16.3315,8.8841,341.7341,175.3091,166.4250,33.1826,19.1996,22.8671,394.1163
3.494,0,0,heuristic,0.0251,-0.0139,1.0399,0.0545,0.0033,0.0546,0.0550,1.6933,2.5000,-8.8715,1.3629,27.3446,0.6544,3.0000,0.0000,2.0000,0,16.3315,-96.2147,316.8897,110.3375,206.5522,33.0132,18.5916,-81.7931,368.4945
3.544,0,0,heuristic,0.0333,-0.0073,1.0416,0.0775,0.0301,0.0832,0.0645,1.6936,2.5000,-8.8767,1.3629,27.3409,0.6537,3.0000,0.0000,2.0000,0,16.3315,-115.0868,368.9386,126.9259,242.0127,32.6272,18.3746,-100.8342,419.9405
3.594,0,0,heuristic,0.0333,-0.0073,1.0431,0.0775,0.0301,0.0832,0.0840,1.6939,2.5000,-8.8833,1.3629,27.3353,0.6523,3.0000,0.0000,2.0000,0,16.3315,-36.5244,374.8177,169.1467,205.6710,32.6272,18.0009,-21.8980,425.4458
3.644,0,0,heuristic,0.0444,0.0019,1.0466,0.1050,0.0596,0.1207,0.1050,1.6939,2.5000,-8.8833,1.3629,27.3353,0.6508,3.0000,0.0000,2.0000,0,16.3315,-105.9567,484.8177,189.4305,295.3872,32.1208,17.5144,-91.3503,534.4529
3.694,0,0,heuristic,0.0570,0.0127,1.0503,0.1364,0.0925,0.1648,0.1447,1.6944,2.5000,-8.8923,1.3629,27.3275,0.6478,3.0000,0.0000,2.0000,0,16.3315,-91.2970,594.8177,251.7604,343.0574,31.5249,16.7197,-76.4918,643.0623
3.744,0,0,heuristic,0.0728,0.0269,1.0549,0.1698,0.1288,0.2131,0.1693,1.6949,2.5000,-8.9024,1.3629,27.3184,0.6446,3.0000,0.0000,2.0000,0,16.3315,-137.9559,614.0250,238.0346,375.9904,30.8734,16.1483,-123.2308,661.0467
3.794,0,0,heuristic,0.0902,0.0433,1.0605,0.2083,0.1711,0.2696,0.2147,1.6955,2.5000,-8.9149,1.3629,27.3062,0.6406,3.0000,0.0000,2.0000,0,16.3315,-166.8071,677.4675,255.3302,422.1373,30.1104,15.1893,-151.8860,722.7672
3.844,0,0,heuristic,0.0902,0.0433,1.0672,0.2083,0.1711,0.2696,0.2253,1.6962,2.5000,-8.9286,1.3629,27.2922,0.6357,3.0000,0.0000,2.0000,0,16.3315,-105.4666,713.4728,304.0031,409.4697,30.1104,14.7765,-90.1327,758.3597
