t,mode_code,shadow_mode,policy_source,x,y,yaw,vx,vy,speed,yaw_rate,psi_ref,u_ref,e_ct,chi_p,dist_to_wp,heading_error,pos_tol,hold_elapsed,hold_required,completed,seg_len,left_raw,right_raw,common_raw,diff_raw,delta_common,delta_diff,left_final,right_final
1.440,0,1,heuristic,0.0190,-0.0647,1.0226,0.0294,-0.0920,0.0966,0.0213,1.6952,2.5000,-18.0347,1.0058,28.3551,0.6725,3.0000,0.0000,2.0000,0,14.1273,110.0000,110.0000,110.0000,0.0000,0.0000,0.0000,110.0000,110.0000
1.490,0,1,heuristic,0.0210,-0.0688,1.0232,0.0318,-0.0909,0.0963,0.0227,1.6952,2.5000,-18.0386,1.0058,28.3594,0.6720,3.0000,0.0000,2.0000,0,14.1273,168.4432,220.0000,194.2216,25.7784,0.0000,0.0000,168.4432,220.0000
1.540,0,1,heuristic,0.0210,-0.0688,1.0236,0.0318,-0.0909,0.0963,0.0265,1.6952,2.5000,-18.0386,1.0058,28.3594,0.6716,3.0000,0.0000,2.0000,0,14.1273,141.4237,260.8897,201.1567,59.7330,0.0000,0.0000,141.4237,260.8897
1.590,0,1,heuristic,0.0231,-0.0729,1.0240,0.0334,-0.0882,0.0944,0.0203,1.6953,2.5000,-18.0425,1.0058,28.3637,0.6712,3.0000,0.0000,2.0000,0,14.1273,109.3055,307.3623,208.3339,99.0284,0.0000,0.0000,109.3055,307.3623
1.640,0,1,heuristic,0.0258,-0.0754,1.0245,0.0382,-0.0812,0.0898,0.0187,1.6953,2.5000,-18.0462,1.0058,28.3666,0.6709,3.0000,0.0000,2.0000,0,14.1273,120.2329,362.8375,241.5352,121.3023,0.0000,0.0000,120.2329,362.8375
1.690,0,1,heuristic,0.0303,-0.0762,1.0252,0.0477,-0.0680,0.0831,0.0425,1.6955,2.5000,-18.0504,1.0058,28.3679,0.6703,3.0000,0.0000,2.0000,0,14.1273,29.4793,469.3952,249.4373,219.9580,0.0000,0.0000,29.4793,469.3952
1.740,0,1,heuristic,0.0363,-0.0749,1.0260,0.0631,-0.0490,0.0799,0.0418,1.6957,2.5000,-18.0547,1.0058,28.3674,0.6697,3.0000,0.0000,2.0000,0,14.1273,10.1609,506.8380,258.4995,248.3385,0.0000,0.0000,10.1609,506.8380
1.790,0,1,heuristic,0.0363,-0.0749,1.0271,0.0631,-0.0490,0.0799,0.0598,1.6957,2.5000,-18.0547,1.0058,28.3674,0.6686,3.0000,0.0000,2.0000,0,14.1273,-8.5343,554.0239,272.7448,281.2791,0.0000,0.0000,-8.5343,554.0239
1.840,0,1,heuristic,0.0452,-0.0708,1.0289,0.0847,-0.0234,0.0879,0.0968,1.6960,2.5000,-18.0600,1.0058,28.3644,0.6672,3.0000,0.0000,2.0000,0,14.1273,11.7318,628.2943,320.0131,308.2813,0.0000,0.0000,11.7318,628.2943
1.890,0,1,heuristic,0.0562,-0.0641,1.0307,0.1139,0.0093,0.1143,0.1205,1.6965,2.5000,-18.0658,1.0058,28.3591,0.6658,3.0000,0.0000,2.0000,0,14.1273,74.2256,738.2943,406.2599,332.0344,0.0000,0.0000,74.2256,738.2943
