t,mode_code,shadow_mode,policy_source,x,y,yaw,vx,vy,speed,yaw_rate,psi_ref,u_ref,e_ct,chi_p,dist_to_wp,heading_error,pos_tol,hold_elapsed,hold_required,completed,seg_len,left_raw,right_raw,common_raw,diff_raw,delta_common,delta_diff,left_final,right_final
3.334,0,1,heuristic,0.0039,-0.0101,0.9913,0.0051,-0.0093,0.0106,-0.0080,1.6929,2.5000,-17.8995,1.0058,28.2205,0.7015,3.0000,0.0000,2.0000,0,14.1273,110.0000,110.0000,110.0000,0.0000,0.0000,0.0000,110.0000,110.0000
3.384,0,1,heuristic,0.0039,-0.0101,0.9912,0.0051,-0.0093,0.0106,-0.0175,1.6929,2.5000,-17.8999,1.0058,28.2210,0.7016,3.0000,0.0000,2.0000,0,14.1273,168.4102,220.0000,194.2051,25.7949,0.0000,0.0000,168.4102,220.0000
3.434,0,1,heuristic,0.0040,-0.0105,0.9912,0.0046,-0.0090,0.0101,-0.0027,1.6929,2.5000,-17.8999,1.0058,28.2210,0.7016,3.0000,0.0000,2.0000,0,14.1273,141.4629,260.8704,201.1667,59.7038,0.0000,0.0000,141.4629,260.8704
3.484,0,1,heuristic,0.0046,-0.0098,0.9911,0.0061,-0.0045,0.0076,0.0037,1.6929,2.5000,-17.9002,1.0058,28.2214,0.7017,3.0000,0.0000,2.0000,0,14.1273,109.1981,307.4253,208.3117,99.1136,0.0000,0.0000,109.1981,307.4253
3.534,0,1,heuristic,0.0046,-0.0098,0.9911,0.0061,-0.0045,0.0076,0.0005,1.6929,2.5000,-17.9004,1.0058,28.2208,0.7018,3.0000,0.0000,2.0000,0,14.1273,120.0033,362.9240,241.4636,121.4603,0.0000,0.0000,120.0033,362.9240
3.584,0,1,heuristic,0.0068,-0.0071,0.9912,0.0134,0.0069,0.0151,0.0128,1.6929,2.5000,-17.9004,1.0058,28.2208,0.7018,3.0000,0.0000,2.0000,0,14.1273,29.3206,469.3996,249.3601,220.0395,0.0000,0.0000,29.3206,469.3996
3.634,0,1,heuristic,0.0109,-0.0024,0.9916,0.0279,0.0252,0.0376,0.0358,1.6930,2.5000,-17.9008,1.0058,28.2184,0.7018,3.0000,0.0000,2.0000,0,14.1273,8.9436,505.4924,257.2180,248.2744,0.0000,0.0000,8.9436,505.4924
3.684,0,1,heuristic,0.0109,-0.0024,0.9921,0.0279,0.0252,0.0376,0.0400,1.6932,2.5000,-17.9018,1.0058,28.2142,0.7016,3.0000,0.0000,2.0000,0,14.1273,-8.5993,553.5651,272.4829,281.0822,0.0000,0.0000,-8.5993,553.5651
3.734,0,1,heuristic,0.0180,0.0054,0.9933,0.0496,0.0500,0.0705,0.0532,1.6932,2.5000,-17.9018,1.0058,28.2142,0.7011,3.0000,0.0000,2.0000,0,14.1273,74.6116,737.3575,405.9845,331.3730,0.0000,0.0000,74.6116,737.3575
3.784,0,1,heuristic,0.0277,0.0154,0.9959,0.0798,0.0818,0.1143,0.1125,1.6934,2.5000,-17.9036,1.0058,28.2074,0.7002,3.0000,0.0000,2.0000,0,14.1273,74.6116,737.3575,405.9845,331.3730,0.0000,0.0000,74.6116,737.3575
3.834,0,1,heuristic,0.0413,0.0294,0.9981,0.1164,0.1194,0.1668,0.1240,1.6938,2.5000,-17.9064,1.0058,28.1986,0.6980,3.0000,0.0000,2.0000,0,14.1273,-56.9818,760.6570,351.8376,408.8194,0.0000,0.0000,-56.9818,760.6570
3.884,0,1,heuristic,0.0413,0.0294,1.0010,0.1164,0.1194,0.1668,0.1495,1.6944,2.5000,-17.9104,1.0058,28.1864,0.6963,3.0000,0.0000,2.0000,0,14.1273,3.2836,774.0794,388.6815,385.3979,0.0000,0.0000,3.2836,774.0794
3.934,0,1,heuristic,0.0579,0.0469,1.0033,0.1621,0.1683,0.2336,0.1745,1.6944,2.5000,-17.9104,1.0058,28.1864,0.6934,3.0000,0.0000,2.0000,0,14.1273,47.4393,778.7750,413.1072,365.6678,0.0000,0.0000,47.4393,778.7750
3.984,0,1,heuristic,0.0798,0.0700,1.0102,0.2140,0.2237,0.3095,0.2097,1.6950,2.5000,-17.9150,1.0058,28.1711,0.6918,3.0000,0.0000,2.0000,0,14.1273,0.0385,774.4323,387.2354,387.1969,0.0000,0.0000,0.0385,774.4323
4.033,0,1,heuristic,0.1043,0.0962,1.0173,0.2731,0.2879,0.3969,0.2383,1.6959,2.5000,-17.9211,1.0058,28.1508,0.6857,3.0000,0.0000,2.0000,0,14.1273,13.3190,803.3756,408.3473,395.0283,0.0000,0.0000,13.3190,803.3756
4.084,0,1,heuristic,0.1043,0.0962,1.0234,0.2731,0.2879,0.3969,0.2682,1.6969,2.5000,-17.9278,1.0058,28.1279,0.6796,3.0000,0.0000,2.0000,0,14.1273,51.6194,727.7499,389.6847,338.0653,0.0000,0.0000,51.6194,727.7499
4.134,0,1,heuristic,0.1344,0.1286,1.0326,0.3345,0.3550,0.4878,0.3025,1.6969,2.5000,-17.9278,1.0058,28.1279,0.6735,3.0000,0.0000,2.0000,0,14.1273,120.9750,787.7971,454.3861,333.4110,0.0000,0.0000,120.9750,787.7971
4.184,0,1,heuristic,0.1665,0.1634,1.0403,0.4012,0.4288,0.5872,0.3123,1.6981,2.5000,-17.9359,1.0058,28.0996,0.6655,3.0000,0.0000,2.0000,0,14.1273,126.8174,897.7971,512.3072,385.4899,0.0000,0.0000,126.8174,897.7971
4.234,0,1,heuristic,0.1665,0.1634,1.0515,0.4012,0.4288,0.5872,0.3357,1.6994,2.5000,-17.9444,1.0058,28.0692,0.6591,3.0000,0.0000,2.0000,0,14.1273,90.3288,994.1124,542.2206,451.8918,0.0000,0.0000,90.3288,994.1124
4.284,0,1,heuristic,0.2043,0.2050,1.0607,0.4664,0.5033,0.6862,0.3598,1.6994,2.5000,-17.9444,1.0058,28.0692,0.6479,3.0000,0.0000,2.0000,0,14.1273,52.9150,987.2131,520.0641,467.1490,0.0000,0.0000,52.9150,987.2131
4.334,0,1,heuristic,0.2437,0.2491,1.0703,0.5372,0.5862,0.7951,0.3768,1.7009,2.5000,-17.9540,1.0058,28.0328,0.6402,3.0000,0.0000,2.0000,0,14.1273,162.9150,1000.0000,581.4575,418.5425,0.0000,0.0000,162.9150,1000.0000
4.383,0,1,heuristic,0.2437,0.2491,1.0770,0.5372,0.5862,0.7951,0.3852,1.7025,2.5000,-17.9637,1.0058,27.9943,0.6322,3.0000,0.0000,2.0000,0,14.1273,211.2012,992.9614,602.0813,390.8801,0.0000,0.0000,211.2012,992.9614
4.434,0,1,heuristic,0.2897,0.3013,1.0913,0.6067,0.6696,0.9036,0.4138,1.7025,2.5000,-17.9637,1.0058,27.9943,0.6255,3.0000,0.0000,2.0000,0,14.1273,241.6712,995.0708,618.3710,376.6998,0.0000,0.0000,241.6712,995.0708
4.484,0,1,heuristic,0.2897,0.3013,1.1028,0.6067,0.6696,0.9036,0.4290,1.7044,2.5000,-17.9746,1.0058,27.9486,0.6131,3.0000,0.0000,2.0000,0,14.1273,305.5186,1000.0000,652.7593,347.2407,0.0000,0.0000,305.5186,1000.0000
4.534,0,1,heuristic,0.3366,0.3557,1.1066,0.6810,0.7626,1.0224,0.4368,1.7044,2.5000,-17.9746,1.0058,27.9486,0.6016,3.0000,0.0000,2.0000,0,14.1273,263.4846,999.5173,631.5010,368.0164,0.0000,0.0000,263.4846,999.5173
4.584,0,1,heuristic,0.3366,0.3557,1.1228,0.6810,0.7626,1.0224,0.4500,1.7063,2.5000,-17.9851,1.0058,27.9009,0.5997,3.0000,0.0000,2.0000,0,14.1273,247.2128,1000.0000,623.6064,376.3936,0.0000,0.0000,247.2128,1000.0000
4.634,0,1,heuristic,0.3900,0.4197,1.1440,0.7500,0.8563,1.1383,0.4640,1.7063,2.5000,-17.9851,1.0058,27.9009,0.5835,3.0000,0.0000,2.0000,0,14.1273,151.8877,999.9851,575.9364,424.0487,0.0000,0.0000,151.8877,999.9851
4.684,0,1,heuristic,0.4430,0.4856,1.1483,0.8210,0.9595,1.2628,0.4685,1.7085,2.5000,-17.9959,1.0058,27.8448,0.5645,3.0000,0.0000,2.0000,0,14.1273,134.9493,1000.0000,567.4747,432.5253,0.0000,0.0000,134.9493,1000.0000
4.734,0,1,heuristic,0.4430,0.4856,1.1661,0.8210,0.9595,1.2628,0.4723,1.7107,2.5000,-18.0054,1.0058,27.7869,0.5624,3.0000,0.0000,2.0000,0,14.1273,234.2265,993.6019,613.9142,379.6877,0.0000,0.0000,234.2265,993.6019
4.783,0,1,heuristic,0.5018,0.5607,1.1893,0.8828,1.0565,1.3768,0.4965,1.7107,2.5000,-18.0054,1.0058,27.7869,0.5446,3.0000,0.0000,2.0000,0,14.1273,236.0826,998.0291,617.0559,380.9732,0.0000,0.0000,236.0826,998.0291
4.833,0,1,heuristic,0.5590,0.6356,1.1940,0.9448,1.1572,1.4939,0.4970,1.7132,2.5000,-18.0148,1.0058,27.7208,0.5239,3.0000,0.0000,2.0000,0,14.1273,311.8786,999.9998,655.9392,344.0606,0.0000,0.0000,311.8786,999.9998
4.884,0,1,heuristic,0.6215,0.7195,1.2185,0.9962,1.2486,1.5973,0.5200,1.7157,2.5000,-18.0231,1.0058,27.6549,0.5216,3.0000,0.0000,2.0000,0,14.1273,332.6520,1000.0000,666.3260,333.6740,0.0000,0.0000,332.6520,1000.0000
4.934,0,1,heuristic,0.6818,0.8027,1.2435,1.0481,1.3456,1.7056,0.5265,1.7183,2.5000,-18.0310,1.0058,27.5810,0.4999,3.0000,0.0000,2.0000,0,14.1273,255.1499,999.9996,627.5747,372.4248,0.0000,0.0000,255.1499,999.9996
4.984,0,1,heuristic,0.6818,0.8027,1.2537,1.0481,1.3456,1.7056,0.5145,1.7209,2.5000,-18.0373,1.0058,27.5076,0.4774,3.0000,0.0000,2.0000,0,14.1273,288.2692,1000.0000,644.1346,355.8654,0.0000,0.0000,288.2692,1000.0000
5.034,0,1,heuristic,0.7470,0.8955,1.2796,1.0894,1.4332,1.8003,0.5290,1.7209,2.5000,-18.0373,1.0058,27.5076,0.4672,3.0000,0.0000,2.0000,0,14.1273,330.8682,998.8814,664.8748,334.0066,0.0000,0.0000,330.8682,998.8814
5.083,0,1,heuristic,0.8095,0.9865,1.2953,1.1317,1.5257,1.8996,0.5425,1.7238,2.5000,-18.0427,1.0058,27.4258,0.4442,3.0000,0.0000,2.0000,0,14.1273,327.1053,1000.0000,663.5527,336.4473,0.0000,0.0000,327.1053,1000.0000
5.134,0,1,heuristic,0.8765,1.0868,1.3218,1.1632,1.6064,1.9833,0.5290,1.7266,2.5000,-18.0468,1.0058,27.3455,0.4313,3.0000,0.0000,2.0000,0,14.1273,224.2083,999.9997,612.1040,387.8957,0.0000,0.0000,224.2083,999.9997
5.184,0,1,heuristic,0.9401,1.1848,1.3485,1.1956,1.6933,2.0728,0.5298,1.7296,2.5000,-18.0497,1.0058,27.2569,0.4078,3.0000,0.0000,2.0000,0,14.1273,171.2716,998.5837,584.9276,413.6561,0.0000,0.0000,171.2716,998.5837
5.234,0,1,heuristic,0.9401,1.1848,1.3592,1.1956,1.6933,2.0728,0.5430,1.7324,2.5000,-18.0510,1.0058,27.1703,0.3840,3.0000,0.0000,2.0000,0,14.1273,246.3103,996.5225,621.4164,375.1061,0.0000,0.0000,246.3103,996.5225
5.283,0,1,heuristic,1.0078,1.2919,1.3864,1.2169,1.7666,2.1451,0.5690,1.7324,2.5000,-18.0510,1.0058,27.1703,0.3732,3.0000,0.0000,2.0000,0,14.1273,291.8141,999.9634,645.8887,354.0747,0.0000,0.0000,291.8141,999.9634
5.333,0,1,heuristic,1.0716,1.3951,1.4028,1.2393,1.8433,2.2212,0.5455,1.7356,2.5000,-18.0508,1.0058,27.0756,0.3491,3.0000,0.0000,2.0000,0,14.1273,371.7642,997.9695,684.8669,313.1027,0.0000,0.0000,371.7642,997.9695
5.384,0,1,heuristic,1.1389,1.5073,1.4362,1.2502,1.9062,2.2796,0.5773,1.7385,2.5000,-18.0494,1.0058,26.9844,0.3357,3.0000,0.0000,2.0000,0,14.1273,339.8806,999.9902,669.9354,330.0548,0.0000,0.0000,339.8806,999.9902
5.434,0,1,heuristic,1.2017,1.6157,1.4586,1.2617,1.9768,2.3451,0.5623,1.7417,2.5000,-18.0462,1.0058,26.8851,0.3055,3.0000,0.0000,2.0000,0,14.1273,329.4311,989.1331,659.2821,329.8510,0.0000,0.0000,329.4311,989.1331
5.483,0,1,heuristic,1.2017,1.6157,1.4699,1.2617,1.9768,2.3451,0.5530,1.7447,2.5000,-18.0411,1.0058,26.7891,0.2860,3.0000,0.0000,2.0000,0,14.1273,369.1224,979.9296,674.5260,305.4036,0.0000,0.0000,369.1224,979.9296
5.534,0,1,heuristic,1.2673,1.7338,1.5037,1.2618,2.0354,2.3948,0.5497,1.7447,2.5000,-18.0411,1.0058,26.7891,0.2748,3.0000,0.0000,2.0000,0,14.1273,449.5445,991.7883,720.6664,271.1219,0.0000,0.0000,449.5445,991.7883
5.583,0,1,heuristic,1.3282,1.8474,1.5150,1.2632,2.1017,2.4521,0.5675,1.7479,2.5000,-18.0333,1.0058,26.6843,0.2442,3.0000,0.0000,2.0000,0,14.1273,469.8175,998.7419,734.2797,264.4622,0.0000,0.0000,469.8175,998.7419
5.634,0,1,heuristic,1.3915,1.9706,1.5487,1.2542,2.1554,2.4938,0.5438,1.7509,2.5000,-18.0240,1.0058,26.5833,0.2359,3.0000,0.0000,2.0000,0,14.1273,494.0613,999.9995,747.0304,252.9691,0.0000,0.0000,494.0613,999.9995
