t,mode_code,shadow_mode,policy_source,x,y,yaw,vx,vy,speed,yaw_rate,psi_ref,u_ref,e_ct,chi_p,dist_to_wp,heading_error,pos_tol,hold_elapsed,hold_required,completed,seg_len,left_raw,right_raw,common_raw,diff_raw,delta_common,delta_diff,left_final,right_final
1.030,0,0,heuristic,0.0263,-0.0723,1.0204,0.0248,-0.1027,0.1056,0.0185,1.6950,2.5000,-18.0147,1.0058,28.3296,0.6746,3.0000,0.0000,2.0000,0,14.1273,110.0000,110.0000,110.0000,0.0000,32.3239,19.9975,122.3264,162.3214
1.080,0,0,heuristic,0.0263,-0.0723,1.0208,0.0248,-0.1027,0.1056,-0.0152,1.6950,2.5000,-18.0147,1.0058,28.3296,0.6741,3.0000,0.0000,2.0000,0,14.1273,168.4404,220.0000,194.2202,25.7798,32.3239,20.5478,180.2165,272.8717
1.130,0,0,heuristic,0.0274,-0.0783,1.0214,0.0239,-0.1050,0.1077,-0.0008,1.6950,2.5000,-18.0188,1.0058,28.3356,0.6736,3.0000,0.0000,2.0000,0,14.1273,141.4271,260.8880,201.1575,59.7305,32.2959,20.2840,153.4390,313.4679
1.181,0,0,heuristic,0.0288,-0.0829,1.0218,0.0250,-0.1033,0.1063,0.0063,1.6950,2.5000,-18.0225,1.0058,28.3404,0.6732,3.0000,0.0000,2.0000,0,14.1273,109.2954,307.3645,208.3299,99.0345,32.3155,20.1498,121.4611,359.8299
1.230,0,0,heuristic,0.0318,-0.0854,1.0227,0.0317,-0.0924,0.0976,0.0335,1.6951,2.5000,-18.0264,1.0058,28.3433,0.6724,3.0000,0.0000,2.0000,0,14.1273,120.2183,362.8415,241.5299,121.3116,32.4319,19.6619,132.9882,414.9353
1.280,0,0,heuristic,0.0368,-0.0851,1.0238,0.0460,-0.0726,0.0859,0.0333,1.6953,2.5000,-18.0304,1.0058,28.3436,0.6715,3.0000,0.0000,2.0000,0,14.1273,29.4694,469.3959,249.4327,219.9633,32.5904,19.6314,42.4284,521.6177
1.330,0,0,heuristic,0.0445,-0.0818,1.0250,0.0666,-0.0452,0.0805,0.0575,1.6956,2.5000,-18.0351,1.0058,28.3412,0.6706,3.0000,0.0000,2.0000,0,14.1273,10.0708,506.7350,258.4029,248.3321,32.6636,19.1874,23.5470,558.5860
1.380,0,0,heuristic,0.0543,-0.0758,1.0272,0.0938,-0.0111,0.0945,0.0710,1.6959,2.5000,-18.0402,1.0058,28.3365,0.6688,3.0000,0.0000,2.0000,0,14.1273,-8.5389,553.9921,272.7266,281.2655,32.4746,18.8901,5.0456,605.3568
1.430,0,0,heuristic,0.0676,-0.0661,1.0303,0.1262,0.0284,0.1293,0.1075,1.6965,2.5000,-18.0462,1.0058,28.3285,0.6661,3.0000,0.0000,2.0000,0,14.1273,11.8678,628.2252,320.0465,308.1787,32.0040,18.1729,25.6989,678.4022
1.480,0,0,heuristic,0.0829,-0.0539,1.0338,0.1650,0.0737,0.1807,0.1275,1.6970,2.5000,-18.0526,1.0058,28.3183,0.6632,3.0000,0.0000,2.0000,0,14.1273,74.3557,738.2252,406.2905,331.9347,31.3102,17.7241,87.9418,787.2595
1.530,0,0,heuristic,0.1025,-0.0372,1.0395,0.2073,0.1229,0.2410,0.1598,1.6978,2.5000,-18.0602,1.0058,28.3043,0.6583,3.0000,0.0000,2.0000,0,14.1273,-8.8493,787.8443,389.4975,398.3468,30.4972,16.9883,4.6595,835.3298
1.580,0,0,heuristic,0.1241,-0.0178,1.0469,0.2557,0.1794,0.3123,0.2112,1.6986,2.5000,-18.0680,1.0058,28.2877,0.6518,3.0000,0.0000,2.0000,0,14.1273,-60.1594,763.5505,351.6955,411.8549,29.5336,15.8697,-46.4955,808.9537
1.630,0,0,heuristic,0.1509,0.0078,1.0561,0.3077,0.2420,0.3915,0.2358,1.6997,2.5000,-18.0770,1.0058,28.2658,0.6436,3.0000,0.0000,2.0000,0,14.1273,3.1054,790.4176,396.7615,393.6561,28.4651,15.1416,16.4289,834.0244
1.680,0,0,heuristic,0.1801,0.0366,1.0648,0.3679,0.3135,0.4834,0.2670,1.7009,2.5000,-18.0863,1.0058,28.2410,0.6361,3.0000,0.0000,2.0000,0,14.1273,53.9390,791.6398,422.7894,368.8504,27.2246,14.3221,66.8415,833.1865
1.730,0,0,heuristic,0.2152,0.0718,1.0774,0.4295,0.3863,0.5776,0.3190,1.7023,2.5000,-18.0971,1.0058,28.2107,0.6248,3.0000,0.0000,2.0000,0,14.1273,16.3201,753.8437,385.0819,368.7618,25.9520,13.0094,29.2627,792.8051
1.780,0,0,heuristic,0.2518,0.1095,1.0921,0.4959,0.4659,0.6804,0.3758,1.7037,2.5000,-18.1078,1.0058,28.1782,0.6116,3.0000,0.0000,2.0000,0,14.1273,58.0197,782.3123,420.1660,362.1463,24.5642,11.5405,71.0434,818.4170
1.830,0,0,heuristic,0.2942,0.1543,1.1051,0.5597,0.5450,0.7812,0.3828,1.7054,2.5000,-18.1196,1.0058,28.1394,0.6003,3.0000,0.0000,2.0000,0,14.1273,87.5522,714.1494,400.8508,313.2986,23.2032,10.9832,99.7721,748.3357
1.880,0,0,heuristic,0.3370,0.2004,1.1264,0.6261,0.6282,0.8869,0.4150,1.7072,2.5000,-18.1311,1.0058,28.0995,0.5807,3.0000,0.0000,2.0000,0,14.1273,154.9628,777.7637,466.3632,311.4004,21.7768,9.6763,167.0633,809.2168
