t,mode_code,shadow_mode,policy_source,x,y,yaw,vx,vy,speed,yaw_rate,psi_ref,u_ref,e_ct,chi_p,dist_to_wp,heading_error,pos_tol,hold_elapsed,hold_required,completed,seg_len,left_raw,right_raw,common_raw,diff_raw,delta_common,delta_diff,left_final,right_final
1.374,0,0,heuristic,-0.0018,-0.0042,0.9959,-0.0054,-0.0126,0.0137,-0.0160,1.7153,2.5000,9.5642,2.0645,27.9546,0.7194,3.0000,0.0000,2.0000,0,23.6757,110.0000,110.0000,110.0000,0.0000,33.5655,34.3064,109.2591,177.8719
1.424,0,0,heuristic,-0.0024,-0.0053,0.9958,-0.0067,-0.0147,0.0162,-0.0318,1.7153,2.5000,9.5653,2.0645,27.9556,0.7195,3.0000,0.0000,2.0000,0,23.6757,220.0000,220.0000,220.0000,0.0000,33.5319,34.5740,218.9579,288.1058
1.474,0,0,heuristic,-0.0030,-0.0063,0.9956,-0.0078,-0.0156,0.0175,0.0170,1.7153,2.5000,9.5663,2.0645,27.9565,0.7196,3.0000,0.0000,2.0000,0,23.6757,305.1067,239.4996,272.3031,-32.8035,33.5141,33.7604,304.8604,306.7740
1.524,0,0,heuristic,-0.0029,-0.0060,0.9955,-0.0059,-0.0110,0.0125,-0.0108,1.7153,2.5000,9.5661,2.0645,27.9562,0.7197,3.0000,0.0000,2.0000,0,23.6757,332.1480,260.6761,296.4121,-35.7360,33.5819,34.2300,331.4999,328.4880
1.574,0,0,heuristic,-0.0029,-0.0060,0.9955,-0.0059,-0.0110,0.0125,-0.0090,1.7153,2.5000,9.5661,2.0645,27.9562,0.7197,3.0000,0.0000,2.0000,0,23.6757,428.9545,326.1688,377.5616,-51.3929,33.5819,34.2005,428.3359,393.9511
1.624,0,0,heuristic,-0.0008,-0.0027,0.9957,0.0036,0.0038,0.0053,-0.0050,1.7154,2.5000,9.5626,2.0645,27.9532,0.7197,3.0000,0.0000,2.0000,0,23.6757,424.9623,339.3712,382.1667,-42.7955,33.6790,34.1324,424.5089,407.1826
1.674,0,0,heuristic,0.0039,0.0041,0.9958,0.0225,0.0312,0.0385,0.0230,1.7156,2.5000,9.5552,2.0645,27.9472,0.7198,3.0000,0.0000,2.0000,0,23.6757,504.2669,361.0993,432.6831,-71.5838,33.2304,33.6645,503.8327,427.9941
1.724,0,0,heuristic,0.0124,0.0161,0.9960,0.0504,0.0712,0.0872,-0.0015,1.7159,2.5000,9.5421,2.0645,27.9366,0.7200,3.0000,0.0000,2.0000,0,23.6757,530.1511,317.1071,423.6291,-106.5220,32.5722,34.0840,528.6394,383.7632
1.774,0,0,heuristic,0.0237,0.0325,0.9960,0.0877,0.1253,0.1530,-0.0088,1.7164,2.5000,9.5243,2.0645,27.9220,0.7204,3.0000,0.0000,2.0000,0,23.6757,597.0259,289.2654,443.1457,-153.8802,31.6851,34.2213,594.4897,355.1718
1.824,0,0,heuristic,0.0396,0.0558,0.9960,0.1311,0.1899,0.2307,-0.0115,1.7171,2.5000,9.4994,2.0645,27.9012,0.7211,3.0000,0.0000,2.0000,0,23.6757,635.2558,398.9749,517.1154,-118.1405,30.6355,34.2940,631.5973,463.9043
1.874,0,0,heuristic,0.0578,0.0833,0.9958,0.1809,0.2666,0.3221,-0.0178,1.7179,2.5000,9.4703,2.0645,27.8767,0.7221,3.0000,0.0000,2.0000,0,23.6757,629.4996,444.1813,536.8405,-92.6592,29.4011,34.4394,624.4614,508.0218
1.924,0,0,heuristic,0.0805,0.1187,0.9952,0.2319,0.3492,0.4192,-0.0335,1.7189,2.5000,9.4335,2.0645,27.8450,0.7236,3.0000,0.0000,2.0000,0,23.6757,555.5738,507.9508,531.7623,-23.8115,28.0904,34.7628,548.9013,570.8039
1.974,0,0,heuristic,0.1051,0.1579,0.9941,0.2879,0.4429,0.5282,-0.0235,1.7200,2.5000,9.3933,2.0645,27.8099,0.7259,3.0000,0.0000,2.0000,0,23.6757,625.4653,530.1189,577.7921,-47.6732,26.6194,34.6815,617.4031,591.4199
