t,mode_code,shadow_mode,policy_source,x,y,yaw,vx,vy,speed,yaw_rate,psi_ref,u_ref,e_ct,chi_p,dist_to_wp,heading_error,pos_tol,hold_elapsed,hold_required,completed,seg_len,left_raw,right_raw,common_raw,diff_raw,delta_common,delta_diff,left_final,right_final
2.338,0,1,heuristic,0.0059,-0.0109,1.0180,0.0189,-0.0362,0.0408,0.0128,1.6913,2.5000,-8.7464,1.3629,27.1182,0.6733,3.0000,0.0000,2.0000,0,16.3315,110.0000,110.0000,110.0000,0.0000,0.0000,0.0000,110.0000,110.0000
2.388,0,1,heuristic,0.0074,-0.0158,1.0183,0.0212,-0.0493,0.0537,0.0138,1.6914,2.5000,-8.7488,1.3629,27.1232,0.6731,3.0000,0.0000,2.0000,0,16.3315,110.0000,110.0000,110.0000,0.0000,0.0000,0.0000,110.0000,110.0000
2.438,0,1,heuristic,0.0074,-0.0158,1.0187,0.0212,-0.0493,0.0537,0.0238,1.6914,2.5000,-8.7488,1.3629,27.1232,0.6727,3.0000,0.0000,2.0000,0,16.3315,136.7615,220.0000,178.3807,41.6193,0.0000,0.0000,136.7615,220.0000
2.488,0,1,heuristic,0.0085,-0.0216,1.0191,0.0214,-0.0618,0.0654,0.0293,1.6914,2.5000,-8.7512,1.3629,27.1291,0.6723,3.0000,0.0000,2.0000,0,16.3315,99.7456,269.4330,184.5893,84.8437,0.0000,0.0000,99.7456,269.4330
2.538,0,1,heuristic,0.0096,-0.0267,1.0196,0.0217,-0.0705,0.0738,0.0198,1.6914,2.5000,-8.7533,1.3629,27.1343,0.6718,3.0000,0.0000,2.0000,0,16.3315,60.9184,319.5624,190.2404,129.3220,0.0000,0.0000,60.9184,319.5624
2.587,0,1,heuristic,0.0117,-0.0308,1.0200,0.0253,-0.0723,0.0766,0.0298,1.6915,2.5000,-8.7561,1.3629,27.1386,0.6714,3.0000,0.0000,2.0000,0,16.3315,8.7416,341.8212,175.2814,166.5398,0.0000,0.0000,8.7416,341.8212
2.638,0,1,heuristic,0.0152,-0.0327,1.0206,0.0349,-0.0659,0.0746,0.0208,1.6916,2.5000,-8.7600,1.3629,27.1410,0.6710,3.0000,0.0000,2.0000,0,16.3315,-96.4727,316.1235,109.8254,206.2981,0.0000,0.0000,-96.4727,316.1235
2.688,0,1,heuristic,0.0152,-0.0327,1.0214,0.0349,-0.0659,0.0746,0.0393,1.6916,2.5000,-8.7600,1.3629,27.1410,0.6702,3.0000,0.0000,2.0000,0,16.3315,-115.2253,368.8962,126.8354,242.0608,0.0000,0.0000,-115.2253,368.8962
2.737,0,1,heuristic,0.0212,-0.0322,1.0226,0.0511,-0.0508,0.0720,0.0845,1.6918,2.5000,-8.7658,1.3629,27.1412,0.6692,3.0000,0.0000,2.0000,0,16.3315,-106.1811,484.1487,188.9838,295.1649,0.0000,0.0000,-106.1811,484.1487
2.788,0,1,heuristic,0.0292,-0.0294,1.0243,0.0743,-0.0287,0.0796,0.0805,1.6921,2.5000,-8.7730,1.3629,27.1393,0.6678,3.0000,0.0000,2.0000,0,16.3315,-93.0554,594.1487,250.5466,343.6020,0.0000,0.0000,-93.0554,594.1487
