t,mode_code,shadow_mode,policy_source,x,y,yaw,vx,vy,speed,yaw_rate,psi_ref,u_ref,e_ct,chi_p,dist_to_wp,heading_error,pos_tol,hold_elapsed,hold_required,completed,seg_len,left_raw,right_raw,common_raw,diff_raw,delta_common,delta_diff,left_final,right_final
3.284,0,1,heuristic,-0.0050,-0.0817,0.9971,-0.0015,-0.0707,0.0707,-0.0008,1.6927,2.5000,-17.9717,1.0058,28.3405,0.6955,3.0000,0.0000,2.0000,0,14.1273,110.0000,110.0000,110.0000,0.0000,0.0000,0.0000,110.0000,110.0000
3.336,0,1,heuristic,-0.0049,-0.0847,0.9971,-0.0007,-0.0693,0.0693,0.0085,1.6927,2.5000,-17.9735,1.0058,28.3439,0.6955,3.0000,0.0000,2.0000,0,14.1273,168.4154,220.0000,194.2077,25.7923,0.0000,0.0000,168.4154,220.0000
3.384,0,1,heuristic,-0.0045,-0.0870,0.9971,0.0008,-0.0643,0.0643,-0.0085,1.6927,2.5000,-17.9753,1.0058,28.3470,0.6955,3.0000,0.0000,2.0000,0,14.1273,141.4568,260.8734,201.1651,59.7083,0.0000,0.0000,141.4568,260.8734
3.433,0,1,heuristic,-0.0045,-0.0870,0.9972,0.0008,-0.0643,0.0643,0.0125,1.6927,2.5000,-17.9768,1.0058,28.3493,0.6955,3.0000,0.0000,2.0000,0,14.1273,109.2075,307.3882,208.2978,99.0904,0.0000,0.0000,109.2075,307.3882
3.483,0,1,heuristic,-0.0029,-0.0874,0.9973,0.0075,-0.0529,0.0534,0.0132,1.6927,2.5000,-17.9768,1.0058,28.3493,0.6955,3.0000,0.0000,2.0000,0,14.1273,120.0813,362.8812,241.4813,121.3999,0.0000,0.0000,120.0813,362.8812
3.534,0,1,heuristic,0.0008,-0.0854,0.9977,0.0203,-0.0347,0.0402,0.0298,1.6927,2.5000,-17.9784,1.0058,28.3499,0.6954,3.0000,0.0000,2.0000,0,14.1273,29.3763,469.4020,249.3891,220.0129,0.0000,0.0000,29.3763,469.4020
3.584,0,1,heuristic,0.0065,-0.0811,0.9986,0.0399,-0.0097,0.0411,0.0720,1.6929,2.5000,-17.9805,1.0058,28.3484,0.6952,3.0000,0.0000,2.0000,0,14.1273,9.0967,505.6587,257.3777,248.2810,0.0000,0.0000,9.0967,505.6587
3.633,0,1,heuristic,0.0155,-0.0735,0.9996,0.0664,0.0213,0.0698,0.0788,1.6931,2.5000,-17.9830,1.0058,28.3448,0.6945,3.0000,0.0000,2.0000,0,14.1273,-8.5882,553.6805,272.5462,281.1344,0.0000,0.0000,-8.5882,553.6805
3.684,0,1,heuristic,0.0269,-0.0634,1.0021,0.1009,0.0591,0.1170,0.1092,1.6934,2.5000,-17.9865,1.0058,28.3383,0.6939,3.0000,0.0000,2.0000,0,14.1273,13.3015,627.4960,320.3988,307.0973,0.0000,0.0000,13.3015,627.4960
3.733,0,1,heuristic,0.0269,-0.0634,1.0043,0.1009,0.0591,0.1170,0.1408,1.6939,2.5000,-17.9908,1.0058,28.3297,0.6918,3.0000,0.0000,2.0000,0,14.1273,74.7929,737.4960,406.1445,331.3515,0.0000,0.0000,74.7929,737.4960
3.784,0,1,heuristic,0.0426,-0.0489,1.0080,0.1410,0.1031,0.1747,0.1802,1.6939,2.5000,-17.9908,1.0058,28.3297,0.6896,3.0000,0.0000,2.0000,0,14.1273,-9.3587,786.5862,388.6138,397.9724,0.0000,0.0000,-9.3587,786.5862
3.833,0,1,heuristic,0.0610,-0.0309,1.0142,0.1896,0.1577,0.2466,0.2140,1.6945,2.5000,-17.9962,1.0058,28.3173,0.6865,3.0000,0.0000,2.0000,0,14.1273,-58.9342,761.8993,351.4825,410.4168,0.0000,0.0000,-58.9342,761.8993
3.884,0,1,heuristic,0.0852,-0.0067,1.0206,0.2445,0.2189,0.3282,0.2417,1.6952,2.5000,-18.0021,1.0058,28.3016,0.6810,3.0000,0.0000,2.0000,0,14.1273,2.3765,786.0215,394.1990,391.8225,0.0000,0.0000,2.3765,786.0215
3.933,0,1,heuristic,0.1118,0.0202,1.0283,0.3066,0.2872,0.4201,0.2617,1.6962,2.5000,-18.0096,1.0058,28.2807,0.6756,3.0000,0.0000,2.0000,0,14.1273,55.0854,790.5422,422.8138,367.7284,0.0000,0.0000,55.0854,790.5422
3.984,0,1,heuristic,0.1118,0.0202,1.0304,0.3066,0.2872,0.4201,0.2873,1.6972,2.5000,-18.0177,1.0058,28.2574,0.6690,3.0000,0.0000,2.0000,0,14.1273,12.3657,776.9806,394.6731,382.3074,0.0000,0.0000,12.3657,776.9806
4.033,0,1,heuristic,0.1440,0.0536,1.0422,0.3691,0.3584,0.5145,0.3195,1.6972,2.5000,-18.0177,1.0058,28.2574,0.6668,3.0000,0.0000,2.0000,0,14.1273,40.3902,805.0543,422.7222,382.3321,0.0000,0.0000,40.3902,805.0543
4.084,0,1,heuristic,0.1440,0.0536,1.0502,0.3691,0.3584,0.5145,0.3395,1.6985,2.5000,-18.0270,1.0058,28.2283,0.6563,3.0000,0.0000,2.0000,0,14.1273,71.2375,725.6882,398.4629,327.2254,0.0000,0.0000,71.2375,725.6882
4.133,0,1,heuristic,0.1779,0.0893,1.0529,0.4366,0.4355,0.6166,0.3198,1.6985,2.5000,-18.0270,1.0058,28.2283,0.6483,3.0000,0.0000,2.0000,0,14.1273,135.5581,778.3181,456.9381,321.3800,0.0000,0.0000,135.5581,778.3181
4.184,0,1,heuristic,0.1779,0.0893,1.0648,0.4366,0.4355,0.6166,0.3545,1.6999,2.5000,-18.0365,1.0058,28.1972,0.6469,3.0000,0.0000,2.0000,0,14.1273,147.8781,888.3181,518.0981,370.2200,0.0000,0.0000,147.8781,888.3181
