t,mode_code,shadow_mode,policy_source,x,y,yaw,vx,vy,speed,yaw_rate,psi_ref,u_ref,e_ct,chi_p,dist_to_wp,heading_error,pos_tol,hold_elapsed,hold_required,completed,seg_len,left_raw,right_raw,common_raw,diff_raw,delta_common,delta_diff,left_final,right_final
3.330,0,1,heuristic,0.0010,0.0022,1.0000,0.0039,0.0057,0.0069,-0.0095,1.6934,2.5000,-17.8875,1.0058,28.1820,0.6934,3.0000,0.0000,2.0000,0,14.1273,110.0000,110.0000,110.0000,0.0000,0.0000,0.0000,110.0000,110.0000
3.380,0,1,heuristic,0.0009,0.0021,1.0000,0.0027,0.0041,0.0049,0.0083,1.6934,2.5000,-17.8875,1.0058,28.1820,0.6934,3.0000,0.0000,2.0000,0,14.1273,168.4133,220.0000,194.2066,25.7934,0.0000,0.0000,168.4133,220.0000
3.430,0,1,heuristic,0.0009,0.0021,1.0000,0.0027,0.0041,0.0049,0.0010,1.6934,2.5000,-17.8875,1.0058,28.1820,0.6934,3.0000,0.0000,2.0000,0,14.1273,141.4593,260.8722,201.1657,59.7065,0.0000,0.0000,141.4593,260.8722
3.480,0,1,heuristic,0.0008,0.0024,1.0000,0.0018,0.0045,0.0049,-0.0023,1.6934,2.5000,-17.8875,1.0058,28.1820,0.6934,3.0000,0.0000,2.0000,0,14.1273,109.2018,307.3966,208.2992,99.0974,0.0000,0.0000,109.2018,307.3966
3.530,0,1,heuristic,0.0019,0.0044,1.0001,0.0059,0.0116,0.0130,0.0063,1.6934,2.5000,-17.8872,1.0058,28.1817,0.6934,3.0000,0.0000,2.0000,0,14.1273,120.0600,362.8914,241.4757,121.4157,0.0000,0.0000,120.0600,362.8914
3.580,0,1,heuristic,0.0049,0.0086,1.0004,0.0165,0.0258,0.0306,0.0203,1.6935,2.5000,-17.8871,1.0058,28.1799,0.6934,3.0000,0.0000,2.0000,0,14.1273,29.3612,469.4018,249.3815,220.0203,0.0000,0.0000,29.3612,469.4018
3.630,0,1,heuristic,0.0100,0.0150,1.0010,0.0342,0.0471,0.0582,0.0460,1.6936,2.5000,-17.8874,1.0058,28.1761,0.6932,3.0000,0.0000,2.0000,0,14.1273,9.3263,505.8643,257.5953,248.2690,0.0000,0.0000,9.3263,505.8643
3.680,0,1,heuristic,0.0181,0.0247,1.0020,0.0587,0.0749,0.0952,0.0435,1.6938,2.5000,-17.8882,1.0058,28.1704,0.6928,3.0000,0.0000,2.0000,0,14.1273,-8.5628,553.6878,272.5625,281.1253,0.0000,0.0000,-8.5628,553.6878
3.730,0,1,heuristic,0.0286,0.0366,1.0041,0.0908,0.1097,0.1423,0.0870,1.6941,2.5000,-17.8899,1.0058,28.1618,0.6921,3.0000,0.0000,2.0000,0,14.1273,12.9801,627.6166,320.2983,307.3182,0.0000,0.0000,12.9801,627.6166
3.780,0,1,heuristic,0.0430,0.0526,1.0084,0.1280,0.1491,0.1965,0.1255,1.6946,2.5000,-17.8924,1.0058,28.1512,0.6904,3.0000,0.0000,2.0000,0,14.1273,74.6318,737.6166,406.1242,331.4924,0.0000,0.0000,74.6318,737.6166
