t,mode_code,shadow_mode,policy_source,x,y,yaw,vx,vy,speed,yaw_rate,psi_ref,u_ref,e_ct,chi_p,dist_to_wp,heading_error,pos_tol,hold_elapsed,hold_required,completed,seg_len,left_raw,right_raw,common_raw,diff_raw,delta_common,delta_diff,left_final,right_final
2.182,0,0,heuristic,0.0028,-0.0004,0.9926,0.0094,0.0020,0.0096,-0.0105,1.6927,2.5000,-17.8940,1.0058,28.2163,0.7001,3.0000,0.0000,2.0000,0,14.1273,110.0000,110.0000,110.0000,0.0000,33.6202,21.4840,122.1362,165.1042
2.232,0,0,heuristic,0.0037,0.0000,0.9924,0.0106,0.0032,0.0111,-0.0055,1.6928,2.5000,-17.8945,1.0058,28.2159,0.7002,3.0000,0.0000,2.0000,0,14.1273,168.4104,220.0000,194.2052,25.7948,33.6004,21.4059,180.6050,275.0063
2.282,0,0,heuristic,0.0046,0.0011,0.9924,0.0123,0.0069,0.0141,-0.0120,1.6928,2.5000,-17.8950,1.0058,28.2156,0.7004,3.0000,0.0000,2.0000,0,14.1273,141.4626,260.8706,201.1666,59.7040,33.5596,21.5181,153.5041,315.9483
2.332,0,0,heuristic,0.0069,0.0040,0.9925,0.0188,0.0166,0.0251,0.0045,1.6928,2.5000,-17.8952,1.0058,28.2147,0.7005,3.0000,0.0000,2.0000,0,14.1273,109.1992,307.4261,208.3127,99.1134,33.4114,21.2385,121.3721,362.0760
2.382,0,0,heuristic,0.0109,0.0088,0.9928,0.0319,0.0335,0.0462,0.0243,1.6929,2.5000,-17.8956,1.0058,28.2121,0.7005,3.0000,0.0000,2.0000,0,14.1273,120.0031,362.9246,241.4639,121.4608,33.1260,20.8986,132.2305,416.9492
2.432,0,0,heuristic,0.0177,0.0166,0.9936,0.0516,0.0568,0.0767,0.0362,1.6931,2.5000,-17.8965,1.0058,28.2078,0.7003,3.0000,0.0000,2.0000,0,14.1273,29.3204,469.3995,249.3599,220.0396,32.7148,20.6711,41.3641,522.7853
2.482,0,0,heuristic,0.0268,0.0269,0.9948,0.0790,0.0882,0.1184,0.0457,1.6934,2.5000,-17.8980,1.0058,28.2009,0.6998,3.0000,0.0000,2.0000,0,14.1273,9.1798,505.7170,257.4484,248.2686,32.1515,20.4770,20.8544,558.3456
2.532,0,0,heuristic,0.0398,0.0413,0.9977,0.1134,0.1259,0.1694,0.0808,1.6937,2.5000,-17.9002,1.0058,28.1918,0.6990,3.0000,0.0000,2.0000,0,14.1273,-8.5755,553.5994,272.5119,281.0875,31.4633,19.7887,3.0991,604.8513
2.582,0,0,heuristic,0.0554,0.0582,1.0007,0.1556,0.1714,0.2315,0.1188,1.6943,2.5000,-17.9035,1.0058,28.1791,0.6966,3.0000,0.0000,2.0000,0,14.1273,13.1145,627.4976,320.3060,307.1915,30.6249,19.0535,24.6858,677.1760
2.632,0,0,heuristic,0.0554,0.0582,1.0036,0.1556,0.1714,0.2315,0.1565,1.6949,2.5000,-17.9075,1.0058,28.1642,0.6942,3.0000,0.0000,2.0000,0,14.1273,74.7401,737.4976,406.1188,331.3787,30.6249,18.3301,87.0349,786.4526
