t,mode_code,shadow_mode,policy_source,x,y,yaw,vx,vy,speed,yaw_rate,psi_ref,u_ref,e_ct,chi_p,dist_to_wp,heading_error,pos_tol,hold_elapsed,hold_required,completed,seg_len,left_raw,right_raw,common_raw,diff_raw,delta_common,delta_diff,left_final,right_final
1.354,0,1,heuristic,-0.0001,-0.0008,0.9990,-0.0055,-0.0114,0.0126,0.0030,1.6897,2.5000,-8.6689,1.3629,27.0064,0.6907,3.0000,0.0000,2.0000,0,16.3315,110.0000,110.0000,110.0000,0.0000,0.0000,0.0000,110.0000,110.0000
1.404,0,1,heuristic,-0.0001,-0.0013,0.9990,-0.0046,-0.0112,0.0121,0.0025,1.6897,2.5000,-8.6689,1.3629,27.0069,0.6907,3.0000,0.0000,2.0000,0,16.3315,136.7604,220.0000,178.3802,41.6198,0.0000,0.0000,136.7604,220.0000
1.454,0,1,heuristic,-0.0001,-0.0013,0.9989,-0.0046,-0.0112,0.0121,-0.0080,1.6897,2.5000,-8.6690,1.3629,27.0074,0.6907,3.0000,0.0000,2.0000,0,16.3315,99.7450,269.4330,184.5890,84.8440,0.0000,0.0000,99.7450,269.4330
1.504,0,1,heuristic,-0.0003,-0.0019,0.9989,-0.0043,-0.0112,0.0120,-0.0033,1.6897,2.5000,-8.6690,1.3629,27.0074,0.6908,3.0000,0.0000,2.0000,0,16.3315,60.9379,319.6476,190.2928,129.3548,0.0000,0.0000,60.9379,319.6476
1.554,0,1,heuristic,-0.0003,-0.0019,0.9989,-0.0043,-0.0112,0.0120,0.0165,1.6897,2.5000,-8.6689,1.3629,27.0079,0.6908,3.0000,0.0000,2.0000,0,16.3315,8.6016,341.9125,175.2571,166.6554,0.0000,0.0000,8.6016,341.9125
1.604,0,1,heuristic,-0.0006,-0.0025,0.9989,-0.0045,-0.0114,0.0123,0.0000,1.6897,2.5000,-8.6689,1.3629,27.0079,0.6908,3.0000,0.0000,2.0000,0,16.3315,-96.6292,315.3622,109.3665,205.9957,0.0000,0.0000,-96.6292,315.3622
1.654,0,1,heuristic,-0.0006,-0.0025,0.9989,-0.0045,-0.0114,0.0123,0.0070,1.6897,2.5000,-8.6688,1.3629,27.0085,0.6908,3.0000,0.0000,2.0000,0,16.3315,-96.6292,315.3622,109.3665,205.9957,0.0000,0.0000,-96.6292,315.3622
1.704,0,1,heuristic,-0.0009,-0.0030,0.9988,-0.0049,-0.0112,0.0123,0.0033,1.6897,2.5000,-8.6688,1.3629,27.0085,0.6908,3.0000,0.0000,2.0000,0,16.3315,-115.2292,369.0555,126.9132,242.1424,0.0000,0.0000,-115.2292,369.0555
1.754,0,1,heuristic,-0.0011,-0.0034,0.9988,-0.0049,-0.0103,0.0114,0.0053,1.6897,2.5000,-8.6686,1.3629,27.0090,0.6909,3.0000,0.0000,2.0000,0,16.3315,-105.7735,483.1062,188.6664,294.4399,0.0000,0.0000,-105.7735,483.1062
1.804,0,1,heuristic,-0.0011,-0.0033,0.9987,-0.0038,-0.0080,0.0089,0.0187,1.6897,2.5000,-8.6684,1.3629,27.0093,0.6909,3.0000,0.0000,2.0000,0,16.3315,-98.4604,593.0623,247.3009,345.7613,0.0000,0.0000,-98.4604,593.0623
1.854,0,1,heuristic,0.0006,-0.0020,0.9991,0.0039,-0.0009,0.0040,0.0585,1.6897,2.5000,-8.6684,1.3629,27.0092,0.6909,3.0000,0.0000,2.0000,0,16.3315,-146.5571,606.5240,229.9835,376.5406,0.0000,0.0000,-146.5571,606.5240
1.904,0,1,heuristic,0.0006,-0.0020,0.9998,0.0039,-0.0009,0.0040,0.0785,1.6897,2.5000,-8.6698,1.3629,27.0081,0.6906,3.0000,0.0000,2.0000,0,16.3315,-181.9154,671.7501,244.9174,426.8328,0.0000,0.0000,-181.9154,671.7501
1.954,0,1,heuristic,0.0054,0.0016,1.0024,0.0217,0.0132,0.0254,0.1343,1.6897,2.5000,-8.6698,1.3629,27.0081,0.6899,3.0000,0.0000,2.0000,0,16.3315,-145.0798,694.6671,274.7937,419.8734,0.0000,0.0000,-145.0798,694.6671
