t,mode_code,shadow_mode,policy_source,x,y,yaw,vx,vy,speed,yaw_rate,psi_ref,u_ref,e_ct,chi_p,dist_to_wp,heading_error,pos_tol,hold_elapsed,hold_required,completed,seg_len,left_raw,right_raw,common_raw,diff_raw,delta_common,delta_diff,left_final,right_final
1.499,0,0,learned,0.0237,-0.0530,1.0170,0.0375,-0.0672,0.0770,0.0180,1.6948,2.5000,-17.9834,1.0058,28.2880,0.6789,3.0000,0.0000,0.0000,0,0.0000,109.2510,307.3738,208.3124,99.0614,1.8480,-7.6881,118.7871,301.5337
1.508,0,0,learned,0.0270,-0.0624,1.0182,0.0359,-0.0772,0.0851,0.0285,1.6949,2.5000,-17.9908,1.0058,28.2954,0.6778,3.0000,0.0000,2.0000,0,14.1273,120.1541,362.8585,241.5063,121.3522,1.8525,-7.7304,129.7369,356.9806
1.554,0,0,learned,0.0291,-0.0742,1.0193,0.0302,-0.0921,0.0969,0.0393,1.6950,2.5000,-17.9987,1.0058,28.3052,0.6768,3.0000,0.0000,2.0000,0,14.1273,29.4260,469.3992,249.4126,219.9866,1.8350,-7.7894,39.0503,463.4448
1.604,0,0,learned,0.0291,-0.0742,1.0198,0.0302,-0.0921,0.0969,0.0227,1.6950,2.5000,-18.0067,1.0058,28.3171,0.6757,3.0000,0.0000,2.0000,0,14.1273,9.8900,506.4855,258.1878,248.2977,1.8345,-7.8057,19.5302,500.5144
1.654,0,0,learned,0.0307,-0.0792,1.0204,0.0305,-0.0930,0.0979,0.0433,1.6950,2.5000,-18.0067,1.0058,28.3171,0.6752,3.0000,0.0000,2.0000,0,14.1273,-8.5132,553.8928,272.6898,281.2030,1.8336,-7.8394,1.1598,547.8871
1.704,0,0,learned,0.0345,-0.0816,1.0212,0.0403,-0.0842,0.0934,0.0685,1.6950,2.5000,-18.0108,1.0058,28.3223,0.6746,3.0000,0.0000,2.0000,0,14.1273,12.1834,628.0238,320.1036,307.9202,1.8468,-7.8973,21.9275,621.9732
1.754,0,0,learned,0.0419,-0.0809,1.0234,0.0604,-0.0648,0.0886,0.1148,1.6951,2.5000,-18.0153,1.0058,28.3251,0.6740,3.0000,0.0000,2.0000,0,14.1273,74.2774,738.0238,406.1506,331.8732,1.8702,-7.9894,84.1370,731.9045
1.804,0,0,learned,0.0419,-0.0809,1.0253,0.0604,-0.0648,0.0886,0.1278,1.6954,2.5000,-18.0211,1.0058,28.3253,0.6720,3.0000,0.0000,2.0000,0,14.1273,-9.0064,786.4576,388.7256,397.7320,1.8524,-8.0121,0.8580,780.2980
1.854,0,0,learned,0.0521,-0.0768,1.0298,0.0912,-0.0349,0.0976,0.1738,1.6954,2.5000,-18.0211,1.0058,28.3253,0.6701,3.0000,0.0000,2.0000,0,14.1273,-58.0034,762.5442,352.2704,410.2738,1.8100,-8.0049,-48.1886,756.3493
1.904,0,0,learned,0.0674,-0.0676,1.0346,0.1316,0.0076,0.1318,0.1940,1.6958,2.5000,-18.0276,1.0058,28.3226,0.6660,3.0000,0.0000,2.0000,0,14.1273,4.7770,785.8172,395.2971,390.5201,1.7751,-8.0286,14.5807,779.5636
1.954,0,0,learned,0.0862,-0.0542,1.0390,0.1836,0.0619,0.1938,0.2402,1.6963,2.5000,-18.0356,1.0058,28.3153,0.6617,3.0000,0.0000,2.0000,0,14.1273,52.6096,788.5538,420.5817,367.9721,1.6997,-8.0382,62.3475,782.2153
2.004,0,0,learned,0.0862,-0.0542,1.0461,0.1836,0.0619,0.1938,0.2263,1.6971,2.5000,-18.0443,1.0058,28.3044,0.6580,3.0000,0.0000,2.0000,0,14.1273,10.4858,750.6790,380.5824,370.0966,1.6849,-8.0045,20.1752,744.3595
2.054,0,0,learned,0.1106,-0.0348,1.0567,0.2407,0.1240,0.2708,0.2802,1.6971,2.5000,-18.0443,1.0058,28.3044,0.6510,3.0000,0.0000,2.0000,0,14.1273,45.7739,781.4599,413.6169,367.8430,1.5951,-8.0369,55.4059,775.0181
2.104,0,0,learned,0.1374,-0.0116,1.0666,0.3043,0.1959,0.3619,0.3222,1.6980,2.5000,-18.0545,1.0058,28.2883,0.6413,3.0000,0.0000,2.0000,0,14.1273,80.4497,715.4746,397.9621,317.5124,1.4749,-7.9894,89.9140,708.9600
2.154,0,0,learned,0.1698,0.0182,1.0776,0.3681,0.2715,0.4574,0.3655,1.6991,2.5000,-18.0647,1.0058,28.2687,0.6324,3.0000,0.0000,2.0000,0,14.1273,150.2752,781.3989,465.8371,315.5619,1.3801,-8.0284,159.6837,774.7506
2.204,0,0,learned,0.2037,0.0510,1.0896,0.4355,0.3536,0.5610,0.3610,1.7003,2.5000,-18.0761,1.0058,28.2432,0.6227,3.0000,0.0000,2.0000,0,14.1273,162.1885,891.3989,526.7937,364.6052,1.2724,-8.0628,171.5237,884.6085
2.254,0,0,learned,0.2429,0.0907,1.1025,0.4994,0.4359,0.6629,0.3640,1.7017,2.5000,-18.0872,1.0058,28.2152,0.6120,3.0000,0.0000,2.0000,0,14.1273,103.5458,994.1121,548.8290,445.2832,1.1490,-8.0801,112.7749,987.1811
2.308,0,0,learned,0.2830,0.1332,1.1197,0.5664,0.5256,0.7727,0.3952,1.7032,2.5000,-18.0990,1.0058,28.1809,0.6007,3.0000,0.0000,2.0000,0,14.1273,77.3472,987.2119,532.2796,454.9323,1.0125,-8.0324,86.3922,980.1920
2.354,0,0,learned,0.2830,0.1332,1.1269,0.5664,0.5256,0.7727,0.4017,1.7048,2.5000,-18.1101,1.0058,28.1441,0.5852,3.0000,0.0000,2.0000,0,14.1273,187.3472,1000.0000,593.6736,406.3264,1.0366,-8.0656,196.4494,992.9709
2.404,0,0,learned,0.3291,0.1840,1.1459,0.6305,0.6160,0.8815,0.4497,1.7048,2.5000,-18.1101,1.0058,28.1441,0.5779,3.0000,0.0000,2.0000,0,14.1273,215.9217,992.9614,604.4415,388.5199,0.9202,-8.0409,224.8827,985.8407
2.454,0,0,learned,0.3757,0.2371,1.1621,0.6986,0.7137,0.9987,0.4815,1.7067,2.5000,-18.1219,1.0058,28.0999,0.5608,3.0000,0.0000,2.0000,0,14.1273,272.9471,995.0708,634.0090,361.0619,0.8005,-8.0003,281.7479,987.8711
2.504,0,0,learned,0.4282,0.2991,1.1791,0.7610,0.8097,1.1112,0.4730,1.7086,2.5000,-18.1328,1.0058,28.0538,0.5465,3.0000,0.0000,2.0000,0,14.1273,348.8144,1000.0000,674.4072,325.5928,0.6996,-7.9444,357.4585,992.7551
