t,mode_code,shadow_mode,policy_source,x,y,yaw,vx,vy,speed,yaw_rate,psi_ref,u_ref,e_ct,chi_p,dist_to_wp,heading_error,pos_tol,hold_elapsed,hold_required,completed,seg_len,left_raw,right_raw,common_raw,diff_raw,delta_common,delta_diff,left_final,right_final
2.164,0,1,heuristic,-0.0012,-0.0096,0.9929,-0.0026,-0.0158,0.0160,-0.0083,1.6890,2.5000,-8.6594,1.3629,27.0352,0.6960,3.0000,0.0000,2.0000,0,16.3315,110.0000,110.0000,110.0000,0.0000,0.0000,0.0000,110.0000,110.0000
2.214,0,1,heuristic,-0.0004,-0.0093,0.9928,0.0011,-0.0115,0.0115,0.0020,1.6890,2.5000,-8.6601,1.3629,27.0350,0.6962,3.0000,0.0000,2.0000,0,16.3315,136.7602,220.0000,178.3801,41.6199,0.0000,0.0000,136.7602,220.0000
2.263,0,1,heuristic,0.0006,-0.0085,0.9927,0.0046,-0.0061,0.0077,-0.0168,1.6890,2.5000,-8.6609,1.3629,27.0343,0.6963,3.0000,0.0000,2.0000,0,16.3315,99.7450,269.4330,184.5890,84.8440,0.0000,0.0000,99.7450,269.4330
2.314,0,1,heuristic,0.0006,-0.0085,0.9927,0.0046,-0.0061,0.0077,-0.0020,1.6890,2.5000,-8.6609,1.3629,27.0343,0.6964,3.0000,0.0000,2.0000,0,16.3315,60.9382,319.6534,190.2958,129.3576,0.0000,0.0000,60.9382,319.6534
2.363,0,1,heuristic,0.0022,-0.0065,0.9927,0.0105,0.0033,0.0110,0.0115,1.6891,2.5000,-8.6620,1.3629,27.0326,0.6965,3.0000,0.0000,2.0000,0,16.3315,8.5888,341.9190,175.2539,166.6651,0.0000,0.0000,8.5888,341.9190
2.414,0,1,heuristic,0.0055,-0.0027,0.9928,0.0213,0.0174,0.0275,0.0210,1.6893,2.5000,-8.6645,1.3629,27.0292,0.6965,3.0000,0.0000,2.0000,0,16.3315,-115.2143,369.0982,126.9419,242.1562,0.0000,0.0000,-115.2143,369.0982
2.463,0,1,heuristic,0.0055,-0.0027,0.9932,0.0213,0.0174,0.0275,0.0312,1.6893,2.5000,-8.6645,1.3629,27.0292,0.6960,3.0000,0.0000,2.0000,0,16.3315,-115.2143,369.0982,126.9419,242.1562,0.0000,0.0000,-115.2143,369.0982
2.514,0,1,heuristic,0.0105,0.0024,0.9942,0.0378,0.0350,0.0515,0.0663,1.6895,2.5000,-8.6684,1.3629,27.0247,0.6952,3.0000,0.0000,2.0000,0,16.3315,-36.1539,372.6968,168.2715,204.4254,0.0000,0.0000,-36.1539,372.6968
2.563,0,1,heuristic,0.0179,0.0089,0.9959,0.0585,0.0532,0.0791,0.0897,1.6898,2.5000,-8.6742,1.3629,27.0191,0.6938,3.0000,0.0000,2.0000,0,16.3315,-105.4190,482.6968,188.6389,294.0579,0.0000,0.0000,-105.4190,482.6968
2.614,0,1,heuristic,0.0265,0.0163,0.9992,0.0829,0.0733,0.1106,0.1165,1.6901,2.5000,-8.6812,1.3629,27.0128,0.6909,3.0000,0.0000,2.0000,0,16.3315,-99.9691,592.6333,246.3321,346.3012,0.0000,0.0000,-99.9691,592.6333
2.663,0,1,heuristic,0.0378,0.0261,1.0028,0.1097,0.0962,0.1459,0.1438,1.6906,2.5000,-8.6902,1.3629,27.0045,0.6878,3.0000,0.0000,2.0000,0,16.3315,-148.6643,603.7738,227.5547,376.2190,0.0000,0.0000,-148.6643,603.7738
2.713,0,1,heuristic,0.0508,0.0375,1.0073,0.1418,0.1245,0.1887,0.1775,1.6911,2.5000,-8.7005,1.3629,26.9947,0.6838,3.0000,0.0000,2.0000,0,16.3315,-154.7390,686.8345,266.0478,420.7868,0.0000,0.0000,-154.7390,686.8345
2.763,0,1,heuristic,0.0676,0.0524,1.0146,0.1780,0.1571,0.2374,0.2025,1.6918,2.5000,-8.7139,1.3629,26.9819,0.6772,3.0000,0.0000,2.0000,0,16.3315,-154.7390,686.8345,266.0478,420.7868,0.0000,0.0000,-154.7390,686.8345
2.813,0,1,heuristic,0.0864,0.0692,1.0237,0.2207,0.1955,0.2949,0.2697,1.6925,2.5000,-8.7288,1.3629,26.9675,0.6688,3.0000,0.0000,2.0000,0,16.3315,-164.3575,778.8139,307.2282,471.5857,0.0000,0.0000,-164.3575,778.8139
2.863,0,1,heuristic,0.0864,0.0692,1.0302,0.2207,0.1955,0.2949,0.2875,1.6925,2.5000,-8.7288,1.3629,26.9675,0.6623,3.0000,0.0000,2.0000,0,16.3315,-229.3730,753.7690,262.1980,491.5710,0.0000,0.0000,-229.3730,753.7690
