t,mode_code,shadow_mode,policy_source,x,y,yaw,vx,vy,speed,yaw_rate,psi_ref,u_ref,e_ct,chi_p,dist_to_wp,heading_error,pos_tol,hold_elapsed,hold_required,completed,seg_len,left_raw,right_raw,common_raw,diff_raw,delta_common,delta_diff,left_final,right_final
2.226,0,0,heuristic,0.0020,0.0005,0.9983,-0.0006,-0.0060,0.0061,0.0173,1.6898,2.5000,-8.6710,1.3629,27.0073,0.6914,3.0000,0.0000,2.0000,0,16.3315,110.0000,110.0000,110.0000,0.0000,33.6683,20.7146,122.9537,164.3829
2.276,0,0,heuristic,0.0020,0.0005,0.9983,-0.0006,-0.0060,0.0061,0.0060,1.6897,2.5000,-8.6705,1.3629,27.0085,0.6914,3.0000,0.0000,2.0000,0,16.3315,136.7603,220.0000,178.3802,41.6198,33.6683,20.9037,149.5249,274.5720
2.326,0,0,heuristic,0.0011,-0.0008,0.9983,-0.0040,-0.0098,0.0106,0.0020,1.6897,2.5000,-8.6705,1.3629,27.0085,0.6915,3.0000,0.0000,2.0000,0,16.3315,99.7450,269.4330,184.5890,84.8440,33.6073,20.9714,112.3809,324.0117
2.376,0,0,heuristic,0.0012,-0.0005,0.9983,-0.0029,-0.0066,0.0072,-0.0023,1.6897,2.5000,-8.6699,1.3629,27.0097,0.6914,3.0000,0.0000,2.0000,0,16.3315,60.9380,319.6486,190.2933,129.3553,33.6523,21.0396,73.5507,374.3405
2.426,0,0,heuristic,0.0035,0.0024,0.9986,0.0066,0.0060,0.0089,0.0330,1.6897,2.5000,-8.6699,1.3629,27.0094,0.6914,3.0000,0.0000,2.0000,0,16.3315,8.5997,341.9136,175.2567,166.6569,33.6303,20.4353,21.7947,395.9792
2.476,0,0,heuristic,0.0082,0.0079,0.9992,0.0249,0.0276,0.0372,0.0340,1.6898,2.5000,-8.6715,1.3629,27.0068,0.6912,3.0000,0.0000,2.0000,0,16.3315,-96.6314,315.3457,109.3571,205.9885,33.2476,20.3980,-83.7818,368.9913
2.526,0,0,heuristic,0.0082,0.0079,1.0003,0.0249,0.0276,0.0372,0.0593,1.6900,2.5000,-8.6750,1.3629,27.0019,0.6908,3.0000,0.0000,2.0000,0,16.3315,-115.2213,369.0664,126.9225,242.1439,33.2476,19.9384,-101.9121,422.2524
2.576,0,0,heuristic,0.0163,0.0167,1.0021,0.0511,0.0557,0.0756,0.0747,1.6900,2.5000,-8.6750,1.3629,27.0019,0.6897,3.0000,0.0000,2.0000,0,16.3315,-36.2075,373.0859,168.4392,204.6467,32.7298,19.6104,-23.0881,425.4261
2.626,0,0,heuristic,0.0265,0.0270,1.0046,0.0832,0.0877,0.1209,0.1130,1.6903,2.5000,-8.6812,1.3629,26.9942,0.6883,3.0000,0.0000,2.0000,0,16.3315,-105.8038,483.0859,188.6410,294.4449,32.1178,18.8831,-92.5691,534.0868
2.676,0,0,heuristic,0.0397,0.0404,1.0089,0.1175,0.1218,0.1692,0.1540,1.6908,2.5000,-8.6890,1.3629,26.9851,0.6862,3.0000,0.0000,2.0000,0,16.3315,-97.1492,593.0408,247.9458,345.0950,31.4651,18.0412,-83.7252,642.5471
2.726,0,0,heuristic,0.0544,0.0555,1.0134,0.1552,0.1604,0.2232,0.1748,1.6913,2.5000,-8.6992,1.3629,26.9734,0.6824,3.0000,0.0000,2.0000,0,16.3315,-144.3195,607.0987,231.3896,375.7091,30.7366,17.5398,-131.1226,655.3752
2.776,0,0,heuristic,0.0727,0.0744,1.0204,0.1946,0.2010,0.2797,0.2018,1.6919,2.5000,-8.7104,1.3629,26.9601,0.6785,3.0000,0.0000,2.0000,0,16.3315,-180.5344,672.5958,246.0307,426.5651,29.9735,16.8372,-167.3981,719.4064
2.827,0,0,heuristic,0.0926,0.0949,1.0273,0.2387,0.2461,0.3429,0.2390,1.6927,2.5000,-8.7244,1.3629,26.9436,0.6723,3.0000,0.0000,2.0000,0,16.3315,-148.0903,689.9100,270.9098,419.0002,29.1211,15.9714,-134.9407,735.0025
2.876,0,0,heuristic,0.1168,0.1194,1.0377,0.2841,0.2910,0.4066,0.2895,1.6935,2.5000,-8.7397,1.3629,26.9257,0.6662,3.0000,0.0000,2.0000,0,16.3315,-160.0660,782.6860,311.3100,471.3760,28.2603,14.7476,-146.5533,825.6939
2.926,0,0,heuristic,0.1168,0.1194,1.0475,0.2841,0.2910,0.4066,0.3410,1.6945,2.5000,-8.7583,1.3629,26.9044,0.6568,3.0000,0.0000,2.0000,0,16.3315,-223.5885,756.6809,266.5462,490.1347,28.2603,13.5376,-208.8657,798.4789
2.976,0,0,heuristic,0.1426,0.1450,1.0558,0.3347,0.3396,0.4768,0.3528,1.6945,2.5000,-8.7583,1.3629,26.9044,0.6470,3.0000,0.0000,2.0000,0,16.3315,-260.1129,808.4752,274.1811,534.2941,27.3132,13.0194,-245.8191,848.8077
3.027,0,0,heuristic,0.1735,0.1752,1.0714,0.3865,0.3877,0.5475,0.3937,1.6956,2.5000,-8.7783,1.3629,26.8822,0.6398,3.0000,0.0000,2.0000,0,16.3315,-202.6767,792.3755,294.8494,497.5261,26.3594,11.7635,-188.0809,830.4983
3.076,0,0,heuristic,0.2057,0.2062,1.0817,0.4433,0.4392,0.6241,0.4258,1.6969,2.5000,-8.8023,1.3629,26.8561,0.6255,3.0000,0.0000,2.0000,0,16.3315,-102.7304,848.3394,372.8045,475.5349,25.3250,10.8714,-88.2767,884.5358
3.126,0,0,heuristic,0.2431,0.2420,1.1009,0.4987,0.4892,0.6985,0.4510,1.6982,2.5000,-8.8274,1.3629,26.8294,0.6165,3.0000,0.0000,2.0000,0,16.3315,-76.5068,958.3394,440.9163,517.4231,24.3198,9.7501,-61.9371,992.4094
3.176,0,0,heuristic,0.2813,0.2792,1.1221,0.5579,0.5462,0.7808,0.4975,1.6997,2.5000,-8.8566,1.3629,26.7987,0.5988,3.0000,0.0000,2.0000,0,16.3315,-78.1141,971.5739,446.7299,524.8440,23.2097,8.2048,-63.1092,1000.0000
3.226,0,0,heuristic,0.2813,0.2792,1.1404,0.5579,0.5462,0.7808,0.5338,1.7013,2.5000,-8.8863,1.3629,26.7668,0.5793,3.0000,0.0000,2.0000,0,16.3315,-79.5836,960.9615,440.6889,520.2726,23.2097,6.9433,-63.3172,991.1145
3.276,0,0,heuristic,0.3249,0.3232,1.1649,0.6142,0.6064,0.8631,0.5653,1.7013,2.5000,-8.8863,1.3629,26.7668,0.5610,3.0000,0.0000,2.0000,0,16.3315,30.4164,978.9163,504.6664,474.2500,22.0984,5.4562,47.0585,1000.0000
3.326,0,0,heuristic,0.3687,0.3691,1.1857,0.6738,0.6765,0.9548,0.5847,1.7032,2.5000,-8.9199,1.3629,26.7288,0.5383,3.0000,0.0000,2.0000,0,16.3315,80.9611,992.9614,536.9612,456.0002,20.8607,4.3886,97.4332,1000.0000
3.376,0,0,heuristic,0.4176,0.4228,1.2019,0.7270,0.7475,1.0428,0.5923,1.7050,2.5000,-8.9532,1.3629,26.6891,0.5193,3.0000,0.0000,2.0000,0,16.3315,85.7861,995.0998,540.4429,454.6568,19.6727,3.7046,101.7542,1000.0000
3.426,0,0,heuristic,0.4656,0.4783,1.2299,0.7817,0.8295,1.1398,0.5930,1.7071,2.5000,-8.9900,1.3629,26.6426,0.5053,3.0000,0.0000,2.0000,0,16.3315,139.5835,999.9836,569.7835,430.2000,18.3628,2.6778,155.2685,1000.0000
3.476,0,0,heuristic,0.4656,0.4783,1.2299,0.7817,0.8295,1.1398,0.5930,1.7092,2.5000,-9.0255,1.3629,26.5941,0.4793,3.0000,0.0000,2.0000,0,16.3315,78.9315,983.1149,531.0232,452.0917,18.3628,2.7580,94.5363,1000.0000
3.526,0,0,heuristic,0.5706,0.6091,1.2825,0.8799,1.0053,1.3360,0.6148,1.7115,2.5000,-9.0641,1.3629,26.5375,0.4585,3.0000,0.0000,2.0000,0,16.3315,153.3391,1000.0000,576.6695,423.3304,15.7140,0.4325,168.6206,1000.0000
3.576,0,0,heuristic,0.5706,0.6091,1.3006,0.8799,1.0053,1.3360,0.6292,1.7138,2.5000,-9.1013,1.3629,26.4794,0.4313,3.0000,0.0000,2.0000,0,16.3315,116.8896,995.1887,556.0392,439.1495,15.7140,-0.4279,133.0315,1000.0000
3.626,0,0,heuristic,0.6275,0.6849,1.3309,0.9229,1.0957,1.4326,0.6302,1.7138,2.5000,-9.1013,1.3629,26.4794,0.4132,3.0000,0.0000,2.0000,0,16.3315,97.7475,1000.0000,548.8737,451.1262,14.4099,-1.6279,113.7853,1000.0000
3.676,0,0,heuristic,0.6826,0.7615,1.3618,0.9678,1.1958,1.5383,0.6240,1.7163,2.5000,-9.1413,1.3629,26.4125,0.3854,3.0000,0.0000,2.0000,0,16.3315,119.5025,973.2120,546.3573,426.8547,12.9825,-2.6296,135.1146,983.5649
3.726,0,0,heuristic,0.7421,0.8482,1.3867,1.0032,1.2903,1.6344,0.6512,1.7188,2.5000,-9.1794,1.3629,26.3448,0.3570,3.0000,0.0000,2.0000,0,16.3315,162.6526,928.5086,545.5806,382.9280,11.6856,-3.9626,178.3007,936.2316
3.776,0,0,heuristic,0.7988,0.9346,1.4181,1.0388,1.3922,1.7371,0.6398,1.7216,2.5000,-9.2198,1.3629,26.2679,0.3348,3.0000,0.0000,2.0000,0,16.3315,161.7953,999.9457,580.8705,419.0752,10.2995,-4.8861,176.9809,1000.0000
3.826,0,0,heuristic,0.8590,1.0310,1.4434,1.0623,1.4846,1.8255,0.6378,1.7242,2.5000,-9.2574,1.3629,26.1911,0.3061,3.0000,0.0000,2.0000,0,16.3315,139.2680,999.9998,569.6339,430.3659,9.1051,-5.7366,154.1098,1000.0000
3.876,0,0,heuristic,0.9152,1.1260,1.4687,1.0842,1.5832,1.9188,0.6348,1.7270,2.5000,-9.2964,1.3629,26.1051,0.2837,3.0000,0.0000,2.0000,0,16.3315,170.6098,996.3134,583.4616,412.8518,7.8456,-6.5652,185.0206,997.5937
