t,mode_code,shadow_mode,policy_source,x,y,yaw,vx,vy,speed,yaw_rate,psi_ref,u_ref,e_ct,chi_p,dist_to_wp,heading_error,pos_tol,hold_elapsed,hold_required,completed,seg_len,left_raw,right_raw,common_raw,diff_raw,delta_common,delta_diff,left_final,right_final
2.283,0,1,heuristic,-0.0006,-0.0010,0.9951,-0.0022,-0.0035,0.0041,0.0035,1.7153,2.5000,9.5672,2.0645,27.9573,0.7200,3.0000,0.0000,2.0000,0,23.6757,110.0000,110.0000,110.0000,0.0000,0.0000,0.0000,110.0000,110.0000
2.333,0,1,heuristic,-0.0005,-0.0009,0.9951,-0.0013,-0.0025,0.0028,-0.0035,1.7152,2.5000,9.5675,2.0645,27.9577,0.7201,3.0000,0.0000,2.0000,0,23.6757,220.0000,220.0000,220.0000,0.0000,0.0000,0.0000,220.0000,220.0000
2.383,0,1,heuristic,0.0000,-0.0002,0.9949,0.0009,0.0009,0.0013,-0.0008,1.7153,2.5000,9.5674,2.0645,27.9576,0.7202,3.0000,0.0000,2.0000,0,23.6757,305.1092,239.4979,272.3036,-32.8056,0.0000,0.0000,305.1092,239.4979
2.433,0,1,heuristic,0.0014,0.0019,0.9948,0.0064,0.0093,0.0113,-0.0090,1.7153,2.5000,9.5666,2.0645,27.9570,0.7203,3.0000,0.0000,2.0000,0,23.6757,332.1736,260.7048,296.4392,-35.7344,0.0000,0.0000,332.1736,260.7048
2.483,0,1,heuristic,0.0046,0.0066,0.9946,0.0176,0.0254,0.0309,-0.0090,1.7153,2.5000,9.5644,2.0645,27.9551,0.7206,3.0000,0.0000,2.0000,0,23.6757,428.8899,326.3308,377.6104,-51.2795,0.0000,0.0000,428.8899,326.3308
2.533,0,1,heuristic,0.0096,0.0138,0.9943,0.0348,0.0504,0.0612,-0.0067,1.7155,2.5000,9.5594,2.0645,27.9509,0.7209,3.0000,0.0000,2.0000,0,23.6757,424.8829,339.6205,382.2517,-42.6312,0.0000,0.0000,424.8829,339.6205
2.583,0,1,heuristic,0.0096,0.0138,0.9942,0.0348,0.0504,0.0612,-0.0170,1.7157,2.5000,9.5516,2.0645,27.9445,0.7214,3.0000,0.0000,2.0000,0,23.6757,506.1125,362.8948,434.5037,-71.6088,0.0000,0.0000,506.1125,362.8948
2.633,0,1,heuristic,0.0173,0.0252,0.9937,0.0576,0.0844,0.1022,-0.0143,1.7157,2.5000,9.5516,2.0645,27.9445,0.7215,3.0000,0.0000,2.0000,0,23.6757,530.6313,319.4120,425.0216,-105.6096,0.0000,0.0000,530.6313,319.4120
2.683,0,1,heuristic,0.0272,0.0403,0.9931,0.0872,0.1304,0.1569,-0.0158,1.7160,2.5000,9.5393,2.0645,27.9343,0.7223,3.0000,0.0000,2.0000,0,23.6757,598.6374,287.1208,442.8791,-155.7583,0.0000,0.0000,598.6374,287.1208
2.733,0,1,heuristic,0.0272,0.0403,0.9923,0.0872,0.1304,0.1569,-0.0377,1.7164,2.5000,9.5235,2.0645,27.9208,0.7233,3.0000,0.0000,2.0000,0,23.6757,638.7875,396.9569,517.8722,-120.9153,0.0000,0.0000,638.7875,396.9569
2.783,0,1,heuristic,0.0407,0.0618,0.9907,0.1218,0.1868,0.2230,-0.0495,1.7164,2.5000,9.5235,2.0645,27.9208,0.7242,3.0000,0.0000,2.0000,0,23.6757,634.9168,447.2640,541.0904,-93.8264,0.0000,0.0000,634.9168,447.2640
2.833,0,1,heuristic,0.0563,0.0875,0.9890,0.1623,0.2566,0.3036,-0.0590,1.7170,2.5000,9.5014,2.0645,27.9016,0.7263,3.0000,0.0000,2.0000,0,23.6757,560.2158,515.3252,537.7705,-22.4453,0.0000,0.0000,560.2158,515.3252
2.883,0,1,heuristic,0.0766,0.1218,0.9868,0.2078,0.3370,0.3960,-0.0800,1.7177,2.5000,9.4755,2.0645,27.8784,0.7287,3.0000,0.0000,2.0000,0,23.6757,633.2972,535.9320,584.6146,-48.6826,0.0000,0.0000,633.2972,535.9320
2.933,0,1,heuristic,0.0997,0.1609,0.9850,0.2627,0.4328,0.5063,-0.0765,1.7186,2.5000,9.4414,2.0645,27.8475,0.7318,3.0000,0.0000,2.0000,0,23.6757,727.0757,583.1821,655.1289,-71.9468,0.0000,0.0000,727.0757,583.1821
2.983,0,1,heuristic,0.1292,0.2101,0.9808,0.3234,0.5355,0.6255,-0.0720,1.7197,2.5000,9.4025,2.0645,27.8122,0.7347,3.0000,0.0000,2.0000,0,23.6757,801.7052,549.0084,675.3568,-126.3484,0.0000,0.0000,801.7052,549.0084
3.033,0,1,heuristic,0.1616,0.2637,0.9778,0.3941,0.6515,0.7614,-0.0670,1.7210,2.5000,9.3532,2.0645,27.7679,0.7402,3.0000,0.0000,2.0000,0,23.6757,899.8514,552.1757,726.0136,-173.8379,0.0000,0.0000,899.8514,552.1757
