t,mode_code,shadow_mode,policy_source,x,y,yaw,vx,vy,speed,yaw_rate,psi_ref,u_ref,e_ct,chi_p,dist_to_wp,heading_error,pos_tol,hold_elapsed,hold_required,completed,seg_len,left_raw,right_raw,common_raw,diff_raw,delta_common,delta_diff,left_final,right_final
2.487,0,0,heuristic,-0.0005,-0.0033,0.9982,-0.0070,-0.0146,0.0162,-0.0008,1.6897,2.5000,-8.6694,1.3629,27.0111,0.6915,3.0000,0.0000,2.0000,0,16.3315,110.0000,110.0000,110.0000,0.0000,33.5319,21.0170,122.5148,164.5489
2.537,0,0,heuristic,-0.0010,-0.0043,0.9981,-0.0076,-0.0155,0.0173,0.0130,1.6896,2.5000,-8.6691,1.3629,27.0121,0.6915,3.0000,0.0000,2.0000,0,16.3315,136.7603,220.0000,178.3802,41.6198,33.5169,20.7872,149.4900,274.3040
2.587,0,0,heuristic,-0.0011,-0.0046,0.9981,-0.0066,-0.0138,0.0153,0.0033,1.6896,2.5000,-8.6690,1.3629,27.0124,0.6915,3.0000,0.0000,2.0000,0,16.3315,99.7450,269.4330,184.5890,84.8440,33.5439,20.9514,112.3376,323.9283
2.637,0,0,heuristic,0.0001,-0.0029,0.9982,-0.0006,-0.0044,0.0044,0.0160,1.6897,2.5000,-8.6699,1.3629,27.0108,0.6915,3.0000,0.0000,2.0000,0,16.3315,60.9371,319.6448,190.2909,129.3538,33.6903,20.7382,73.8893,374.0732
2.687,0,0,heuristic,0.0001,-0.0029,0.9983,-0.0006,-0.0044,0.0044,0.0238,1.6897,2.5000,-8.6699,1.3629,27.0108,0.6913,3.0000,0.0000,2.0000,0,16.3315,8.6062,341.9095,175.2579,166.6517,33.6903,20.6005,21.6959,396.2004
2.737,0,0,heuristic,0.0033,0.0012,0.9987,0.0129,0.0135,0.0187,0.0312,1.6898,2.5000,-8.6722,1.3629,27.0071,0.6912,3.0000,0.0000,2.0000,0,16.3315,-96.6260,315.3586,109.3663,205.9923,33.4980,20.4674,-83.5953,369.3240
2.787,0,0,heuristic,0.0093,0.0082,1.0000,0.0332,0.0377,0.0503,0.0762,1.6901,2.5000,-8.6766,1.3629,27.0009,0.6900,3.0000,0.0000,2.0000,0,16.3315,-115.2211,369.0629,126.9209,242.1420,33.0712,19.6673,-101.8173,421.8014
2.837,0,0,heuristic,0.0173,0.0169,1.0017,0.0600,0.0666,0.0896,0.0843,1.6904,2.5000,-8.6826,1.3629,26.9932,0.6887,3.0000,0.0000,2.0000,0,16.3315,-36.1882,373.0981,168.4550,204.6432,32.5401,19.4810,-23.1291,425.1192
2.887,0,0,heuristic,0.0281,0.0280,1.0034,0.0897,0.0957,0.1311,0.1028,1.6909,2.5000,-8.6909,1.3629,26.9835,0.6874,3.0000,0.0000,2.0000,0,16.3315,-105.7777,483.0981,188.6602,294.4379,31.9796,19.1195,-92.9175,534.1972
2.937,0,0,heuristic,0.0402,0.0402,1.0074,0.1222,0.1275,0.1766,0.1323,1.6914,2.5000,-8.7003,1.3629,26.9728,0.6840,3.0000,0.0000,2.0000,0,16.3315,-97.2269,593.0514,247.9123,345.1391,31.3657,18.4906,-84.3517,642.9076
