t,mode_code,shadow_mode,policy_source,x,y,yaw,vx,vy,speed,yaw_rate,psi_ref,u_ref,e_ct,chi_p,dist_to_wp,heading_error,pos_tol,hold_elapsed,hold_required,completed,seg_len,left_raw,right_raw,common_raw,diff_raw,delta_common,delta_diff,left_final,right_final
3.288,0,1,heuristic,-0.0019,-0.0024,1.0000,0.0038,0.0051,0.0064,-0.0120,1.7160,2.5000,9.5396,2.0645,27.9318,0.7160,3.0000,0.0000,2.0000,0,23.6757,110.0000,110.0000,110.0000,0.0000,0.0000,0.0000,110.0000,110.0000
3.338,0,1,heuristic,-0.0016,-0.0020,1.0000,0.0043,0.0059,0.0073,-0.0170,1.7160,2.5000,9.5388,2.0645,27.9312,0.7160,3.0000,0.0000,2.0000,0,23.6757,220.0000,220.0000,220.0000,0.0000,0.0000,0.0000,220.0000,220.0000
3.388,0,1,heuristic,-0.0014,-0.0014,1.0000,0.0040,0.0072,0.0082,-0.0077,1.7160,2.5000,9.5384,2.0645,27.9308,0.7160,3.0000,0.0000,2.0000,0,23.6757,305.1118,239.4964,272.3041,-32.8077,0.0000,0.0000,305.1118,239.4964
3.438,0,1,heuristic,-0.0006,0.0004,1.0000,0.0067,0.0132,0.0148,-0.0168,1.7160,2.5000,9.5379,2.0645,27.9302,0.7160,3.0000,0.0000,2.0000,0,23.6757,332.1928,260.7219,296.4574,-35.7354,0.0000,0.0000,332.1928,260.7219
3.488,0,1,heuristic,-0.0006,0.0004,1.0000,0.0067,0.0132,0.0148,-0.0130,1.7161,2.5000,9.5364,2.0645,27.9285,0.7160,3.0000,0.0000,2.0000,0,23.6757,428.9195,326.2946,377.6071,-51.3124,0.0000,0.0000,428.9195,326.2946
3.538,0,1,heuristic,0.0021,0.0050,0.9999,0.0157,0.0281,0.0321,-0.0057,1.7161,2.5000,9.5364,2.0645,27.9285,0.7161,3.0000,0.0000,2.0000,0,23.6757,424.9494,339.5274,382.2384,-42.7110,0.0000,0.0000,424.9494,339.5274
3.588,0,1,heuristic,0.0069,0.0127,0.9998,0.0325,0.0545,0.0634,-0.0285,1.7162,2.5000,9.5318,2.0645,27.9244,0.7162,3.0000,0.0000,2.0000,0,23.6757,503.8851,361.3231,432.6041,-71.2810,0.0000,0.0000,503.8851,361.3231
3.638,0,1,heuristic,0.0069,0.0127,0.9996,0.0325,0.0545,0.0634,-0.0135,1.7164,2.5000,9.5240,2.0645,27.9175,0.7166,3.0000,0.0000,2.0000,0,23.6757,529.2591,316.5962,422.9277,-106.3315,0.0000,0.0000,529.2591,316.5962
3.688,0,1,heuristic,0.0069,0.0127,0.9996,0.0325,0.0545,0.0634,-0.0135,1.7164,2.5000,9.5240,2.0645,27.9175,0.7167,3.0000,0.0000,2.0000,0,23.6757,594.7934,294.2577,444.5255,-150.2678,0.0000,0.0000,594.7934,294.2577
3.738,0,1,heuristic,0.0151,0.0257,0.9992,0.0575,0.0937,0.1100,-0.0353,1.7164,2.5000,9.5240,2.0645,27.9175,0.7167,3.0000,0.0000,2.0000,0,23.6757,633.5211,395.7146,514.6179,-118.9033,0.0000,0.0000,633.5211,395.7146
3.788,0,1,heuristic,0.0259,0.0433,0.9985,0.0911,0.1483,0.1741,-0.0542,1.7167,2.5000,9.5106,2.0645,27.9058,0.7175,3.0000,0.0000,2.0000,0,23.6757,623.9758,436.4980,530.2369,-93.7389,0.0000,0.0000,623.9758,436.4980
