t,mode_code,shadow_mode,policy_source,x,y,yaw,vx,vy,speed,yaw_rate,psi_ref,u_ref,e_ct,chi_p,dist_to_wp,heading_error,pos_tol,hold_elapsed,hold_required,completed,seg_len,left_raw,right_raw,common_raw,diff_raw,delta_common,delta_diff,left_final,right_final
2.255,0,0,heuristic,-0.0015,-0.0017,1.0000,-0.0089,-0.0116,0.0147,-0.0148,1.7160,2.5000,9.5399,2.0645,27.9320,0.7160,3.0000,0.0000,2.0000,0,23.6757,110.0000,110.0000,110.0000,0.0000,33.5522,34.1495,109.4027,177.7017
2.305,0,0,heuristic,-0.0022,-0.0025,1.0000,-0.0097,-0.0124,0.0157,-0.0290,1.7159,2.5000,9.5412,2.0645,27.9330,0.7159,3.0000,0.0000,2.0000,0,23.6757,110.0000,110.0000,110.0000,0.0000,33.5375,34.3874,109.1501,177.9248
2.355,0,0,heuristic,-0.0024,-0.0026,1.0000,-0.0088,-0.0106,0.0137,-0.0085,1.7159,2.5000,9.5422,2.0645,27.9337,0.7159,3.0000,0.0000,2.0000,0,23.6757,305.1125,239.4967,272.3046,-32.8079,33.5648,34.0416,304.6356,307.1030
2.405,0,0,heuristic,-0.0015,-0.0010,1.0001,-0.0036,-0.0022,0.0042,0.0010,1.7159,2.5000,9.5425,2.0645,27.9339,0.7159,3.0000,0.0000,2.0000,0,23.6757,332.1926,260.7188,296.4557,-35.7369,33.6935,33.8781,332.0080,328.2904
2.455,0,0,heuristic,0.0010,0.0028,1.0003,0.0077,0.0139,0.0159,0.0120,1.7159,2.5000,9.5409,2.0645,27.9324,0.7158,3.0000,0.0000,2.0000,0,23.6757,428.9624,326.1787,377.5706,-51.3919,33.5350,33.6881,428.8094,393.4018
2.505,0,0,heuristic,0.0010,0.0028,1.0005,0.0077,0.0139,0.0159,-0.0010,1.7160,2.5000,9.5369,2.0645,27.9290,0.7158,3.0000,0.0000,2.0000,0,23.6757,425.0255,339.3200,382.1727,-42.8527,33.5350,33.9016,424.6589,406.7566
2.555,0,0,heuristic,0.0064,0.0106,1.0007,0.0269,0.0411,0.0491,-0.0035,1.7160,2.5000,9.5369,2.0645,27.9290,0.7155,3.0000,0.0000,2.0000,0,23.6757,503.0443,360.6371,431.8407,-71.2036,33.0868,33.9362,502.1949,427.6601
2.605,0,0,heuristic,0.0144,0.0223,1.0009,0.0548,0.0817,0.0984,0.0033,1.7163,2.5000,9.5284,2.0645,27.9221,0.7156,3.0000,0.0000,2.0000,0,23.6757,528.9634,315.4776,422.2205,-106.7429,32.4213,33.8247,527.5600,381.7236
2.655,0,0,heuristic,0.0144,0.0223,1.0011,0.0548,0.0817,0.0984,-0.0105,1.7166,2.5000,9.5158,2.0645,27.9116,0.7157,3.0000,0.0000,2.0000,0,23.6757,598.6497,285.4400,442.0448,-156.6048,32.4213,34.0610,597.0100,351.9224
2.705,0,0,heuristic,0.0264,0.0403,1.0012,0.0900,0.1348,0.1620,-0.0333,1.7166,2.5000,9.5158,2.0645,27.9116,0.7155,3.0000,0.0000,2.0000,0,23.6757,639.7328,394.8262,517.2795,-122.4533,31.5627,34.4398,636.8557,460.8287
2.755,0,0,heuristic,0.0409,0.0628,1.0010,0.1323,0.2016,0.2411,-0.0293,1.7171,2.5000,9.4967,2.0645,27.8955,0.7160,3.0000,0.0000,2.0000,0,23.6757,635.4672,440.1149,537.7911,-97.6762,30.4946,34.3995,631.5624,505.0091
2.805,0,0,heuristic,0.0597,0.0932,1.0003,0.1784,0.2780,0.3303,-0.0243,1.7178,2.5000,9.4733,2.0645,27.8754,0.7168,3.0000,0.0000,2.0000,0,23.6757,562.9021,512.2243,537.5632,-25.3389,29.2907,34.3665,557.8263,575.8815
