run_tag,route_name,completed,total_time_sec,distance_travelled_m,straight_line_dist_m,path_efficiency,mean_speed_mps,max_speed_mps,mean_abs_cte_m,rms_cte_m,max_abs_cte_m,waypoints_completed,mean_u_ref,mean_left_thrust,mean_right_thrust
route_straight.yaml_20260414_125532,route_straight.yaml_20260414_125532,1,148.800,194.972,183.189,0.9396,1.4598,2.0960,3.0522,4.2288,10.4375,9,2.6509,328.4288,308.5241
