run_tag,route_name,completed,total_time_sec,distance_travelled_m,straight_line_dist_m,path_efficiency,mean_speed_mps,max_speed_mps,mean_abs_cte_m,rms_cte_m,max_abs_cte_m,waypoints_completed,mean_u_ref,mean_left_thrust,mean_right_thrust
route_zigzag.yaml_20260414_154514,route_zigzag.yaml_20260414_154514,1,96.300,211.872,150.199,0.7089,2.4944,3.4896,2.6802,4.5850,18.0270,9,2.4625,575.0443,569.6018
