run_tag,route_name,completed,total_time_sec,distance_travelled_m,straight_line_dist_m,path_efficiency,mean_speed_mps,max_speed_mps,mean_abs_cte_m,rms_cte_m,max_abs_cte_m,waypoints_completed,mean_u_ref,mean_left_thrust,mean_right_thrust
route_zigzag.yaml_20260414_155437,route_zigzag.yaml_20260414_155437,1,133.200,215.472,151.951,0.7052,1.8340,3.4863,2.3557,4.0019,18.0351,9,2.4298,430.3181,441.8115
