run_tag,route_name,completed,total_time_sec,distance_travelled_m,straight_line_dist_m,path_efficiency,mean_speed_mps,max_speed_mps,mean_abs_cte_m,rms_cte_m,max_abs_cte_m,waypoints_completed,mean_u_ref,mean_left_thrust,mean_right_thrust
route_straight.yaml_20260417_120500,route_straight.yaml_20260417_120500,1,88.100,194.826,183.634,0.9426,2.5157,3.4956,1.2554,2.3674,9.5866,9,2.6199,637.0834,651.2354
