run_tag,route_name,completed,total_time_sec,distance_travelled_m,straight_line_dist_m,path_efficiency,mean_speed_mps,max_speed_mps,mean_abs_cte_m,rms_cte_m,max_abs_cte_m,waypoints_completed,mean_u_ref,mean_left_thrust,mean_right_thrust
route_curves.yaml_20260417_120652,route_curves.yaml_20260417_120652,1,118.800,236.987,181.120,0.7643,2.2575,3.4742,1.5880,2.0897,9.5674,9,3.1106,557.4042,563.3364
