run_tag,route_name,completed,total_time_sec,distance_travelled_m,straight_line_dist_m,path_efficiency,mean_speed_mps,max_speed_mps,mean_abs_cte_m,rms_cte_m,max_abs_cte_m,waypoints_completed,mean_u_ref,mean_left_thrust,mean_right_thrust
route_straight.yaml_20260414_120052,route_straight.yaml_20260414_120052,1,143.700,193.061,183.354,0.9497,1.5280,2.1340,2.8982,4.2268,10.3498,9,2.6447,270.1752,271.7304
