run_tag,route_name,completed,total_time_sec,distance_travelled_m,straight_line_dist_m,path_efficiency,mean_speed_mps,max_speed_mps,mean_abs_cte_m,rms_cte_m,max_abs_cte_m,waypoints_completed,mean_u_ref,mean_left_thrust,mean_right_thrust
route_zigzag.yaml_20260414_125241,route_zigzag.yaml_20260414_125241,1,131.500,175.505,152.674,0.8699,1.5096,2.0165,5.7078,7.4553,18.0630,9,2.5773,265.8544,264.6917
