run_tag,route_name,completed,total_time_sec,distance_travelled_m,straight_line_dist_m,path_efficiency,mean_speed_mps,max_speed_mps,mean_abs_cte_m,rms_cte_m,max_abs_cte_m,waypoints_completed,mean_u_ref,mean_left_thrust,mean_right_thrust
route_curves.yaml_20260417_121329,route_curves.yaml_20260417_121329,1,152.200,259.789,183.765,0.7074,1.9047,3.4304,1.5841,2.0998,9.6225,9,3.1435,494.9651,484.6406
