run_tag,route_name,completed,total_time_sec,distance_travelled_m,straight_line_dist_m,path_efficiency,mean_speed_mps,max_speed_mps,mean_abs_cte_m,rms_cte_m,max_abs_cte_m,waypoints_completed,mean_u_ref,mean_left_thrust,mean_right_thrust
route_zigzag.yaml_20260417_121618,route_zigzag.yaml_20260417_121618,1,93.100,212.473,150.158,0.7067,2.5896,3.4965,2.6941,4.6322,18.1112,9,2.5199,612.7195,607.8315
